image_name,Brightness_Score
122760647.jpg,0.3002988022540954
123242995.jpg,0.2570973355251868
1240561841.jpg,0.24145938079297416
1241002913.jpg,0.24120642165465953
1249337589.jpg,0.22871401525946192
1252305847.jpg,0.05328503036106128
1252945239.jpg,0.036278602211974625
125792926.jpg,0.129185521927117
1258043245.jpg,0.2953969221888516
125829275.jpg,0.10683110516302681
1262002118.jpg,0.2227823594801117
12624585124.jpg,0.19571945777612393
126245851242.jpg,0.08813199058619663
1266777709.jpg,0.278793964174643
1275089910.jpg,0.29578353461270024
127977276.jpg,0.2631266859234633
128079586.jpg,0.06831614010675885
128293583.jpg,0.33842987229471744
1286765019.jpg,0.20909497559736825
128715765.jpg,0.2336930359459875
128781220.jpg,0.06776676640630949
1288155068.jpg,0.0951497630403809
1289162225.jpg,0.3269252739833874
129023751.jpg,0.22500062537990742
1292518332.jpg,0.34714797095441724
12949713.jpg,0.29315736416627997
1295925783.jpg,0.06276975403241328
1296759644.jpg,0.023529184242375177
1296775174.jpg,0.29418401296715385
1297819816.jpg,0.30861935076117225
1302738127.jpg,0.30936921232539555
1306121832.jpg,0.007265878912828281
1306193020.jpg,0.21047803573125268
13086788855.jpg,0.07866412821669223
130867888559.jpg,0.34153074574016307
131182190.jpg,0.13141846192652595
1312413141.jpg,0.03858999792928094
1313706108.jpg,0.0446723414888969
1314838096.jpg,0.08440596279562253
1315889745.jpg,0.05510009993631112
1316239068.jpg,0.4109905824316127
1317678723.jpg,0.2596514558060172
132921013.jpg,0.3815662374999121
1329449674.jpg,0.14418439617810466
1329713028.jpg,0.14852141175935
1331642031.jpg,0.1585771479220502
1332211559.jpg,0.03563022471268715
13325497.jpg,0.24640726520583203
133829142.jpg,0.09645676378246588
1341717001.jpg,0.35126469830182244
134343714.jpg,0.2257161609139888
1348094685.jpg,0.32599160122164667
1348788122.jpg,0.31677637536238173
1351464251.jpg,0.3802257138038621
1351917139.jpg,0.325196321079099
1352428885.jpg,0.3954820482799859
135352055.jpg,0.07339763794341728
135403304.jpg,0.00791902898112265
1357295757.jpg,0.3285975189923752
1360063696.jpg,0.2536690369279237
1360663704.jpg,0.24122372828150537
1362231035.jpg,0.15376944564447007
136287514.jpg,0.243533791229071
1367218588.jpg,0.14287779365155734
1368120580.jpg,0.26095946149141547
136948336.jpg,0.19229138762651643
13695832255.jpg,0.21425559298780217
136958322558.jpg,0.214977495856859
1375320148.jpg,0.3361945504801345
137731604.jpg,0.062314636433347725
137841242.jpg,0.21861955909125522
138058796.jpg,0.129588323474212
138750201.jpg,0.3375901994166152
1387568510.jpg,0.09164850959455617
1392405539.jpg,0.4181312863543721
139253033.jpg,0.27558333082142983
139463188.jpg,0.28459710910353
1396109073.jpg,0.24864106015378537
139611767.jpg,0.1586208611896454
1396758393.jpg,0.408765291088779
139999071.jpg,0.20412987991134068
1402675396.jpg,0.3013207210842412
1404458044.jpg,0.03902782652306601
1408118135.jpg,0.1334730572157164
1408827056.jpg,0.16237795946967434
14092652.jpg,0.27694880107537867
1410303503.jpg,0.11676019008716959
141087919.jpg,0.34355056548496293
1413089132.jpg,0.21723431156313355
141683460.jpg,0.4016153146447383
1418012844.jpg,0.06132651538826598
1418015310.jpg,0.20950599698396163
142117255.jpg,0.2766083528312766
142607218.jpg,0.15953240148317702
1427484100.jpg,0.3394836390764116
1428835063.jpg,0.3072288299377861
1429120335.jpg,0.2718484447697198
1429419760.jpg,0.1550234184782354
1429848565.jpg,0.11711110486786278
1430765461.jpg,0.27224140721087675
1431934782.jpg,0.23791487441670572
143394138.jpg,0.26534504219582855
1434258458.jpg,0.25614730662074625
1435966034.jpg,0.33260656220413526
143622689.jpg,0.35315154567401097
143643298.jpg,0.0736845891023662
143899204.jpg,0.18444289017838322
144272742.jpg,0.1579124205325391
1446670895.jpg,0.26766053729133343
145089144.jpg,0.08916744205151798
145215893.jpg,0.03427397886960083
