image_name,Brightness_Score,Brightness_Score_to_MOS_scale
10187522803.jpg,0.3475596231067618,3.8040996440976507
10191607755.jpg,0.1446658273639305,2.1422650039754925
10196228605.jpg,0.3751867368503843,4.030384013502125
10203647273.jpg,0.1988419705826946,2.5860035182042713
10205220286.jpg,0.1939358893976385,2.5458194621530366
10206674394.jpg,0.3281459047252488,3.6450884255344804
10207172624.jpg,0.268430202762684,3.1559772542575377
10209014225.jpg,0.317212213071482,3.555534245387569
10209917915.jpg,0.0878701665833873,1.6770709050225232
10211880874.jpg,0.2583093733247131,3.073080954322835
10213881683.jpg,0.1556219291685511,2.232002738108581
10218118033.jpg,0.3573407704377703,3.8842137224769187
10221144393.jpg,0.1610257086684299,2.276263273171285
10224586444.jpg,0.0700829029907828,1.5313814289941847
10226277514.jpg,0.1331837836047282,2.0482194567049077
10226524916.jpg,0.4049655880461224,4.274292538545673
10227210045.jpg,0.3252621106748009,3.6214682412382246
10241630856.jpg,0.0907657796727718,1.7007878950798712
10241895785.jpg,0.0726075798666266,1.552060205651853
10244314384.jpg,0.0574789681061293,1.4281468499550602
10244715656.jpg,0.0463247272683043,1.3367862258379093
10246311914.jpg,0.2851344580370936,3.292796174475496
10246318724.jpg,0.3693867124311373,3.9828779699675256
10258169584.jpg,0.2672131855563854,3.146009076849022
10260190424.jpg,0.0701055307448227,1.5315667652946565
1026198859.jpg,0.2222169890403053,2.7774604094518924
10262588616.jpg,0.3597413048332267,3.9038756899538867
10264804094.jpg,0.4322882224905244,4.498083020718198
10264984793.jpg,0.1572145371188024,2.2450472526052994
10265315316.jpg,0.3956353296214464,4.1978715391028345
10265809113.jpg,0.2963173676910282,3.3843916151947404
10273804555.jpg,0.2644811641544202,3.1236320111200357
10278246465.jpg,0.2014457493472397,2.607330191749381
1027833701.jpg,0.2716111171647761,3.1820310511284897
10279904885.jpg,0.0364441510908162,1.2558577593167952
10280683815.jpg,0.2741155257875174,3.20254381736195
10280835505.jpg,0.3462993804774402,3.7937774218300966
102825508.jpg,0.0210625312213255,1.129872099544771
10283619534.jpg,0.3074925581412128,3.4759238305199363
10287677265.jpg,0.0495476193548632,1.3631838477622773
10289468185.jpg,0.242399693104186,2.942770130342539
10290759976.jpg,0.1771985923091316,2.4087299075815816
1029470257.jpg,0.3584822125445638,3.893562889738631
10295875445.jpg,0.1242414213429424,1.9749755838858847
10296038236.jpg,0.1891404043442077,2.5065412617092906
10299438733.jpg,0.2089461314257574,2.668763291300788
102995966.jpg,0.209448538992049,2.6728783422024978
10316734944.jpg,0.4049418420234987,4.274098042884448
10319186405.jpg,0.143727623079205,2.1345804891574836
10319713194.jpg,0.3472606052525869,3.8016504897197976
10325321.jpg,0.1787415555443268,2.421367798963595
10327985614.jpg,0.2193782635199445,2.7542093662829146
10329149264.jpg,0.2811505597358557,3.2601654073518302
10329235193.jpg,0.0763273511086435,1.5825275971296544
10330831494.jpg,0.1813906649212953,2.443065760263992
10335072144.jpg,0.2529776712534085,3.0294107811641857
10336689775.jpg,0.1715827706797328,2.3627326069627332
103400056.jpg,0.1866513827021843,2.486154525044503
10342569703.jpg,0.2057828563490962,2.642853972194285
10344523015.jpg,0.3046087492663996,3.4523035248023053
10344921126.jpg,0.3272689813874676,3.6379058422814
1034624333.jpg,0.2240341091494078,2.792343827308576
10346758803.jpg,0.2730572977900131,3.193876228799366
10346796664.jpg,0.36123335105043,3.9160965372170256
10349956885.jpg,0.2439520193229623,2.955484710764712
10350497833.jpg,0.160493704962621,2.271905810274257
10351189716.jpg,0.1676590599616626,2.330594816030119
10353620913.jpg,0.1783029933222992,2.4177756837402287
10358252894.jpg,0.1897482921117795,2.5115202653587554
10362672006.jpg,0.183256537779052,2.458348495439463
10366373284.jpg,0.274076570666868,3.2022247491091815
1036840624.jpg,0.4382719733439023,4.547093905499554
10371125786.jpg,0.1559397191379852,2.2346056485502506
10371211803.jpg,0.3218753936397838,3.59372878442301
10372323314.jpg,0.2555732973334945,3.0506706788209814
10373546175.jpg,0.2974097510095309,3.393338958470236
10375167904.jpg,0.2691294528904216,3.161704576180467
10382843045.jpg,0.2726091037049242,3.1902052222347166
10387390396.jpg,0.2773906832697563,3.229369527511996
10387844376.jpg,0.0738738576113003,1.5624318595134714
10388184626.jpg,0.261479564153169,3.099046918019444
10395523125.jpg,0.1335304931858389,2.051059237930561
10397166423.jpg,0.2729537218353436,3.1930278730932526
10397631976.jpg,0.2369068076072017,2.897779758115074
10399580503.jpg,0.3180570192374206,3.562453767719957
10403509543.jpg,0.3485448207494019,3.812169065658383
10407720764.jpg,0.344140453542064,3.7760943795588164
10408374535.jpg,0.2228441278283958,2.782597091716608
10408474376.jpg,0.4082168374958174,4.300922426065888
10409059825.jpg,0.1653000643251459,2.3112730785156343
10410038143.jpg,0.1765158418132858,2.403137728577768
10412894895.jpg,0.2407033504640624,2.9288759599932055
10414716033.jpg,0.1602665795270981,2.270045502446593
10415628976.jpg,0.0597044846051432,1.4463753048798846
10415631353.jpg,0.1125349803069121,1.8790920742152346
104219737.jpg,0.2577116123111302,3.068184895499303
10422425365.jpg,0.140615523853183,2.1090903341807588
10422776735.jpg,0.2256986033761699,2.805977138047277
10423472445.jpg,0.2014649076372178,2.6074871108400544
10429780626.jpg,0.1730860105048676,2.3750451372925743
10430002553.jpg,0.2351525894263628,2.8834115487345113
10430335945.jpg,0.3685674309447314,3.9761675116751203
10440370734.jpg,0.1467002371984854,2.158928168676466
10442628686.jpg,0.3148818126962319,3.5364467220122706
10446770756.jpg,0.2079308848204831,2.6604477488233345
10446810546.jpg,0.1638871136629618,2.2997000762628828
10451177016.jpg,0.2540011964480153,3.0377941307743
10453950204.jpg,0.3976243741568506,4.214163131941238
10458591.jpg,0.2288050631248937,2.8314211019677797
10458703674.jpg,0.0650341467507326,1.4900287696951149
10459022813.jpg,0.1972545114279431,2.5730011757546833
10463545414.jpg,0.2814201289953718,3.2623733582245307
10463583515.jpg,0.2866575890953059,3.305271627185699
10464940425.jpg,0.2597005816957538,3.0844758728030124
10465121613.jpg,0.2861915342063613,3.3014543288015323
10465293055.jpg,0.1477209465261519,2.1672884544703304
10466350116.jpg,0.2565127653160228,3.0583655441614184
10466453556.jpg,0.0327217309864354,1.2253686719008943
10468110795.jpg,0.3387493692799193,3.7319378269059933
10468540574.jpg,0.1905795791468513,2.518329057050532
10469774844.jpg,0.3016460215895716,3.4280368217985226
10471406506.jpg,0.0831382188241604,1.638313117122991
10474002734.jpg,0.2096464293451863,2.674499195332016
10475435053.jpg,0.1801116006723017,2.432589376458676
10475658035.jpg,0.3684805158751417,3.9754556196585904
10481974434.jpg,0.1067309373420682,1.8315531161292
10486107003.jpg,0.3699728933363845,3.9876791800299207
10490369963.jpg,0.0707064812390228,1.536488948078038
10491358066.jpg,0.1858557685265648,2.4796379177112136
10491423125.jpg,0.1405188494508201,2.1082985067615336
10492897986.jpg,0.1001680856240002,1.7777990115093896
10505275743.jpg,0.1459437631573406,2.152732144981779
10506082433.jpg,0.080811524183133,1.6192559461666804
10512432565.jpg,0.3311017606799216,3.669298844580082
10513907744.jpg,0.2785944416232415,3.2392291061296374
10516786036.jpg,0.1569600814330738,2.242963091917331
10517436165.jpg,0.0243345426287392,1.1566720412571685
10520192995.jpg,0.076792433336091,1.5863369287715992
10525460645.jpg,0.2836792156491729,3.2808767749632213
10526881085.jpg,0.2387104428371673,2.9125527258755115
10530470795.jpg,0.3234042372700785,3.6062510268841557
10532663625.jpg,0.1938143485094043,2.544823961736085
10534454676.jpg,0.3190215373897274,3.5703538105510435
10535849673.jpg,0.1826685313225333,2.4535323329024044
10536668436.jpg,0.099747694425108,1.7743557290070155
10538085833.jpg,0.2437012103986907,2.9534304194697008
10539008983.jpg,0.2193461686141519,2.753946487735927
10539142034.jpg,0.2658028219232228,3.134457264078321
10539341593.jpg,0.2744318250968737,3.2051345183097566
10544775715.jpg,0.1660543269910234,2.3174509895814555
10544833625.jpg,0.2126683539587679,2.6992507604762404
10544945153.jpg,0.0456859101059161,1.3315538899487094
10554234623.jpg,0.2147545316392798,2.7163379381409465
10556629035.jpg,0.1366883554427195,2.0769242224561113
10558118243.jpg,0.2330165855705849,2.865916261675732
105620456.jpg,0.328850369449539,3.650858458458767
10567114974.jpg,0.3288762380879588,3.6510703397499684
10567188645.jpg,0.0741000748546639,1.5642847286455126
10568567754.jpg,0.21253795923176,2.6981827412525
10569725133.jpg,0.3748307787233215,4.027468480556328
1057328504.jpg,0.021825081945392,1.136117895299463
10574233584.jpg,0.0718761672464925,1.5460694516028628
10575593285.jpg,0.1398779720130407,2.1030492958515836
10576676414.jpg,0.2783084731748445,3.236886835032642
10579282866.jpg,0.0939264347302093,1.7266757544927065
1057997640.jpg,0.29455449865022,3.369952549538306
10581525775.jpg,0.32211693015827,3.595707128570032
10582113466.jpg,0.1436524314724578,2.133964620070499
10583786994.jpg,0.0303353206473437,1.2058223898052358
10586872235.jpg,0.1826230540439812,2.4531598438543307
10589450596.jpg,0.0371685242560957,1.2617908555656436
1059399148.jpg,0.2052123433061622,2.6381810923069624
10597114264.jpg,0.2392332668866769,2.916835001304304
10602786066.jpg,0.0239250717128194,1.1533182031089553
10603218265.jpg,0.1731085495557736,2.375229747055598
10604417276.jpg,0.2068055912715037,2.6512308489513927
10605846204.jpg,0.3031966598903575,3.440737577053811
10609356094.jpg,0.2972439155042309,3.391980655786506
10614052044.jpg,0.2081789957866238,2.66247994205338
10615424764.jpg,0.3042255071155866,3.449164517621508
10617981003.jpg,0.2206041872135648,2.7642504937247168
10619909515.jpg,0.2252863525214574,2.802600530358151
10620203775.jpg,0.4270639297831324,4.455292601427674
10620356404.jpg,0.2492898951041801,2.9992054506987245
1062133952.jpg,0.2379177173623309,2.9060597789159095
10625988224.jpg,0.402655035654186,4.2553675833065085
10628337356.jpg,0.2687396424964615,3.1585117707356734
10628497685.jpg,0.0909917288776175,1.702638568798828
10628645805.jpg,0.2456217572004141,2.9691609704774073
10631219374.jpg,0.2694767444718088,3.1645491243740627
10631630073.jpg,0.1310007210510736,2.030338727725816
1063351510.jpg,0.2770330675630235,3.2264404178902626
10633933603.jpg,0.1569661732191476,2.2430129876821603
10635160054.jpg,0.1579667031462748,2.2512079908131897
1063722220.jpg,0.2173679124298623,2.7377432586423414
10642085843.jpg,0.212510657420055,2.697959121322362
10644234544.jpg,0.1851902225844783,2.474186655403745
106456452.jpg,0.0562584317641362,1.4181498484931574
10660362264.jpg,0.1616867796201441,2.281677882342132
10660571735.jpg,0.1422363752264056,2.1223661810278696
10660620125.jpg,0.1860356682791603,2.481111415900343
106652866.jpg,0.3611978530975681,3.915805785459421
10665464526.jpg,0.1919872743534879,2.5298590136396815
10676427864.jpg,0.2471884334555515,2.981993087206813
1067765170.jpg,0.0634598174441524,1.477133969402894
10678199353.jpg,0.2254235235060798,2.803724051622222
10678350303.jpg,0.1598320339399694,2.2664862861247785
10679134563.jpg,0.041115233193315,1.2941170171534726
10680153225.jpg,0.1019050305245401,1.7920257412777034
10680502673.jpg,0.2946691835806542,3.370891895117592
10680715605.jpg,0.1143828448856732,1.894227309652065
10680932454.jpg,0.2379926663035095,2.9066736604110783
10683218616.jpg,0.1791686515448512,2.4248659982344525
10686332213.jpg,0.1596850056263983,2.265282026804396
10689376076.jpg,0.2314048635871248,2.8527151905806094
10689538413.jpg,0.2397853931674096,2.921357281424719
10689722684.jpg,0.3033348073247737,3.4418690960887637
10690294454.jpg,0.1973069031075515,2.573430298329421
10692654005.jpg,0.3658744916363642,3.954110554191494
10692667386.jpg,0.1984153554142254,2.582509257266582
10692857705.jpg,0.2158744073189284,2.7255104620727737
10693826785.jpg,0.2769467225210451,3.225733194777613
10694350076.jpg,0.2474402557977812,2.9840556790664694
10698962263.jpg,0.3283668019672731,3.6468977203301116
10705911926.jpg,0.2566958906022232,3.0598654616082577
10706770686.jpg,0.3732341910753614,4.014391369698123
10713772814.jpg,0.2751330278090594,3.2108778331932477
10714662986.jpg,0.2141073254361732,2.7110368904490407
10715577856.jpg,0.0153133741081875,1.0827826929557822
10721124556.jpg,0.1541866196807705,2.2202466022575216
10723077086.jpg,0.2377137563074263,2.904389202716005
10724461514.jpg,0.3313928244426832,3.671682849678269
10724889206.jpg,0.3184184225085593,3.5654139000041054
10728525673.jpg,0.3589327935859894,3.8972534470574582
10730634575.jpg,0.4102781764387731,4.317806158009957
10732971054.jpg,0.0776127165955891,1.5930555922494816
10733259996.jpg,0.3280867379440945,3.64460381038838
10737029565.jpg,0.1050831200394051,1.8180564004502784
10740242265.jpg,0.2381143103714754,2.9076700059384075
10740725955.jpg,0.3013186498194001,3.425355430059178
10740727595.jpg,0.3006147351151725,3.4195899021636897
10745415703.jpg,0.2002516022605097,2.5975493357756276
10745932825.jpg,0.1718827415436599,2.3651895671219947
10747724694.jpg,0.267425166446597,3.147745340814649
107505789.jpg,0.3092669469775385,3.490457250935559
10751799554.jpg,0.195621199789841,2.5596232710810822
1075190309.jpg,0.2572758271098977,3.0646155259165155
10762659033.jpg,0.2703938283472297,3.172060649043864
10765812585.jpg,0.2921768397544145,3.3504779475625392
10767441335.jpg,0.1560297002830803,2.2353426537569865
10770026303.jpg,0.2909314377243963,3.3402772796377986
10770700455.jpg,0.2984936744544122,3.4022170097746116
10773126784.jpg,0.344216770252171,3.7767194639878974
10775358296.jpg,0.0198204881441822,1.119698943669976
10776111906.jpg,0.3262866139448102,3.6298596019340335
107799222.jpg,0.2702591850341199,3.17095783108451
10783395635.jpg,0.1726520596002985,2.3714907918150057
10784159775.jpg,0.3299274005227316,3.6596800566715975
10786271105.jpg,0.2864831289146547,3.3038426826954708
10787038944.jpg,0.1523171849974693,2.204934693370503
10787258285.jpg,0.094336215688433,1.7300321320928465
10790803694.jpg,0.2141078606629983,2.711041274311421
10791502435.jpg,0.2195909229363701,2.7559511878278777
10792125886.jpg,0.3665708822953505,3.9598144551704464
10798439785.jpg,0.1661056450598972,2.31787131857282
10799367156.jpg,0.3449561616504667,3.7827755695173817
10799853136.jpg,0.2897006674194262,3.3301964552373056
10805317444.jpg,0.3496485107757637,3.8212090183639362
10806677866.jpg,0.110309909405331,1.860867269028672
10813730303.jpg,0.0465653029809068,1.33875670034804
10814874265.jpg,0.3692529741305472,3.981782564660439
10819001424.jpg,0.1991533586752042,2.588553993031555
10819132874.jpg,0.207388252922243,2.6560032339872395
10819329365.jpg,0.1349306617504322,2.062527546333645
10827568885.jpg,0.1654422695338279,2.3124378334108164
10828147985.jpg,0.291512982270729,3.3450405148482774
10828395135.jpg,0.1603890035881511,2.271048236634188
10829329963.jpg,0.2977900425923243,3.3964537985436802
10836905604.jpg,0.2535618654345341,3.034195718639469
10843403305.jpg,0.1824877330095545,2.4520514749082816
10847909336.jpg,0.2044847774424848,2.6322218457425084
10849117054.jpg,0.2618301148770053,3.1019181607494555
10849700404.jpg,0.3776003885840388,4.05015342067149
1084984228.jpg,0.1445781919653826,2.14154721198745
1085590803.jpg,0.2353298602535602,2.8848635142825025
10856434794.jpg,0.3566060493497019,3.878195869883102
10856757.jpg,0.2775916380011995,3.231015479930532
10858952303.jpg,0.1576928164493244,2.248964677266837
10861031374.jpg,0.3994908978739651,4.229451198086158
10862487886.jpg,0.2532641657225599,3.0317573607197414
10864812016.jpg,0.0723822985079308,1.5502150020354302
10865798996.jpg,0.1511673438686609,2.195516732552652
10866463396.jpg,0.3597095539916505,3.903615629520835
10866561184.jpg,0.3915767812875885,4.1646293387431745
10868390853.jpg,0.2040464321053849,2.6286315069504242
10872249945.jpg,0.2015019225298495,2.607790287339614
10875461386.jpg,0.2164227996848959,2.730002158956884
10880314705.jpg,0.1570410292904133,2.2436261085112
10882856833.jpg,0.049551567147684,1.3632161828015898
10883456586.jpg,0.1054206528283508,1.8208210176668538
1089100444.jpg,0.2960403441735503,3.3821226090095697
10893404795.jpg,0.1380278168105828,2.087895298688733
10895044423.jpg,0.1445893668832793,2.1416387419703815
10897840884.jpg,0.4127383716677922,4.337956787249647
10898287705.jpg,0.2902704300208354,3.3348631885112403
10898689245.jpg,0.3877512590562077,4.133295776583768
10899733355.jpg,0.1964489631940937,2.566403201901422
10900020096.jpg,0.3140056542529795,3.529270403752259
10905088155.jpg,0.3408541983277635,3.749177771628977
10905114716.jpg,0.2384934689514922,2.9107755659682963
10906887886.jpg,0.1234170998487811,1.9682238445900668
1090979049.jpg,0.2257287408522179,2.806223983947513
10910262455.jpg,0.0274999738203025,1.1825990203735268
10911046243.jpg,0.4206026822560913,4.402370702463102
10911095273.jpg,0.204710471252439,2.6340704276080595
10912602716.jpg,0.2522486015520298,3.0234392171724003
10915557435.jpg,0.2910370607510358,3.341142402219894
10917741563.jpg,0.2062194872374625,2.6464302685151155
10921653346.jpg,0.1329267976146202,2.0461145711472986
10921880365.jpg,0.272273628663553,3.1874574593343974
10923819485.jpg,0.3797368396237527,4.067652370463044
10925112255.jpg,0.4935673886696426,5.0
10927420963.jpg,0.1880561588314908,2.497660572455915
109293948.jpg,0.236323169569769,2.8929993758251795
10931213005.jpg,0.1785654470962988,2.4199253540712826
10932590295.jpg,0.1856091924889636,2.477618296563068
10933722123.jpg,0.0538279927056767,1.398242942009071
10936496124.jpg,0.2644462834299634,3.1233463148720917
10937404313.jpg,0.0920497502760804,1.7113044651783542
10943636256.jpg,0.1515654721186964,2.1987776667507526
109436362569.jpg,0.21198275545788,2.6936352544238256
10947519133.jpg,0.1453837086178907,2.1481449271685977
10948257133.jpg,0.105896955879685,1.824722255292209
10953973716.jpg,0.1538671786156779,2.2176301682482666
10961758274.jpg,0.4193895659431568,4.39243447595627
10967023396.jpg,0.1793165058996811,2.4260770233801434
10968711744.jpg,0.239886469715021,2.9221851653307285
10980930876.jpg,0.2941133420078546,3.3663391842931114
10981006796.jpg,0.2707929061091069,3.1753293603731674
109825878.jpg,0.0722854170332215,1.5494214785564662
10983119996.jpg,0.2156019242062837,2.7232786448120074
10990397626.jpg,0.0889539807315937,1.6859480611147029
10990887046.jpg,0.0508841058427923,1.3741305577568546
11004139923.jpg,0.2108218171924769,2.6841264007034504
11005410885.jpg,0.199753640026077,2.59347069508766
11006895124.jpg,0.0820240146773277,1.6291870468033185
1100873520.jpg,0.4243675181883107,4.433207203616982
11009340314.jpg,0.3513934494144793,3.835501222145173
11010062705.jpg,0.3115234323569161,3.508939361512917
11013892854.jpg,0.1012753660386459,1.7868683718742546
11016309165.jpg,0.126669765996209,1.9948653358035278
11016485883.jpg,0.400819989622775,4.240337340267029
11018079835.jpg,0.2708954865843841,3.1761695624433774
1101948952.jpg,0.2531771843747336,3.0310449258405323
11021514993.jpg,0.1953047604596392,2.5570314232697626
11021929275.jpg,0.203895680726666,2.6273967532592923
11023346856.jpg,0.1203396758592987,1.9430177027790723
11031973684.jpg,0.2074425909462326,2.656448298412256
11033459414.jpg,0.3456913402189697,3.788797169179119
110356262.jpg,0.0666723948162306,1.5034471069803441
11035760784.jpg,0.1793388737071626,2.426260230546041
1103755154.jpg,0.226327903662766,2.811131524417128
11051034136.jpg,0.1604722446929694,2.2717300364445894
11051374673.jpg,0.1946248177699442,2.5514622420589914
11051749575.jpg,0.2157436210098709,2.7244392355325546
11054039594.jpg,0.1744808446995678,2.386469753671272
11054638863.jpg,0.3595506454219451,3.902314063029943
11054899145.jpg,0.2672519801635836,3.146326830390257
11054955216.jpg,0.2082875726048744,2.6633692581461785
11058112996.jpg,0.0971301216980424,1.7529160737679255
11060185873.jpg,0.1073542136133166,1.8366581618213789
11061633946.jpg,0.0260896404436818,1.1710474554239536
11062902804.jpg,0.4065751623755153,4.287476018930784
11063650646.jpg,0.2376751029663067,2.9040726062375675
11068654734.jpg,0.0655745790954974,1.4944552687306545
11071132393.jpg,0.2256501793977822,2.8055805135748404
11078122366.jpg,0.0600784232252877,1.449438109979274
11079282234.jpg,0.33694735271816,3.71717811711082
11081975613.jpg,0.1451973862817762,2.146618823764351
11087687983.jpg,0.3786541815831861,4.05878468365856
11089447095.jpg,0.3343587721938175,3.6959759272244885
11095381506.jpg,0.0852639925017135,1.6557246122428089
11097661494.jpg,0.1956292395984248,2.559689122441177
11098121724.jpg,0.1932315628301631,2.540050560824617
11109548195.jpg,0.3566562384997417,3.8786069522811073
11111585533.jpg,0.2724373028017713,3.188798058989441
11118140253.jpg,0.4289976093986742,4.471130718883363
11124139926.jpg,0.1772781495509991,2.409381534113206
11126091314.jpg,0.1196482445759768,1.9373544223732737
11126232436.jpg,0.16741561298985,2.328600824004341
11126652126.jpg,0.0892307764103889,1.6882152011500788
11139368236.jpg,0.1716585701218753,2.3633534546244035
11139580153.jpg,0.0322623714532891,1.2216062129175724
11141708043.jpg,0.3977217574404531,4.214960765567574
11143825565.jpg,0.265036486296095,3.1281804674593894
11148529964.jpg,0.1862616891374908,2.4829626765088233
11149566996.jpg,0.2148906470214654,2.717452813321537
11150131936.jpg,0.1351863285049929,2.0646216264778956
11153943035.jpg,0.1032412322403767,1.8029701188001312
11155257336.jpg,0.1261294282689969,1.9904396117484457
11156365526.jpg,0.1344900094719026,2.058918312162496
11158314215.jpg,0.0969415440129569,1.7513714975610397
11159983896.jpg,0.2064146102158714,2.6480284550117332
11163249414.jpg,0.2784072280461347,3.23769570287106
11165746213.jpg,0.2299732360735749,2.840989212538458
11169904264.jpg,0.2087850979549463,2.667444320461718
11170758174.jpg,0.3040746542484774,3.4479289326732054
11170786154.jpg,0.3184951358424362,3.5660422330446955
11172371243.jpg,0.180389596570848,2.434866347089171
11175382195.jpg,0.2848703511732115,3.2906329642428402
11175538013.jpg,0.3075571117756029,3.47645256756378
1117582514.jpg,0.2378426573925776,2.905444988023138
11183022383.jpg,0.3440550860470275,3.775395163203419
11201160185.jpg,0.3356366024303947,3.706442203650364
11208321473.jpg,0.4167950802966231,4.371183919206006
11209059333.jpg,0.3489335864747026,3.8153533145745784
11209188974.jpg,0.2111553248815147,2.6868580496844405
11209221046.jpg,0.0688832192443013,1.5215552241080506
11209649786.jpg,0.3590662056498456,3.898346180269505
11215941184.jpg,0.2489018478698656,2.996027086699833
11216436636.jpg,0.3486479846130212,3.8130140460657125
11218793016.jpg,0.3908060745223257,4.158316739606267
11219420725.jpg,0.2990503799307308,3.4067767965414015
11221904805.jpg,0.3841656755816821,4.103927471844825
11226958966.jpg,0.2656635564622905,3.133316587665311
11229777185.jpg,0.0519104449957971,1.3825369555509934
11232665444.jpg,0.0410731797934185,1.2937725719405127
11239106136.jpg,0.07855600719514,1.6007817673564926
11241096796.jpg,0.2407924567545725,2.929605799561145
11242015725.jpg,0.1356329412176477,2.0682796805543715
11245083256.jpg,0.050328014731272,1.369575803044888
11245781693.jpg,0.2075106772396755,2.657005970274753
11250215644.jpg,0.2896774922074832,3.3300066348938198
11251138933.jpg,0.1496339529962877,2.1829572451655324
11252383376.jpg,0.1775756261641452,2.411818064705689
11252644224.jpg,0.3335423694126675,3.6892890474357802
11253432804.jpg,0.191020187426631,2.5219379308427623
11256485296.jpg,0.3727975506642335,4.0108149953795635
11256776836.jpg,0.2478935525140096,2.9877684795615465
11260247205.jpg,0.262631855091288,3.10848494439898
11260270773.jpg,0.2124544120934201,2.6974984348247553
11260385706.jpg,0.3787589001561482,4.059642398165677
11262156493.jpg,0.2427503320728999,2.9456420958565754
11264048414.jpg,0.3077842550242852,3.4783130212930233
11268202995.jpg,0.2381648646126281,2.9080840786745648
11269474243.jpg,0.1858441346400839,2.47954262847143
