image_name,ilniqe_score,translated_brisque_score,transformed_mos
7276446104.jpg,28.45479055082201,15.568796560776555,4.377248137568938
6106478357.jpg,50.92367887704401,41.33073999459208,3.3467704002163168
5025588176.jpg,17.18916414482278,2.652072510875591,4.893917099564976
7013076503.jpg,39.30754892911743,28.012142372248,3.8795143051100798
7749694370.jpg,26.661764435811964,13.512983354551515,4.459480665817939
8299281180.jpg,24.02664676045487,10.491661092925789,4.580333556282968
5763573511.jpg,42.41652136348589,31.576767859216147,3.736929285631354
5051600612.jpg,22.269090813003007,8.47651658543452,4.660939336582619
5786557550.jpg,18.689908406988977,4.372766842932457,4.8250893262827015
316618516.jpg,61.33814822775308,53.27156084922512,2.8691375660309952
503291895.jpg,33.06954217042193,20.85988922451545,4.165604431019382
5228772358.jpg,28.657922126386083,15.801699234167664,4.367932030633293
3932630945.jpg,26.863323874038723,13.744083477119194,4.450236660915232
11054638863.jpg,26.48630363903133,13.311806907551258,4.46752772369795
8660939599.jpg,27.68035636607301,14.680860790610598,4.412765568375576
8948115296.jpg,21.319777909952148,7.388071756553234,4.704477129737871
3485554199.jpg,43.30706948557218,32.59783530203676,3.696086587918529
4499122119.jpg,31.138042971308487,18.645308227557543,4.254187670897698
5142063764.jpg,70.07793773855694,63.29225968095239,2.4683096127619044
2952066894.jpg,41.80262914379109,30.87290319049641,3.765083872380144
5457535055.jpg,19.06729662405513,4.805465326252634,4.807781386949895
4941443673.jpg,28.16422888137102,15.235649981214998,4.3905740007514
4706726398.jpg,33.78303777411647,21.67795521495448,4.132881791401821
11378848184.jpg,24.387494320255534,10.905394709331109,4.563784211626755
5359274053.jpg,32.64742095890631,20.375901649545483,4.184963934018181
2593384818.jpg,36.99315619376566,25.358550709585117,3.9856579716165954
5835525141.jpg,44.97521742974902,34.51046811026371,3.619581275589452
6849557935.jpg,81.50855081778776,76.39815095984196,1.9440739616063216
3073780494.jpg,37.41865366245289,25.84640936820685,3.966143625271726
4130373740.jpg,45.420543737305486,35.02106173547082,3.599157530581167
6396984107.jpg,25.856043244660334,12.589175133668125,4.496432994653276
6173003449.jpg,31.32632929847432,18.861189923143982,4.245552403074241
5569876905.jpg,92.53528183258544,89.04096695228236,1.4383613219087055
4781142781.jpg,25.786308654231465,12.509220195625538,4.499631192174978
3779311128.jpg,21.32272138437731,7.391446628533501,4.70434213485866
11260385706.jpg,24.659920695934204,11.217748074491713,4.551290077020331
333145920.jpg,31.474185388322542,19.03071589913852,4.238771364034459
7202630536.jpg,20.50754440765525,6.456796775903538,4.741728128963858
3761272199.jpg,29.88578309555578,17.209516317642326,4.311619347294307
2365109175.jpg,47.97344184495413,37.9481142752614,3.482075428989544
5478338919.jpg,24.416993955489147,10.93921783058093,4.5624312867767625
8401142586.jpg,22.996780088249498,9.310856481299162,4.627565740748033
6194409059.jpg,22.3967614728202,8.62289874144577,4.65508405034217
2199234449.jpg,39.73052406821864,28.49710902699428,3.8601156389202287
7640299878.jpg,31.81716586726769,19.42396382352186,4.223041447059126
7772663024.jpg,26.627565387667868,13.473772071332384,4.461049117146705
5842712003.jpg,30.53453105249983,17.953345203475152,4.281866191860994
4857542718.jpg,21.50317354196755,7.598345973479034,4.6960661610608385
9331151234.jpg,31.907693409133916,19.527759141692464,4.218889634332301
10207172624.jpg,23.617341842888813,10.022368176408264,4.599105272943669
10849117054.jpg,32.403563240374964,20.096303982785436,4.1961478406885835
9710823281.jpg,40.90146985523036,29.83966940163711,3.8064132239345154
8174015928.jpg,27.78346508625994,14.799081192902992,4.408036752283881
3673357278.jpg,22.775085449414394,9.056670129828234,4.63773319480687
10961758274.jpg,34.58775911560537,22.600617047548454,4.095975318098062
4805041131.jpg,31.050382090769656,18.544799710491112,4.258208011580356
3475877294.jpg,35.38718857811465,23.51721141988572,4.059311543204572
6555285779.jpg,24.834587551613573,11.418014219858723,4.543279431205651
8468743988.jpg,22.718341405558736,8.9916096414413,4.640335614342348
5630751358.jpg,23.35454689165537,9.72105782361848,4.611157687055261
9802094923.jpg,60.42729450979267,52.22721180899281,2.9109115276402875
5540702638.jpg,18.99137826966168,4.718420327716149,4.811263186891354
8270913623.jpg,42.29718029209359,31.439936081608735,3.7424025567356507
8428991513.jpg,53.59539152586545,44.39402061315397,3.224239175473841
8630845484.jpg,29.62235987993986,16.907485621627373,4.323700575134906
4278181256.jpg,26.453273198258582,13.273935503571362,4.469042579857145
7819666996.jpg,34.05063528670625,21.984771995663756,4.12060912017345
6015806731.jpg,20.252338793826013,6.164188058818581,4.753432477647257
4407839974.jpg,32.78548603589145,20.534201635367467,4.178631934585301
1562015932.jpg,17.776947926706352,3.3260022719010642,4.866959909123958
9216910965.jpg,47.02920166739828,36.865485633872815,3.5253805746450873
6026326925.jpg,25.85532677781316,12.5883536609668,4.496465853561328
7793934458.jpg,31.867809275676763,19.482029563303364,4.220718817467866
4883254364.jpg,25.75030219695998,12.46793660820401,4.501282535671839
5847946773.jpg,48.35313941312064,38.38346056970389,3.464661577211844
198187235.jpg,55.99004810591856,47.139639642589735,3.1144144142964105
9686480737.jpg,88.92283662901495,84.89907939465306,1.6040368242138778
4732322374.jpg,24.82281157396117,11.404512347146802,4.5438195061141275
8941443262.jpg,25.556186704480524,12.245371420987034,4.510185143160519
6071037995.jpg,23.826725092849205,10.262438773722728,4.589502449051091
9109271301.jpg,20.17538237336039,6.075952854561031,4.756961885817558
7399670298.jpg,25.79936110514825,12.524185622366232,4.499032575105351
6708577729.jpg,18.96116199397385,4.683775534713995,4.81264897861144
9496541245.jpg,76.38754617213161,70.52660849230756,2.1789356603076975
8021464988.jpg,26.61572936938407,13.460201358394485,4.461591945664221
143899204.jpg,46.86729572320618,36.67985064760571,3.5328059740957714
7186783534.jpg,32.98203626773922,20.75955839896205,4.169617664041518
6641523883.jpg,23.03940626715271,9.359729981125263,4.625610800754989
3742811862.jpg,22.02797059888165,8.200057633538155,4.671997694658474
3248930020.jpg,28.62333802844897,15.762046468003632,4.369518141279855
8999325582.jpg,24.11132168895468,10.58874603485096,4.576450158605962
8608242752.jpg,18.992421475564445,4.719616426564773,4.811215342937409
8641533130.jpg,51.15283906318266,41.5934860489083,3.336260558043668
8137649050.jpg,36.00753153639171,24.228472251693255,4.030861109932269
6843523713.jpg,61.97857682108546,54.005851080022715,2.8397659567990914
9472868070.jpg,24.01111945320952,10.473858093279059,4.581045676268838
8376951271.jpg,35.12940159573949,23.22164300717646,4.0711342797129415
9596892460.jpg,19.342018830767657,5.120451000959182,4.795181959961633
11219420725.jpg,22.614026723290717,8.872006530469012,4.64511973878124
411787882.jpg,55.38602106014313,46.44708599419223,3.142116560232311
4770545465.jpg,25.977181148099916,12.72806708821398,4.49087731647144
3825250471.jpg,42.13951460873349,31.25916281160069,3.7496334875359723
9941646054.jpg,32.556813986689775,20.272015259659987,4.189119389613601
9692018769.jpg,29.34302158600931,16.587207322912477,4.336511707083501
1572596360.jpg,53.90877631730025,44.75333528652566,3.2098665885389734
6493347009.jpg,23.48952857377608,9.875822510188964,4.604967099592441
6018448805.jpg,26.127584160727626,12.900513265672103,4.483979469373116
2643679552.jpg,15.836377120776072,1.1010201274419522,4.955959194902322
9618361879.jpg,18.505755905168144,4.161624828862834,4.833535006845486
7057320569.jpg,29.329060122290684,16.571199657853555,4.3371520136858575
356523006.jpg,18.231513039518813,3.8471887477621785,4.846112450089513
8203037764.jpg,50.88693790168648,41.28861423762887,3.348455430494845
7316593310.jpg,26.53337927969224,13.365781985187905,4.465368720592483
8600750192.jpg,84.49986453414947,79.82787358941115,1.8068850564235537
6568691361.jpg,48.14060692239335,38.13977917681654,3.4744088329273386
4655744443.jpg,40.672731215549824,29.577406675906218,3.8169037329637514
3688594216.jpg,37.87492728471495,26.369554753790496,3.9452178098483803
5879690252.jpg,29.845588905282284,17.163431240305172,4.313462750387793
6080905239.jpg,26.453896866616496,13.27465057717557,4.4690139769129775
8530273249.jpg,30.841450274996177,18.305246709856043,4.267790131605758
9221345159.jpg,21.070641065814065,7.1024212520521175,4.715903149917915
5466371904.jpg,18.85804954800287,4.565550860584185,4.8173779655766324
7192279956.jpg,31.787801440927375,19.390295727470004,4.2243881709012
7131604965.jpg,17.15872445474125,2.6171715597186953,4.895313137611252
4373225530.jpg,20.839206784279455,6.837067809417295,4.726517287623308
10517436165.jpg,27.255597252127345,14.193848700488836,4.432246051980446
8130745750.jpg,34.52308271960541,22.52646163624982,4.098941534550008
5780360656.jpg,17.691351694995,3.2278609999573966,4.870885560001704
2992631389.jpg,29.32127208459901,16.562270200215934,4.337509191991362
3230042702.jpg,28.953898005539283,16.141053533579978,4.354357858656801
10397166423.jpg,29.74064770947348,17.043109793553917,4.318275608257843
5804399322.jpg,29.274853177436857,16.50904810737321,4.339638075705071
4995119944.jpg,27.97215147656054,15.015421585141354,4.399383136594346
3146477274.jpg,20.32914372762401,6.2522495744224855,4.749910017023101
18438855.jpg,25.40681059234159,12.074102647231303,4.517035894110748
4738960229.jpg,27.62922563297752,14.622236303514889,4.415110547859404
8510093470.jpg,29.07101660055675,16.275337107207733,4.34898651571169
8053452721.jpg,71.90438352181872,65.3863905640726,2.384544377437096
8688105270.jpg,20.596462142723578,6.558746352929116,4.737650145882835
322245825.jpg,35.24819152719182,23.357842869410426,4.065686285223583
3992677101.jpg,75.64697148335183,69.67749468819494,2.2129002124722024
6239374380.jpg,39.16955606020033,27.85392517735618,3.8858429929057525
6093133362.jpg,18.39807953383445,4.038167337455935,4.838473306501763
4114019902.jpg,19.40871477715098,5.1969219492787175,4.792123122028851
10186832194.jpg,31.1831683514277,18.697047213179893,4.252118111472804
9489836089.jpg,23.865212162527037,10.306566533742636,4.587737338650294
10730634575.jpg,23.662276176188477,10.07388811526306,4.5970444753894775
161483962.jpg,27.09997562561945,14.01541906565479,4.439383237373809
4535544675.jpg,24.67131923523576,11.230817191238895,4.550767312350445
7678821440.jpg,43.61177298792015,32.94719635086146,3.6821121459655415
6000772290.jpg,23.53487387682209,9.92781365078746,4.602887453968502
7262954956.jpg,21.807912431978767,7.94774759640627,4.6820900961437495
7714653298.jpg,30.923841947271505,18.399713760017015,4.2640114495993195
4281546585.jpg,51.62838864807228,42.138732494928654,3.314450700202854
357641600.jpg,51.553200304759855,42.0525244983792,3.317899020064832
2063421762.jpg,31.534687325026116,19.10008503963021,4.235996598414792
4207059536.jpg,31.213094575516383,18.73135944442903,4.250745622222839
4331601397.jpg,21.166012585242484,7.211770484334544,4.711529180626618
6166445475.jpg,50.751572022395074,41.133409045696695,3.3546636381721324
5270848965.jpg,19.268703344826022,5.036390348993287,4.798544386040269
9407500995.jpg,19.88631448679424,5.744518987690153,4.770219240492393
2852488757.jpg,19.643962598000343,5.466647846068053,4.781334086157278
5399186343.jpg,37.138197579139394,25.524849456159053,3.979006021753638
4953733701.jpg,24.06653761813981,10.537398381049943,4.578504064758002
8442848364.jpg,41.63143584108594,30.67661968432084,3.7729352126271665
11446005074.jpg,32.66404687686283,20.394964273014544,4.184201429079418
9534283737.jpg,24.693768826519342,11.256557009442762,4.549737719622289
1240561841.jpg,19.56153188022132,5.372136027868589,4.785114558885256
8456262039.jpg,61.64602983258577,53.624565785332955,2.8550173685866818
8639628841.jpg,30.02197287398387,17.365666159912614,4.305373353603495
6273772448.jpg,17.147290388080688,2.604061708699316,4.8958375316520275
3308768118.jpg,31.89089449771302,19.508498170722675,4.219660073171093
6095610288.jpg,33.25600077728506,21.07367532790491,4.157052986883803
2562592972.jpg,26.33422652828023,13.137441275043496,4.47450234899826
6092350487.jpg,18.72690001020173,4.415179959934822,4.823392801602607
4629048299.jpg,26.17881289289724,12.959250114650946,4.481629995413963
8116678978.jpg,21.31036000589736,7.377273558262246,4.704909057669511
7109803877.jpg,26.860012498034163,13.740286783661155,4.450388528653553
3574423584.jpg,26.63734988679249,13.48499059310867,4.460600376275653
4074943155.jpg,68.75858127258961,61.7795374602619,2.528818501589524
6153987026.jpg,26.384539541970128,13.19512819723765,4.472194872110494
10539008983.jpg,30.952792885680022,18.4329077670728,4.262683689317088
10336689775.jpg,25.19914260259181,11.835998699796374,4.526560052008145
9660068454.jpg,68.11762368933474,61.044640710429526,2.558214371582819
4941076531.jpg,34.71496098839883,22.74646171080026,4.09014153156799
6812098169.jpg,20.169068344432628,6.068713437384943,4.757251462504602
2889093136.jpg,21.54156639143682,7.6423657043144075,4.694305371827424
2065722620.jpg,19.108561148442018,4.852777606577497,4.805888895736901
4538412115.jpg,49.01742353221172,39.14510260786538,3.434195895685385
9712191760.jpg,39.07732697059058,27.748178931481362,3.8900728427407456
6809286909.jpg,44.130063056582976,33.541447354175126,3.658342105832995
6483140329.jpg,26.10042976054207,12.869379098667363,4.485224836053305
10882856833.jpg,31.74823099525127,19.344925811150247,4.22620296755399
9333294037.jpg,35.05517427499536,23.136536881297403,4.074538524748104
4966132108.jpg,36.01254275012173,24.234217912216074,4.030631283511356
7802695886.jpg,27.24267457445484,14.179032066644783,4.432838717334208
9535859777.jpg,22.00197164897674,8.170248260370041,4.673190069585198
5716274912.jpg,18.666363632965474,4.345771331283238,4.82616914674867
9076672562.jpg,36.56411001930971,24.866623244534267,4.00533507021863
8444615248.jpg,23.443824707430824,9.82342025501735,4.607063189799305
9859562873.jpg,34.91259972153989,22.97306650715634,4.081077339713746
6293629106.jpg,32.169706774139186,19.828173358460454,4.206873065661583
289462174.jpg,48.23041847989749,38.24275357548424,3.4702898569806306
3715780832.jpg,54.14464775413301,45.023776196868646,3.199048952125254
7676074992.jpg,39.312393024437526,28.017696421376392,3.879292143144944
5984121563.jpg,54.66653509420805,45.6221516900677,3.175113932397292
375446021.jpg,25.802605251234453,12.527905232644692,4.4988837906942125
5240740919.jpg,38.13197510187437,26.664275668741972,3.9334289732503214
9038497618.jpg,39.19855098441716,27.88716961680938,3.8845132153276243
4195632386.jpg,29.312447055743707,16.552151769305105,4.3379139292277955
6937167103.jpg,16.469090362620275,1.826464239743398,4.926941430410264
6190643783.jpg,21.7752521153339,7.910300562190798,4.683587977512368
9002438378.jpg,31.27987302240041,18.80792498457712,4.247683000616915
3588199753.jpg,18.910717389132103,4.625937735281898,4.814962490588725
8106933398.jpg,28.928120588052,16.111498160766885,4.355540073569324
9136502604.jpg,22.62172875089188,8.880837372320464,4.644766505107182
10866561184.jpg,24.466770363632463,10.996289501965318,4.560148419921387
485174290.jpg,20.02432958722429,5.902761672360128,4.763889533105595
6786638173.jpg,19.07750249375461,4.817166974953434,4.807313321001862
9657446583.jpg,19.49122349573425,5.291523200131799,4.788339071994729
10737029565.jpg,35.01054575917458,23.085367580733113,4.076585296770675
3705698114.jpg,33.79559672205736,21.69235481059731,4.132305807576108
8125828960.jpg,44.46734561545927,33.92816226756242,3.6428735092975035
10819329365.jpg,28.679405852699293,15.826331629593419,4.366946734816263
155365010.jpg,51.8837770030548,42.431550735830974,3.302737970566761
4969822064.jpg,24.14442121552416,10.626696649887574,4.574932134004497
9541618071.jpg,67.84575064630161,60.73292177471232,2.570683129011507
5434458853.jpg,33.234930834692506,21.049517360615106,4.158019305575396
11054039594.jpg,32.698138581676474,20.43405248059384,4.182637900776246
10059344614.jpg,18.427235321100767,4.071596216153356,4.8371361513538655
8510431014.jpg,27.089628375026077,14.003555315182947,4.4398577873926826
3943080167.jpg,76.83138990383378,71.03550225436433,2.158579909825427
4614592470.jpg,33.088941891040065,20.88213218099554,4.164714712760178
11051749575.jpg,24.01792303848569,10.481658816505195,4.580733647339793
7303073674.jpg,22.79372853686819,9.078045560487876,4.636878177580485
3326988489.jpg,41.71568818821696,30.773220111072817,3.7690711955570873
935105924.jpg,43.32387548315028,32.61710439771564,3.695315824091374
6079223986.jpg,37.49041200037833,25.928684655515227,3.962852613779391
2808286292.jpg,15.46099427592172,0.670620925008933,4.973175162999643
3935177366.jpg,75.13443775168425,69.08984367442699,2.2364062530229205
8218123958.jpg,34.44598257403307,22.43806164243901,4.102477534302439
3015139450.jpg,23.543441596981967,9.937637061670586,4.602494517533176
4598047073.jpg,42.23166105511879,31.364814302005527,3.745407427919779
6434043361.jpg,23.03197719205493,9.351212095876296,4.625951516164948
10475658035.jpg,20.42870343154379,6.366400814280471,4.745343967428781
11018079835.jpg,22.28305873535877,8.492531655712707,4.660298733771492
5258646457.jpg,38.29373508290266,26.84974329938761,3.9260102680244957
7731352704.jpg,21.575708937684908,7.681512204682349,4.6927395118127055
5496213154.jpg,21.11169438586704,7.149491373796447,4.714020345048143
8307817608.jpg,55.66121237475405,46.76260952956047,3.129495618817581
7657349694.jpg,22.674826338351696,8.9417169772547,4.642331320909812
8113498731.jpg,46.06816878663224,35.7636031396046,3.5694558744158162
7785223076.jpg,55.04571216714645,46.05690120515781,3.1577239517936877
7763162224.jpg,59.0042650939931,50.59562226249529,2.9761751095001885
8570770544.jpg,27.42060690405912,14.383042275951087,4.424678308961957
6211550250.jpg,30.12807015971225,17.487313133885337,4.300507474644586
10491358066.jpg,25.783032863208007,12.505464302506926,4.499781427899723
7866144530.jpg,15.812279457976134,1.0733906952721988,4.957064372189112
4777807371.jpg,30.992802257591872,18.478780938947196,4.260848762442112
10388184626.jpg,40.68317398207715,29.58937994119036,3.8164248023523855
5656494008.jpg,21.675429555759607,7.7958479423800355,4.688166082304798
2957895882.jpg,59.17586632802092,50.79237348667751,2.9683050605328996
2539083530.jpg,25.3685918429528,12.03028253269915,4.518788698692035
7433488844.jpg,46.33378843529236,36.06815217934085,3.557273912826366
9083308350.jpg,26.23608537804479,13.024916493034397,4.479003340278624
8724954192.jpg,56.38875337514914,47.5967794193136,3.096128823227456
6075825527.jpg,39.30790932998654,28.01255559370643,3.879497776251743
6961079357.jpg,67.30126806371888,60.108639465345725,2.595654421386171
1315889745.jpg,42.47998087222401,31.649528035452427,3.734018878581903
8474594407.jpg,20.607739449356448,6.571676469067651,4.737132941237293
7731030916.jpg,30.275356614528807,17.656185988761877,4.293752560449525
6533123895.jpg,18.11557420130181,3.7142578368704733,4.851429686525181
3636701462.jpg,30.169787331024267,17.535144401367525,4.298594223945299
4739558783.jpg,27.778621366342943,14.793527574197018,4.40825889703212
7376214050.jpg,35.493665553560064,23.639293731151078,4.054428250753958
4824776407.jpg,18.556338675356468,4.219621043245926,4.8312151582701635
7590781464.jpg,18.82293710500905,4.525292314763107,4.818988307409476
5786468844.jpg,21.75656553974173,7.888875269742513,4.6844449892102995
6938815179.jpg,20.762166455178864,6.748736398819837,4.730050544047207
6210021795.jpg,44.18374519857424,33.60299718633888,3.655880112546445
8010819148.jpg,24.3419637842093,10.85319118786158,4.5658723524855365
4539089246.jpg,32.3847757200942,20.074762951128342,4.197009481954867
8463190672.jpg,25.86771702619812,12.602559832335402,4.495897606706584
4063780436.jpg,28.147330940018648,15.216275466421592,4.391348981343136
8997198808.jpg,30.87334211356724,18.341812637343843,4.266327494506246
4631127472.jpg,36.87680999289862,25.225152732704444,3.990993890691822
10819132874.jpg,23.999001045979032,10.459963604284003,4.58160145582864
6452060589.jpg,38.99021933381642,27.64830474195101,3.8940678103219595
11546100824.jpg,21.72266517265225,7.8500064424705585,4.685999742301178
6071930227.jpg,54.39621949701868,45.31221846048537,3.1875112615805854
362016009.jpg,57.4512757364175,48.81502575935236,3.0473989696259056
4286953087.jpg,37.560722114723376,26.00929946663912,3.959628021334435
7113461019.jpg,30.009629705050788,17.351513967991444,4.3059394412803425
4988320464.jpg,26.157737372855703,12.935085752477551,4.482596569900898
8266648992.jpg,32.93754988639553,20.708552064197647,4.1716579174320945
9618367899.jpg,19.933407077585723,5.7985134996797,4.768059460012812
1990510796.jpg,27.7560429310501,14.767640028520827,4.409294398859167
2745252477.jpg,27.383998466555997,14.341068481677734,4.426357260732891
6846869922.jpg,19.5014793263934,5.303282132103501,4.787868714715859
5674214513.jpg,21.02219146289484,7.046870843341448,4.718125166266342
2866556638.jpg,35.54108232293714,23.69365993355376,4.052253602657849
4947244.jpg,38.2218484995064,26.767320970867544,3.929307161165298
9607964223.jpg,35.4022841299455,23.53451938575934,4.058619224569627
5162032167.jpg,24.814048317399763,11.39446474191804,4.544221410323278
5172812012.jpg,45.516159270670805,35.130690744533844,3.5947723702186467
8002007313.jpg,30.991920504642728,18.47776995570367,4.260889201771853
4808255488.jpg,34.823576008473644,22.870995419927503,4.0851601832029
10526881085.jpg,24.08713692944046,10.561016741014978,4.577559330359401
6787512667.jpg,19.684885311826868,5.513568219851155,4.779457271205954
2557729909.jpg,28.714612560623056,15.866698255874802,4.3653320697650075
8333683532.jpg,22.18306176320756,8.3778790613026,4.664884837547897
6595488751.jpg,102.09346172476428,100.0,1.0
8044678667.jpg,16.569995812746754,1.9421584592606251,4.922313661629575
563363297.jpg,48.723040520978095,38.80757462814658,3.447697014874137
3455219027.jpg,60.8355607054315,52.695313767811676,2.8921874492875332
5681801478.jpg,20.418182733814223,6.354338196145637,4.7458264721541745
8669765013.jpg,18.602824349373517,4.2729196883378755,4.829083212466484
4011871379.jpg,28.540186131990502,15.666707774701322,4.3733316890119465
9068148685.jpg,22.22471279697772,8.42563449808113,4.662974620076755
8452429942.jpg,78.22571223042827,72.63417738170978,2.094632904731609
10295875445.jpg,22.621055098178463,8.880064988620607,4.644797400455175
2168323029.jpg,31.812891389117052,19.41906287503135,4.223237484998746
9458811902.jpg,37.92713172569605,26.429410312108423,3.9428235875156634
3086003946.jpg,30.625749135350052,18.057932268772284,4.277682709249109
5314923965.jpg,65.44518018574071,57.980522122537046,2.680779115098518
6479556701.jpg,48.66270398185487,38.73839512601381,3.4504641949594475
4196316000.jpg,59.35990763722626,51.0033880116685,2.95986447953326
187640892.jpg,49.22730381468808,39.385743083109496,3.4245702766756203
6579889887.jpg,23.703126089760733,10.120725019138565,4.595170999234457
7005072091.jpg,35.71272751221974,23.890461555101915,4.044381537795923
7993457702.jpg,26.63172962784837,13.478546625303071,4.460858134987877
7219295732.jpg,37.61549052775724,26.072094774446654,3.957116209022134
6304784314.jpg,41.47315076755835,30.49513624591343,3.780194550163463
9157119271.jpg,44.32361757267461,33.76336934793451,3.6494652260826195
7608257388.jpg,37.59330018106406,26.046652195891518,3.9581339121643397
5596136215.jpg,49.23004234851823,39.38888297826585,3.424444680869366
9822554264.jpg,39.21509856670302,27.906142423680173,3.8837543030527932
42614998.jpg,18.60911083088764,4.2801275207331955,4.828794899170672
7288524676.jpg,28.295240805810217,15.385863099797241,4.3845654760081105
8329958275.jpg,52.14930294865604,42.73599233932617,3.2905603064269533
8473031499.jpg,48.995814967556704,39.120327077708026,3.435186916891679
7144832397.jpg,30.8607301554115,18.327352262274083,4.2669059095090365
4340329166.jpg,22.175595028210196,8.369317996694303,4.665227280132228
156451756.jpg,21.175909221566567,7.223117578212282,4.711075296871509
6974364233.jpg,66.53853528807457,59.2341200705284,2.630635197178864
6238543010.jpg,27.610468721825583,14.60073036708076,4.41597078531677
6366361319.jpg,32.53819746893099,20.250670292767396,4.189973188289304
5298734322.jpg,24.912593603150867,11.507452889810803,4.539701884407568
7581184960.jpg,25.171737245713917,11.80457679572078,4.527816928171169
9028566654.jpg,17.95212392199013,3.526852176709049,4.858925912931639
8668357579.jpg,30.765222641940035,18.217847104571874,4.271286115817125
6142593562.jpg,27.4810349460811,14.45232669170786,4.4219069323316855
2679224314.jpg,43.269305964941424,32.554537134889976,3.6978185146044007
7267070590.jpg,39.45882128678714,28.185585306531443,3.8725765877387426
3372381586.jpg,39.989280441183325,28.793788904817866,3.8482484438072855
5027882580.jpg,21.393509647905205,7.472609666700166,4.701095613331994
6693843973.jpg,24.356058620167907,10.86935177228403,4.565225929108639
4210983675.jpg,49.09734236226903,39.23673439442023,3.4305306242231906
11031973684.jpg,16.691039191129473,2.0809420350948784,4.916762318596205
4980829250.jpg,28.67735801579024,15.82398366035494,4.367040653585802
5679420644.jpg,41.98094858981085,31.07735725225563,3.7569057099097747
3895663827.jpg,49.73987827009171,39.97344078911111,3.4010623684355554
2539036531.jpg,36.09307610452618,24.326554288212108,4.026937828471516
8830329798.jpg,19.78288404888021,5.625929716508168,4.774962811339673
7232368208.jpg,39.51204133633792,28.24660532168155,3.8701357871327375
