image_name,MOS_predicted_score
5674214513.jpg,3.7743359
2866556638.jpg,2.719547
4947244.jpg,2.2002826
9607964223.jpg,3.4656053
5162032167.jpg,2.7869925
5172812012.jpg,3.1050935
8002007313.jpg,3.6324377
4808255488.jpg,3.6008034
10526881085.jpg,2.6068623
6787512667.jpg,3.462752
2557729909.jpg,3.5972385
8333683532.jpg,3.414379
6595488751.jpg,3.2932885
3864280906.jpg,3.3383079
8044678667.jpg,3.669637
563363297.jpg,2.687649
5644548369.jpg,3.821719
3455219027.jpg,2.5247614
5681801478.jpg,2.7674162
8669765013.jpg,3.1829493
4011871379.jpg,2.848693
9068148685.jpg,3.331383
8452429942.jpg,2.2580607
10295875445.jpg,3.2586458
2168323029.jpg,3.011611
9458811902.jpg,3.4105744
3086003946.jpg,2.7552142
5314923965.jpg,2.8061252
6479556701.jpg,2.8032062
4196316000.jpg,2.3919528
187640892.jpg,2.5009406
7329465526.jpg,3.5578046
6579889887.jpg,3.2125397
7005072091.jpg,1.5872672
7993457702.jpg,3.0495272
7219295732.jpg,2.6987
6304784314.jpg,2.1445212
9157119271.jpg,2.9109218
7608257388.jpg,2.7689927
5596136215.jpg,3.0730264
46658329.jpg,3.1559281
9822554264.jpg,3.041432
42614998.jpg,3.0659335
7288524676.jpg,3.6076396
8329958275.jpg,3.918986
1331642031.jpg,2.8132567
8473031499.jpg,3.2186553
7144832397.jpg,3.6355777
4340329166.jpg,3.574543
2491799679.jpg,2.807333
9540532896.jpg,3.750796
156451756.jpg,3.5799654
6974364233.jpg,3.3337579
6238543010.jpg,3.123208
6366361319.jpg,3.7411275
2592672232.jpg,3.3157852
5298734322.jpg,3.0717127
7581184960.jpg,3.2904017
9028566654.jpg,3.3008723
8668357579.jpg,3.2650135
6142593562.jpg,2.9041774
2679224314.jpg,1.6310855
7267070590.jpg,2.062692
3372381586.jpg,2.2139587
5027882580.jpg,3.6114442
6693843973.jpg,2.522591
4210983675.jpg,3.1710758
11031973684.jpg,3.5177145
4980829250.jpg,2.3354313
5679420644.jpg,3.6118178
3895663827.jpg,2.6673424
2539036531.jpg,3.4029872
8830329798.jpg,2.7932916
7232368208.jpg,2.9500358
6111148526.jpg,2.0808618
4728690118.jpg,3.8157346
5306909990.jpg,1.5559716
7592360042.jpg,3.1847029
6596093581.jpg,3.399847
5037503230.jpg,3.4129984
6119482341.jpg,3.3924718
5028389463.jpg,3.0205064
11339056674.jpg,3.2135546
10022757465.jpg,3.5207288
8599891034.jpg,3.4633963
9122090851.jpg,2.57146
10387390396.jpg,3.6105814
3658535721.jpg,3.6911461
8064104833.jpg,3.1706629
3934995195.jpg,3.8347955
4300400521.jpg,2.5498867
4687542962.jpg,2.7857988
4296647005.jpg,3.3938863
6408985463.jpg,2.819255
5899300375.jpg,2.1056921
5398199748.jpg,3.3622298
8320098796.jpg,2.8620403
7242888546.jpg,2.8502467
7192501662.jpg,3.2951667
8482992711.jpg,2.824578
10012398043.jpg,3.1354802
6052981024.jpg,3.3851357
8100313754.jpg,3.930276
4418637804.jpg,3.5924506
194278089.jpg,3.111521
9605303857.jpg,3.7486086
7935628474.jpg,3.6590405
5186392915.jpg,2.4091885
5663852709.jpg,2.8154242
5309326426.jpg,3.5671124
10706770686.jpg,3.3888006
4016051317.jpg,2.3826578
7046797651.jpg,3.0648851
1573719804.jpg,3.4216957
2313142.jpg,3.4289024
5873610214.jpg,3.06969
1777841357.jpg,2.884996
8549600155.jpg,3.2606833
761753276.jpg,3.5232115
2949029930.jpg,2.1716492
11051034136.jpg,3.2421427
2314346258.jpg,3.0975816
5794758875.jpg,2.8744867
4820110338.jpg,2.9239256
5996293393.jpg,3.538874
7748906306.jpg,3.6258578
5360175600.jpg,3.5359192
9246656735.jpg,3.489674
154603426.jpg,2.8010182
9060697338.jpg,3.0769842
6056249968.jpg,2.8087184
5788815207.jpg,3.3715146
5712901839.jpg,2.7859135
3932684731.jpg,2.7683253
11438612393.jpg,2.085893
5980068668.jpg,3.2081363
7305940242.jpg,3.6213274
10724889206.jpg,3.3728876
4868558209.jpg,2.3471599
9387665300.jpg,3.6522617
8517575081.jpg,3.371691
5317045814.jpg,3.3664138
8644571098.jpg,3.7846572
8352296647.jpg,1.755102
6808449405.jpg,3.4268768
7228274052.jpg,3.5845675
4530384020.jpg,3.3512075
4432333136.jpg,1.9965518
4635702029.jpg,3.3413978
5385663967.jpg,3.3418267
6198870834.jpg,2.9827237
375084308.jpg,3.2785742
5999140032.jpg,3.0138083
10346758803.jpg,3.3475866
6870782384.jpg,3.3702319
130867888559.jpg,3.4736853
6694669509.jpg,3.33612
6468297341.jpg,2.9776871
8023758470.jpg,3.3842838
3861043546.jpg,3.5616775
6008172185.jpg,3.3113594
4289036535.jpg,2.4633617
5536240490.jpg,2.7336159
5347293716.jpg,3.3210213
7046586351.jpg,3.0213985
8554330315.jpg,3.5147588
244484608.jpg,1.8499181
5000264687.jpg,3.0411656
8707214366.jpg,3.7443397
5906624117.jpg,3.5088346
6832136083.jpg,2.4134603
5724656586.jpg,3.3084154
2578696926.jpg,3.6759808
1427484100.jpg,3.146003
6979944704.jpg,3.5304058
6469390735.jpg,2.936066
9482512663.jpg,3.6544437
3736752039.jpg,3.4980743
11408357925.jpg,3.1640685
2295909322.jpg,3.454193
5012894248.jpg,3.3861706
3073970642.jpg,3.3725905
2596393826.jpg,3.0336714
3426740196.jpg,1.9343841
9762345346.jpg,3.4888194
132921013.jpg,3.6366873
3750920837.jpg,2.361045
8211686846.jpg,3.0739026
4232014784.jpg,1.3958952
9535634646.jpg,3.2166984
9342285552.jpg,3.5727682
11208321473.jpg,3.5694845
8668692139.jpg,2.9223506
9935622.jpg,2.9249978
7125445143.jpg,3.3544939
6160450342.jpg,2.785028
6860404399.jpg,2.9518661
7875422248.jpg,3.7176447
6239948477.jpg,2.6537738
7875374202.jpg,3.5033493
2167806539.jpg,2.6727402
9289816970.jpg,2.383114
4414969933.jpg,3.6140726
1252945239.jpg,1.9896932
7072533905.jpg,3.1355593
5409841653.jpg,3.401254
7055266351.jpg,3.3744614
77871642.jpg,3.6735737
4770991170.jpg,3.1240973
3146365512.jpg,3.579461
5398610144.jpg,2.936683
8079522861.jpg,3.1404703
5106008666.jpg,3.3978968
6141644899.jpg,3.503312
5173344304.jpg,3.2034502
6837388142.jpg,2.8226764
6965585396.jpg,3.0244508
8938472188.jpg,2.0939338
4576647416.jpg,3.3560066
3499629801.jpg,3.237888
4693844054.jpg,2.9817433
5174677992.jpg,2.9848309
6102774302.jpg,2.8046
3839953318.jpg,3.3696737
4781552174.jpg,3.3073158
3355200103.jpg,3.5252476
5482033930.jpg,3.2783377
3515651386.jpg,3.251484
4682371281.jpg,3.3800483
6044933517.jpg,3.6940227
4991407708.jpg,3.4273612
3168536494.jpg,3.0163548
4065100469.jpg,3.3376532
5914426709.jpg,3.518761
6812883252.jpg,3.4160268
5679431462.jpg,3.5060549
7406520610.jpg,3.7161942
8892359151.jpg,3.1051145
9762410596.jpg,3.0863452
2659313316.jpg,3.4720387
8651960690.jpg,3.3217568
5773170451.jpg,3.2792003
6325240412.jpg,3.6966617
3043517594.jpg,3.356549
8460376605.jpg,3.622878
6989772902.jpg,1.7867136
6073506056.jpg,3.3634028
9005619499.jpg,3.5237875
7173633933.jpg,2.5345473
8297923368.jpg,3.475002
6762482065.jpg,3.429479
9249272493.jpg,3.505988
5476657075.jpg,3.434903
6131345309.jpg,3.3371904
6521275803.jpg,2.3562639
9122758028.jpg,3.7311542
9211639075.jpg,3.7259278
4336745838.jpg,3.2399557
2713735764.jpg,3.3388999
5580400310.jpg,2.9446845
4258644297.jpg,3.4768927
6286044979.jpg,3.316373
2002413875.jpg,2.710639
2235352888.jpg,3.6094954
5079448176.jpg,3.437313
6123909061.jpg,3.457997
7071306923.jpg,2.8487835
8531633123.jpg,3.6628304
6047228959.jpg,3.2531765
4453069761.jpg,3.4429002
69115391363.jpg,3.52386
10705911926.jpg,3.4563718
8262966434.jpg,3.1387362
9401118786.jpg,2.9548829
4941401132.jpg,3.8904712
7758019722.jpg,3.187416
8718592525.jpg,3.2726996
3840923045.jpg,2.7702558
10050349236.jpg,2.5944507
8504046996.jpg,3.287997
8703712845.jpg,3.0917196
6935202616.jpg,2.7083006
5939994525.jpg,2.7846456
8814635311.jpg,3.2768943
3463376543.jpg,2.822418
87511338.jpg,2.5163493
4991538106.jpg,2.533582
2489209226.jpg,2.727681
8245350767.jpg,3.5962029
5382638405.jpg,2.7069218
6681716765.jpg,3.2821167
8925875609.jpg,3.6511803
5937141958.jpg,2.9469998
9225878690.jpg,2.9407597
6842318096.jpg,3.4813464
8303662528.jpg,3.493593
7085880797.jpg,3.4571803
3458045907.jpg,3.2116873
3370823326.jpg,3.067798
8485295618.jpg,2.9150686
7033769199.jpg,2.7660956
5362664790.jpg,3.1355283
9184965477.jpg,3.1714435
6486604889.jpg,2.7389712
7189264298.jpg,3.4526086
4950643421.jpg,3.2494287
4172951303.jpg,2.80061
9213666869.jpg,3.2727356
6476406225.jpg,3.6418438
2817883212.jpg,3.8287985
142607218.jpg,2.7693474
3918062562.jpg,3.5718763
5183838812.jpg,2.515937
3132669524.jpg,2.5579863
10395523125.jpg,3.0288126
7035194341.jpg,3.560967
282730228.jpg,2.9380484
5643675511.jpg,1.756577
5522198347.jpg,2.799279
2132732266.jpg,2.1114101
8086991348.jpg,3.2037797
9408400121.jpg,3.6133382
5508551413.jpg,2.1025074
5001626870.jpg,1.8014677
2819647550.jpg,3.2381814
8069073334.jpg,2.8353086
417640797.jpg,3.3363311
8207322738.jpg,3.2551367
3146801905.jpg,2.5360649
4780450043.jpg,3.5180964
9518037590.jpg,3.6121552
7946509460.jpg,3.2737606
6285772617.jpg,2.8788104
3918838221.jpg,2.1218352
3156288845.jpg,3.2959902
4217228822.jpg,2.582706
8154204617.jpg,3.4552143
7605930400.jpg,3.4071825
81006585.jpg,1.9327561
5197308883.jpg,3.539273
9202257544.jpg,3.2611403
8016871394.jpg,3.3893876
5666081630.jpg,3.4261384
6994291070.jpg,3.3412304
4286933249.jpg,3.5474617
2899446484.jpg,2.3871188
3719984050.jpg,3.2808063
10299438733.jpg,2.9601743
3489731995.jpg,3.3785934
774152136.jpg,2.7191744
8560249138.jpg,2.932579
3356844198.jpg,3.1096442
8157886874.jpg,3.349159
7003816113.jpg,2.1541333
82824130.jpg,2.030769
8654833683.jpg,3.3928628
3093374173.jpg,2.8544147
313550822.jpg,2.906136
9724107986.jpg,3.535796
10048365153.jpg,3.070767
11005410885.jpg,3.0334446
8552101917.jpg,2.3900924
11548683805.jpg,2.7399082
459891743.jpg,3.554273
79475896.jpg,2.3814716
7749930286.jpg,3.7412963
7929212614.jpg,3.5682342
468574107.jpg,1.7441194
6208522710.jpg,3.2816212
9510636160.jpg,3.6947634
2931922629.jpg,3.1966994
1360063696.jpg,3.3617501
4501585211.jpg,1.9677749
940371579.jpg,3.1991868
632270898.jpg,3.3835676
4190943330.jpg,2.6163416
10440370734.jpg,2.702343
8684784453.jpg,3.4238992
575661539.jpg,3.4258616
1036840624.jpg,2.4152915
9978257554.jpg,3.0964937
6788551083.jpg,1.6321608
6146595160.jpg,3.5429356
115290990.jpg,2.5328665
9700041426.jpg,3.4635394
8746542465.jpg,3.5068946
4767640691.jpg,2.5862563
2138715193.jpg,3.2015069
3949143151.jpg,3.2554488
5137971670.jpg,2.2479017
4023100592.jpg,2.0796216
5965133754.jpg,2.9873967
8239827069.jpg,2.9649959
9973079444.jpg,3.1298683
2064478851.jpg,2.7011828
1809848435.jpg,1.9371545
2155055418.jpg,2.9146895
5628057241.jpg,3.0144665
147639760.jpg,2.942589
10329235193.jpg,3.32558
6261187277.jpg,3.162056
6050570749.jpg,2.4945462
6019634729.jpg,3.3742106
6654380789.jpg,3.7270942
6143698715.jpg,2.24065
4764809752.jpg,3.1339636
3916222248.jpg,3.7019796
5853259008.jpg,3.5662606
8304722901.jpg,3.1673827
2286627596.jpg,2.674168
6411216741.jpg,3.5296226
5594349841.jpg,3.6429865
7627752046.jpg,3.126415
6823375889.jpg,2.8005085
5993545370.jpg,3.4918144
5404092797.jpg,3.4702592
2363717244.jpg,3.6999562
9942195273.jpg,3.6787856
10686332213.jpg,3.0958219
5479751565.jpg,3.4489777
7499578096.jpg,3.1023552
4528580529.jpg,3.663337
8529412192.jpg,2.8816254
3948731617.jpg,3.6227484
9577991089.jpg,2.7325332
3697530291.jpg,3.7506454
4533734353.jpg,2.3941782
10790803694.jpg,3.4560003
8604323835.jpg,3.507677
2093652366.jpg,2.6492584
4042987026.jpg,2.046157
2730274502.jpg,2.6838336
10586872235.jpg,2.6141288
11433127464.jpg,3.0612063
4578965343.jpg,2.363989
4730781966.jpg,2.1536624
2503869220.jpg,2.6170406
8439881076.jpg,3.1722548
6068776554.jpg,3.294109
3127532138.jpg,3.3608081
7484588674.jpg,3.429665
2508139577.jpg,2.4739518
7920824878.jpg,3.160251
7445811974.jpg,3.5587366
2115915075.jpg,2.9914324
146926363.jpg,1.3673636
5507499346.jpg,2.003802
6162806548.jpg,3.3951159
8588348191.jpg,2.7566855
5612537234.jpg,3.541248
2838554535.jpg,2.5065048
5213032846.jpg,2.0289207
3606644176.jpg,3.293531
5434982423.jpg,2.4054773
6081414146.jpg,3.124648
9217457237.jpg,3.5627825
8776151757.jpg,3.3579466
8522481331.jpg,2.6196842
6840130023.jpg,3.5348809
2904337110.jpg,2.1572487
9166557972.jpg,3.4340556
5650073370.jpg,3.5240936
6385461657.jpg,3.5382912
8155106995.jpg,3.08265
9156115930.jpg,2.6094115
9519070785.jpg,3.282925
5853933066.jpg,3.430574
8274584258.jpg,3.8740253
9406525947.jpg,3.5212178
4358436337.jpg,3.1766288
8333619480.jpg,2.6182463
3289145933.jpg,3.2193496
6064738730.jpg,3.4506109
2799634889.jpg,3.3515337
6795803065.jpg,2.3784204
3361988100.jpg,3.6401155
6005119430.jpg,3.1036177
9641836616.jpg,3.9496772
9500372295.jpg,2.806194
1262002118.jpg,2.3129194
9707926050.jpg,2.1867156
7161322897.jpg,2.7221792
10713772814.jpg,3.0732038
512935629.jpg,3.379992
5217753146.jpg,3.1631978
5677116051.jpg,3.5873525
8272930518.jpg,3.6030362
6431960911.jpg,2.8479984
331340631.jpg,2.7784827
2422029745.jpg,2.781703
2311702728.jpg,2.360462
7319806894.jpg,3.1989706
4791175187.jpg,3.1849623
8444203927.jpg,3.2828395
5420375203.jpg,3.4618633
8710431611.jpg,3.6081192
8569001906.jpg,3.6915097
6797193823.jpg,2.8050747
1826599525.jpg,2.280449
7758020806.jpg,3.332311
9688720350.jpg,2.8003871
4360105019.jpg,1.9080743
53065971.jpg,2.109264
8203914551.jpg,3.5419254
352183906.jpg,2.3076138
2144963177.jpg,3.2402217
6352599641.jpg,2.9713056
3961390501.jpg,3.7920742
9037387298.jpg,3.3307335
8905578199.jpg,3.23806
5671373340.jpg,3.2602775
9034707954.jpg,2.910461
4903418699.jpg,2.7696435
10692667386.jpg,3.5026364
6603666933.jpg,2.8777227
8590640853.jpg,3.2811766
8091151386.jpg,2.125119
5701016184.jpg,2.7408612
9245259823.jpg,3.4113364
11453100924.jpg,3.6359568
7628769918.jpg,3.6223528
6088697532.jpg,2.993495
4647260189.jpg,3.348826
4088500384.jpg,2.9609241
4954209731.jpg,2.4784677
4948125167.jpg,3.5494804
3367044769.jpg,3.619415
6757989209.jpg,3.4896712
8321981131.jpg,3.0768824
3754491822.jpg,2.1942396
3094978642.jpg,2.2477994
5247748944.jpg,2.2426517
6963387147.jpg,3.2267737
5308844734.jpg,3.5951817
2725531194.jpg,3.1559598
6344902938.jpg,3.429816
9220351854.jpg,2.9852767
5082552221.jpg,2.3588586
4352372142.jpg,3.565889
8702530063.jpg,3.4760318
5914848066.jpg,3.5467966
6127342377.jpg,2.557298
6638453859.jpg,3.6770542
8035433785.jpg,3.4858768
8137709650.jpg,3.3067453
5328075993.jpg,3.1510117
3368873733.jpg,3.1340659
6845847924.jpg,2.4967575
8637618858.jpg,3.5795143
10186680555.jpg,2.9018414
11324704676.jpg,2.962674
11239106136.jpg,2.8841007
9401387705.jpg,3.5007265
6784185258.jpg,1.9919
5443561588.jpg,2.9386082
5257060848.jpg,2.5456545
3782183827.jpg,2.3152354
8183741020.jpg,2.959143
7295363820.jpg,3.7582295
3187350017.jpg,3.1593935
5884690824.jpg,3.240361
2054743275.jpg,3.088473
8859569385.jpg,3.7551115
2517718928.jpg,3.4346461
9297933012.jpg,2.5364473
6222011944.jpg,3.395475
8634679976.jpg,3.1539352
3940105265.jpg,2.665387
3021480593.jpg,3.7301605
