image_name,MOS_predicted_score
3715780832.jpg,2.920969
7676074992.jpg,3.221872
5984121563.jpg,1.7991322
375446021.jpg,2.634571
5240740919.jpg,2.9927244
9038497618.jpg,3.0943315
4195632386.jpg,2.5278668
220465405.jpg,3.802651
6937167103.jpg,3.855443
6190643783.jpg,3.6716945
9002438378.jpg,3.2630894
3588199753.jpg,3.5403516
8106933398.jpg,3.4302204
9136502604.jpg,3.4162693
10866561184.jpg,3.1905127
485174290.jpg,3.484099
6786638173.jpg,3.3845327
9657446583.jpg,3.3762407
10737029565.jpg,3.197316
3705698114.jpg,2.9163218
8125828960.jpg,2.8121352
10819329365.jpg,2.966547
155365010.jpg,1.91135
4969822064.jpg,3.07069
9541618071.jpg,2.6205301
5434458853.jpg,3.5517118
11054039594.jpg,2.4902248
10059344614.jpg,3.443533
8510431014.jpg,3.0067008
3943080167.jpg,2.0535972
4614592470.jpg,2.349111
11051749575.jpg,3.3406193
7303073674.jpg,3.8399184
3326988489.jpg,3.0484385
11325081573.jpg,2.7255416
935105924.jpg,2.7522397
6079223986.jpg,3.2137687
2808286292.jpg,3.5974917
3935177366.jpg,1.9782126
8218123958.jpg,2.1878977
3015139450.jpg,2.659419
4598047073.jpg,3.0758975
6434043361.jpg,3.1136777
10475658035.jpg,3.893175
11018079835.jpg,3.4177554
5258646457.jpg,3.4178324
90308985937.jpg,3.4116025
7731352704.jpg,3.639259
5496213154.jpg,3.680279
8307817608.jpg,2.1773424
7657349694.jpg,2.8033855
8113498731.jpg,3.3799572
7785223076.jpg,1.6512436
7763162224.jpg,2.70016
8570770544.jpg,3.185392
6211550250.jpg,2.8105164
10491358066.jpg,3.268071
7866144530.jpg,3.5524385
4777807371.jpg,3.2796655
10388184626.jpg,3.6846366
8670498239.jpg,3.745231
5656494008.jpg,3.6788547
2957895882.jpg,2.3905368
2539083530.jpg,2.896898
7433488844.jpg,2.7474298
9083308350.jpg,2.8042758
6016351794.jpg,3.5008447
8724954192.jpg,3.2165902
6059676315.jpg,3.5370011
6075825527.jpg,3.5463855
6961079357.jpg,3.0438974
1315889745.jpg,2.028102
8474594407.jpg,3.22034
7731030916.jpg,2.603273
6533123895.jpg,3.65328
2237789639.jpg,2.1617115
3636701462.jpg,3.4438233
4739558783.jpg,3.2616358
7376214050.jpg,1.95175
4824776407.jpg,3.554483
7590781464.jpg,3.5669703
5786468844.jpg,3.6721292
6938815179.jpg,3.20794
6210021795.jpg,3.0247362
2580674935.jpg,3.034712
8010819148.jpg,3.3075597
4539089246.jpg,3.4425368
8463190672.jpg,3.4071732
4063780436.jpg,2.9439058
8997198808.jpg,3.361452
4631127472.jpg,2.5802784
10819132874.jpg,3.1722946
3667890322.jpg,3.1939118
6452060589.jpg,3.1345491
11546100824.jpg,3.435304
56753366787.jpg,3.2439854
6071930227.jpg,2.0085535
362016009.jpg,2.6605463
4286953087.jpg,2.2899964
7113461019.jpg,2.5935507
4988320464.jpg,3.5376475
8266648992.jpg,3.702846
9618367899.jpg,3.4517992
1990510796.jpg,3.141218
2745252477.jpg,3.5180044
6846869922.jpg,3.3926291
5674214513.jpg,3.6616547
2866556638.jpg,2.8323674
4947244.jpg,2.2701142
9607964223.jpg,3.5524266
5162032167.jpg,2.901136
5172812012.jpg,3.057403
8002007313.jpg,3.5605764
4808255488.jpg,3.4169295
10526881085.jpg,2.4677923
6787512667.jpg,3.3267665
2557729909.jpg,3.629927
8333683532.jpg,3.3029573
6595488751.jpg,3.377322
3864280906.jpg,3.593251
8044678667.jpg,3.621535
563363297.jpg,2.7062511
5644548369.jpg,3.6223664
3455219027.jpg,2.43021
5681801478.jpg,2.9514537
8669765013.jpg,2.8660614
4011871379.jpg,2.7849364
9068148685.jpg,3.1510212
8452429942.jpg,2.095047
10295875445.jpg,2.8675792
2168323029.jpg,3.0649335
9458811902.jpg,3.5660775
3086003946.jpg,2.4889598
5314923965.jpg,3.014281
6479556701.jpg,2.638276
4196316000.jpg,2.1685774
187640892.jpg,2.334885
7329465526.jpg,3.7891228
6579889887.jpg,3.4452963
7005072091.jpg,1.2717164
7993457702.jpg,3.037749
7219295732.jpg,2.691924
6304784314.jpg,2.113646
9157119271.jpg,2.9220088
7608257388.jpg,2.8359594
5596136215.jpg,2.9113996
46658329.jpg,3.0668664
9822554264.jpg,3.1692107
42614998.jpg,3.0358934
7288524676.jpg,3.7807987
8329958275.jpg,3.856349
1331642031.jpg,2.9249964
8473031499.jpg,3.3078675
7144832397.jpg,3.6911218
4340329166.jpg,3.6598845
2491799679.jpg,2.8656595
9540532896.jpg,3.66518
156451756.jpg,3.6974077
6974364233.jpg,3.4135363
6238543010.jpg,3.3345644
6366361319.jpg,3.623504
2592672232.jpg,3.4921749
5298734322.jpg,3.3212378
7581184960.jpg,3.3274267
9028566654.jpg,3.3844543
8668357579.jpg,3.097905
6142593562.jpg,3.0702405
2679224314.jpg,1.7107862
7267070590.jpg,2.3203301
3372381586.jpg,2.2153316
5027882580.jpg,3.722445
6693843973.jpg,2.4119391
4210983675.jpg,3.3581617
11031973684.jpg,3.5076036
4980829250.jpg,1.9446478
5679420644.jpg,3.7247722
3895663827.jpg,2.6623235
2539036531.jpg,3.4548962
8830329798.jpg,2.9731572
7232368208.jpg,2.853379
6111148526.jpg,2.1219563
4728690118.jpg,3.818839
5306909990.jpg,1.427176
7592360042.jpg,3.0186546
6596093581.jpg,3.474611
5037503230.jpg,3.1796558
6119482341.jpg,3.4525027
5028389463.jpg,2.7966666
11339056674.jpg,3.2757478
10022757465.jpg,3.5787718
8599891034.jpg,3.5232184
9122090851.jpg,2.4678895
10387390396.jpg,3.59126
3658535721.jpg,3.6599772
8064104833.jpg,3.1031384
3934995195.jpg,3.7363322
4300400521.jpg,2.5973506
4687542962.jpg,2.8441794
4296647005.jpg,3.5574322
6408985463.jpg,2.9248042
5899300375.jpg,2.4026842
5398199748.jpg,3.281261
8320098796.jpg,3.057748
7242888546.jpg,2.57364
7192501662.jpg,3.2686112
8482992711.jpg,3.0062096
10012398043.jpg,3.2912037
6052981024.jpg,3.1259294
8100313754.jpg,3.7068899
4418637804.jpg,3.419806
194278089.jpg,3.1588635
9605303857.jpg,3.5131862
7935628474.jpg,3.5944304
5186392915.jpg,2.4875336
5663852709.jpg,3.1644235
5309326426.jpg,3.486503
10706770686.jpg,3.3246982
4016051317.jpg,2.206284
7046797651.jpg,3.0053334
1573719804.jpg,3.2577891
2313142.jpg,3.399657
5873610214.jpg,3.0214734
1777841357.jpg,2.9790785
8549600155.jpg,3.3747563
761753276.jpg,3.6028159
2949029930.jpg,2.2806363
11051034136.jpg,2.9181945
2314346258.jpg,2.8382535
5794758875.jpg,2.9510965
4820110338.jpg,2.7251568
5996293393.jpg,3.5063968
7748906306.jpg,3.6133556
5360175600.jpg,3.6154246
9246656735.jpg,3.4474144
154603426.jpg,2.8666975
9060697338.jpg,3.1536636
6056249968.jpg,2.8006222
5788815207.jpg,3.3872566
5712901839.jpg,2.7419925
3932684731.jpg,2.8579838
11438612393.jpg,1.9268656
5980068668.jpg,3.3414922
7305940242.jpg,3.3591325
10724889206.jpg,3.2761223
4868558209.jpg,2.2842717
9387665300.jpg,3.550916
8517575081.jpg,3.4315932
5317045814.jpg,3.3002167
8644571098.jpg,3.708687
8352296647.jpg,1.4529207
6808449405.jpg,3.468885
7228274052.jpg,3.5412982
4530384020.jpg,3.2773478
4432333136.jpg,2.0272865
4635702029.jpg,3.4475636
5385663967.jpg,3.3272657
6198870834.jpg,3.1471286
375084308.jpg,3.3806326
5999140032.jpg,2.9682858
10346758803.jpg,3.2852058
6870782384.jpg,3.421337
130867888559.jpg,3.671749
6694669509.jpg,3.289129
6468297341.jpg,2.9976044
8023758470.jpg,3.4697104
3861043546.jpg,3.3601954
6008172185.jpg,3.109909
4289036535.jpg,2.6048243
5536240490.jpg,2.8946707
5347293716.jpg,3.1958637
7046586351.jpg,3.0605578
8554330315.jpg,3.7074761
244484608.jpg,1.7172861
5000264687.jpg,2.8340747
8707214366.jpg,3.538337
5906624117.jpg,3.3524046
6832136083.jpg,2.3328094
5724656586.jpg,3.324973
2578696926.jpg,3.7909095
1427484100.jpg,3.2750478
6979944704.jpg,3.6508574
6469390735.jpg,2.9985206
9482512663.jpg,3.6800458
3736752039.jpg,3.5894685
11408357925.jpg,3.2452233
2295909322.jpg,3.5073874
5012894248.jpg,3.3480113
3073970642.jpg,3.3142111
2596393826.jpg,2.990608
3426740196.jpg,1.9165276
9762345346.jpg,3.4075048
132921013.jpg,3.6624424
3750920837.jpg,2.094265
8211686846.jpg,3.0541503
4232014784.jpg,1.5786681
9535634646.jpg,3.4364738
9342285552.jpg,3.642477
11208321473.jpg,3.556552
8668692139.jpg,2.917744
9935622.jpg,2.9133654
7125445143.jpg,3.5450494
6160450342.jpg,2.5978994
6860404399.jpg,2.8129666
7875422248.jpg,3.6266654
6239948477.jpg,2.8911264
7875374202.jpg,3.5903997
2167806539.jpg,2.786574
9289816970.jpg,2.1777604
4414969933.jpg,3.5441806
1252945239.jpg,2.1228323
7072533905.jpg,3.0014417
5409841653.jpg,3.6780593
7055266351.jpg,3.361866
77871642.jpg,3.554995
4770991170.jpg,3.104253
3146365512.jpg,3.7082422
5398610144.jpg,2.8076627
8079522861.jpg,3.193515
5106008666.jpg,3.5241487
6141644899.jpg,3.4156291
5173344304.jpg,3.3690574
6837388142.jpg,3.1656535
6965585396.jpg,2.7746458
8938472188.jpg,2.3096137
4576647416.jpg,3.4768271
3499629801.jpg,3.22822
4693844054.jpg,2.9347491
5174677992.jpg,2.895936
6102774302.jpg,2.7670918
3839953318.jpg,3.3133967
4781552174.jpg,3.340202
3355200103.jpg,3.4895287
5482033930.jpg,3.4771302
3515651386.jpg,3.2624953
4682371281.jpg,3.2056236
6044933517.jpg,3.8662298
4991407708.jpg,3.458172
3168536494.jpg,2.9663124
4065100469.jpg,3.0885117
5914426709.jpg,3.4198132
6812883252.jpg,3.3796523
5679431462.jpg,3.626712
7406520610.jpg,3.8832161
8892359151.jpg,2.9381404
9762410596.jpg,3.0815592
2659313316.jpg,3.553225
8651960690.jpg,3.3193777
5773170451.jpg,3.2991471
6325240412.jpg,3.9018638
3043517594.jpg,3.2545586
8460376605.jpg,3.458531
6989772902.jpg,1.6223547
6073506056.jpg,3.5057008
9005619499.jpg,3.7425332
7173633933.jpg,2.2999706
8297923368.jpg,3.3012056
6762482065.jpg,3.4894135
9249272493.jpg,3.5957026
5476657075.jpg,3.5159028
6131345309.jpg,3.4664774
6521275803.jpg,2.4057364
9122758028.jpg,3.7005773
9211639075.jpg,3.7096868
4336745838.jpg,3.245642
2713735764.jpg,3.07418
5580400310.jpg,3.0025616
4258644297.jpg,3.5032299
6286044979.jpg,3.146175
2002413875.jpg,2.5158162
2235352888.jpg,3.5217686
5079448176.jpg,3.4839342
6123909061.jpg,3.4207463
7071306923.jpg,3.1218598
8531633123.jpg,3.6858807
6047228959.jpg,3.4094276
4453069761.jpg,3.364019
69115391363.jpg,3.6084614
10705911926.jpg,3.6086013
8262966434.jpg,3.2593153
9401118786.jpg,2.5726852
4941401132.jpg,3.7569547
7758019722.jpg,3.1883605
8718592525.jpg,3.483279
3840923045.jpg,2.7646298
10050349236.jpg,2.1564038
8504046996.jpg,3.2753854
8703712845.jpg,3.0412502
6935202616.jpg,2.6843362
5939994525.jpg,2.8326504
8814635311.jpg,3.4409978
3463376543.jpg,2.6066518
87511338.jpg,2.5089276
4991538106.jpg,2.5523233
2489209226.jpg,2.3149667
8245350767.jpg,3.404783
5382638405.jpg,2.8018222
6681716765.jpg,3.4989588
8925875609.jpg,3.5138285
5937141958.jpg,3.213032
9225878690.jpg,3.0140681
6842318096.jpg,3.3464074
8303662528.jpg,3.480049
7085880797.jpg,3.2266147
3458045907.jpg,3.2470205
3370823326.jpg,3.358572
8485295618.jpg,2.7414527
7033769199.jpg,2.823489
5362664790.jpg,3.2448266
9184965477.jpg,3.1659424
6486604889.jpg,2.8159811
7189264298.jpg,3.5146687
4950643421.jpg,3.215152
4172951303.jpg,3.055657
9213666869.jpg,3.2410233
6476406225.jpg,3.8544683
2817883212.jpg,3.7874227
142607218.jpg,3.07847
3918062562.jpg,3.7208233
5183838812.jpg,2.6347132
3132669524.jpg,2.6714196
10395523125.jpg,3.3147955
7035194341.jpg,3.5019264
282730228.jpg,3.126071
5643675511.jpg,1.7256755
5522198347.jpg,2.7750044
2132732266.jpg,1.9835293
8086991348.jpg,3.1988409
9408400121.jpg,3.6113396
5508551413.jpg,2.0995624
5001626870.jpg,1.8610812
2819647550.jpg,3.3707426
8069073334.jpg,2.7287214
417640797.jpg,3.449543
8207322738.jpg,3.1040552
3146801905.jpg,2.1109972
4780450043.jpg,3.5371869
9518037590.jpg,3.5338857
7946509460.jpg,3.272878
6285772617.jpg,2.745885
3918838221.jpg,2.0669904
3156288845.jpg,3.3379102
4217228822.jpg,2.6577086
8154204617.jpg,3.6020055
7605930400.jpg,3.3815727
81006585.jpg,1.8795357
5197308883.jpg,3.42284
9202257544.jpg,3.351319
8016871394.jpg,3.4718387
5666081630.jpg,3.456018
6994291070.jpg,3.530851
4286933249.jpg,3.708172
2899446484.jpg,2.400734
3719984050.jpg,3.5000417
10299438733.jpg,3.1070805
3489731995.jpg,3.3742852
774152136.jpg,2.7279139
8560249138.jpg,3.0002754
3356844198.jpg,3.2709906
8157886874.jpg,3.3077695
7003816113.jpg,2.2295218
82824130.jpg,2.054512
8654833683.jpg,3.3287797
3093374173.jpg,2.9548342
313550822.jpg,2.904117
9724107986.jpg,3.5217063
10048365153.jpg,3.22542
11005410885.jpg,3.1233122
8552101917.jpg,2.1828613
11548683805.jpg,2.703292
459891743.jpg,3.308488
79475896.jpg,2.8185828
7749930286.jpg,3.6091716
7929212614.jpg,3.6638167
468574107.jpg,1.8270414
6208522710.jpg,3.4258482
9510636160.jpg,3.6987936
2931922629.jpg,2.8814478
1360063696.jpg,3.4618957
4501585211.jpg,1.7765907
940371579.jpg,3.1200686
632270898.jpg,3.384208
4190943330.jpg,2.6484976
10440370734.jpg,2.5137706
8684784453.jpg,3.3817737
575661539.jpg,3.5335648
1036840624.jpg,2.5466552
9978257554.jpg,3.411044
6788551083.jpg,1.393452
6146595160.jpg,3.508364
115290990.jpg,2.48768
9700041426.jpg,3.4094937
8746542465.jpg,3.5764601
4767640691.jpg,2.7797186
2138715193.jpg,2.9329646
3949143151.jpg,3.539805
5137971670.jpg,2.1347861
4023100592.jpg,2.1675422
5965133754.jpg,2.9563587
8239827069.jpg,3.1321564
9973079444.jpg,3.2763617
2064478851.jpg,2.4616427
1809848435.jpg,1.9642105
2155055418.jpg,2.9503098
5628057241.jpg,3.103564
147639760.jpg,2.9403868
10329235193.jpg,3.4482899
6261187277.jpg,3.0572157
6050570749.jpg,2.288587
6019634729.jpg,3.349802
6654380789.jpg,3.6751997
6143698715.jpg,2.226165
4764809752.jpg,3.1460488
3916222248.jpg,3.6393406
5853259008.jpg,3.3294766
8304722901.jpg,3.2412796
2286627596.jpg,2.5192876
6411216741.jpg,3.5975995
5594349841.jpg,3.5808113
7627752046.jpg,3.33605
6823375889.jpg,2.9522445
5993545370.jpg,3.611604
5404092797.jpg,3.3445365
2363717244.jpg,3.7941039
9942195273.jpg,3.6081996
10686332213.jpg,3.00371
5479751565.jpg,3.4921
7499578096.jpg,3.046184
4528580529.jpg,3.6631663
8529412192.jpg,2.9766235
3948731617.jpg,3.6158736
9577991089.jpg,2.6719756
3697530291.jpg,3.8211915
4533734353.jpg,2.2796314
10790803694.jpg,3.4999304
8604323835.jpg,3.417634
2093652366.jpg,2.699617
4042987026.jpg,1.9865038
2730274502.jpg,2.470004
10586872235.jpg,2.557817
11433127464.jpg,3.3066294
4578965343.jpg,2.3576312
4730781966.jpg,1.9765079
2503869220.jpg,2.6271658
8439881076.jpg,3.0687413
6068776554.jpg,3.417825
3127532138.jpg,3.4625113
7484588674.jpg,3.2811868
2508139577.jpg,2.6084871
7920824878.jpg,3.2989626
7445811974.jpg,3.5652087
2115915075.jpg,3.0327632
146926363.jpg,1.3966992
5507499346.jpg,1.9227281
6162806548.jpg,3.281187
8588348191.jpg,3.0613873
5612537234.jpg,3.7001894
2838554535.jpg,2.5593119
5213032846.jpg,1.9896597
3606644176.jpg,3.1518078
5434982423.jpg,2.2325377
6081414146.jpg,2.9447527
9217457237.jpg,3.462582
8776151757.jpg,2.922973
8522481331.jpg,2.6812575
6840130023.jpg,3.4129813
2904337110.jpg,2.1560817
9166557972.jpg,3.4571404
5650073370.jpg,3.6573622
6385461657.jpg,3.5626202
8155106995.jpg,3.247246
9156115930.jpg,2.674912
9519070785.jpg,3.2993438
5853933066.jpg,3.4106753
8274584258.jpg,3.753587
9406525947.jpg,3.6000307
4358436337.jpg,3.3505313
8333619480.jpg,2.7734935
3289145933.jpg,3.2893276
6064738730.jpg,3.6386735
2799634889.jpg,3.3831625
6795803065.jpg,2.2994006
3361988100.jpg,3.685756
6005119430.jpg,3.0171793
9641836616.jpg,3.7428756
9500372295.jpg,2.666335
1262002118.jpg,2.4244003
9707926050.jpg,2.1646686
7161322897.jpg,3.2792895
10713772814.jpg,3.2819684
512935629.jpg,3.4945247
5217753146.jpg,3.2093885
5677116051.jpg,3.703629
8272930518.jpg,3.3938055
6431960911.jpg,2.800731
331340631.jpg,2.6567008
2422029745.jpg,2.7263887
2311702728.jpg,2.6167355
7319806894.jpg,3.3058307
4791175187.jpg,3.1083012
8444203927.jpg,3.3064203
5420375203.jpg,3.4201212
8710431611.jpg,3.673396
8569001906.jpg,3.7250214
6797193823.jpg,2.762367
1826599525.jpg,2.4149513
7758020806.jpg,3.157749
9688720350.jpg,3.2564023
4360105019.jpg,2.0286624
53065971.jpg,2.005332
8203914551.jpg,3.5673358
352183906.jpg,2.2833486
2144963177.jpg,3.2397661
6352599641.jpg,3.0775013
3961390501.jpg,3.673925
9037387298.jpg,3.6455998
8905578199.jpg,3.3845174
5671373340.jpg,3.4313874
9034707954.jpg,3.1273541
4903418699.jpg,2.9365578
10692667386.jpg,3.5786693
6603666933.jpg,2.9950614
8590640853.jpg,3.4656332
8091151386.jpg,2.0034978
5701016184.jpg,2.6096115
9245259823.jpg,3.5621674
11453100924.jpg,3.8091028
7628769918.jpg,3.707537
6088697532.jpg,3.0529964
4647260189.jpg,3.434639
4088500384.jpg,3.2007327
4954209731.jpg,2.508293
4948125167.jpg,3.6641836
3367044769.jpg,3.795517
6757989209.jpg,3.467665
8321981131.jpg,3.1425197
3754491822.jpg,1.69533
3094978642.jpg,2.3438866
5247748944.jpg,2.2817197
6963387147.jpg,3.3724203
5308844734.jpg,3.758697
2725531194.jpg,3.2895067
6344902938.jpg,3.3351395
9220351854.jpg,3.3341224
5082552221.jpg,2.2055783
4352372142.jpg,3.5660746
8702530063.jpg,3.4590192
5914848066.jpg,3.8125947
6127342377.jpg,2.5766625
6638453859.jpg,3.5703838
8035433785.jpg,3.5228062
8137709650.jpg,3.329393
5328075993.jpg,3.236189
3368873733.jpg,3.3053343
6845847924.jpg,2.2767277
8637618858.jpg,3.6714427
10186680555.jpg,2.9829595
11324704676.jpg,2.8759334
11239106136.jpg,2.9746687
9401387705.jpg,3.5677328
6784185258.jpg,2.49269
5443561588.jpg,3.051294
5257060848.jpg,2.3830163
3782183827.jpg,2.4514987
8183741020.jpg,3.0906844
7295363820.jpg,3.675376
3187350017.jpg,3.4167244
5884690824.jpg,3.4754407
2054743275.jpg,2.9302087
8859569385.jpg,3.7351904
2517718928.jpg,3.7869546
9297933012.jpg,2.5690155
6222011944.jpg,3.2680423
8634679976.jpg,3.2865388
3940105265.jpg,2.5570626
3021480593.jpg,3.7936218
3247974707.jpg,2.971627
