image_name,Sharpness_Score,Sharpness_Score_to_MOS_scale
1026198859.jpg,7026.874863929402,1.5934536032979354
10262588616.jpg,429.5106685483415,1.035840228971552
10264804094.jpg,1897.52072534586,1.1599173629713748
10264984793.jpg,5421.484871483098,1.4577650306669854
10265315316.jpg,2012.458074940964,1.1696319401033648
10265809113.jpg,4388.043036589993,1.3704178763097583
10273804555.jpg,4797.082299743441,1.4049901322902085
10278246465.jpg,3233.4830702675717,1.2728337412495874
1027833701.jpg,3611.9034063325303,1.3048180662402618
10279904885.jpg,72.46874552302891,1.0056628209070535
10280683815.jpg,214.4571629711944,1.0176637713205485
10280835505.jpg,81.2014516188194,1.0064009147228359
102825508.jpg,1081.0059438763546,1.0909050197083876
10283619534.jpg,2267.558898895565,1.1911932223103339
10287677265.jpg,352.4505676662084,1.029327060741594
10289468185.jpg,328.1088473290826,1.0272696832174615
10290759976.jpg,1249.64271321083,1.105158305596399
1029470257.jpg,3777.1154250200416,1.3187818900479749
10295875445.jpg,236.22047182542477,1.0195032198832352
10296038236.jpg,1603.4342989465222,1.1350609931073414
10299438733.jpg,119.88834926048814,1.0096707556619329
102995966.jpg,31.05646643536684,1.0021626290127232
10316734944.jpg,1158.7511296116795,1.0974760917413453
10319186405.jpg,217.4514102753407,1.017916846987343
10319713194.jpg,15.09567292489939,1.000813612699128
10325321.jpg,1798.896440287327,1.1515815763218342
10327985614.jpg,3050.155944811698,1.2573388172157474
10329149264.jpg,2268.141835418815,1.1912424924721927
10329235193.jpg,1423.3655087745026,1.119841465622564
10330831494.jpg,225.1555781016488,1.018568008101203
10335072144.jpg,3367.2001520556446,1.2841355931669223
10336689775.jpg,1773.76250885427,1.1494572406172376
103400056.jpg,6828.122671611504,1.576654942904025
10342569703.jpg,290.571094935113,1.0240969687579984
10344523015.jpg,154.61964316104746,1.0126062664830835
10344921126.jpg,18.23408640214863,1.0010788733816147
1034624333.jpg,295.26898408181853,1.0244940373056375
10346758803.jpg,21550.61008622743,2.821008845859586
10346796664.jpg,2395.452797366694,1.2020028951084754
10349956885.jpg,2937.77453529708,1.2478402697481277
10350497833.jpg,414.7020870542362,1.0345885983428083
10351189716.jpg,508.8407003748903,1.0425452531936785
10353620913.jpg,742.5127867078409,1.0622953650091256
10358252894.jpg,976.584672508114,1.0820792681271938
10362672006.jpg,6059.200138005092,1.5116651263860819
10366373284.jpg,689.7231575175084,1.0578335523229518
1036840624.jpg,40.126899629727845,1.00292926773545
10371125786.jpg,624.6364142463232,1.052332379814578
10371211803.jpg,2112.3628691664326,1.1780759561936769
10372323314.jpg,10766.598604399298,1.9095374077105938
10373546175.jpg,214.54347605009875,1.017671066556305
10375167904.jpg,206.96863745639305,1.0170308364305871
10382843045.jpg,61.94650969312837,1.0047734749117732
10387390396.jpg,541.191840851369,1.0452795919493025
10387844376.jpg,678.4706287532011,1.0568824815091922
10388184626.jpg,192.55258685451312,1.0158123827599226
10395523125.jpg,127.37611105725068,1.0103036260019649
10397166423.jpg,767.2584167337045,1.0643868812343804
10397631976.jpg,234.251771319968,1.0193368240773686
10399580503.jpg,3371.056751921747,1.284461555415038
10403509543.jpg,448.071839788282,1.0374090308475798
10407720764.jpg,115.65673302525344,1.0093130967942543
10408374535.jpg,39.81293089925828,1.0029027309007317
10408474376.jpg,974.1694782616104,1.0818751343893005
10409059825.jpg,808.1626739252565,1.0678441347982908
10410038143.jpg,603.6678466730647,1.0505601032851875
10412894895.jpg,881.9912510299018,1.07408417260458
10414716033.jpg,5106.67519078401,1.4311571183058442
10415628976.jpg,17.152679416868423,1.0009874721825565
10415631353.jpg,28.138520538781048,1.0019160023889215
104219737.jpg,1880.97100828588,1.1585185704686929
10422425365.jpg,2067.949006780879,1.1743220685897433
10422776735.jpg,1685.6916556950248,1.1420134366743975
10423472445.jpg,1250.0753158191994,1.1051948694411484
10429780626.jpg,5208.998235369617,1.4398055264386977
10430002553.jpg,5193.186972131227,1.4384691485178163
10430335945.jpg,123.39841864193374,1.009967428935371
10440370734.jpg,77.00645196559425,1.0060463507117159
10442628686.jpg,34.10139297111891,1.002419988120072
10446770756.jpg,852.186558512324,1.0715650612332352
10446810546.jpg,1418.5609318419204,1.119435379756111
10451177016.jpg,918.546570316552,1.0771738511994464
10453950204.jpg,855.0059456996775,1.0718033576128976
10458591.jpg,507.1125401425849,1.0423991880031003
10458703674.jpg,94.95414113336138,1.007563300696864
10459022813.jpg,2459.782002068823,1.2074400399801803
10463545414.jpg,49.08142388340397,1.0036861097615544
10463583515.jpg,1805.8843587586248,1.1521721995893848
10464940425.jpg,1705.5214233665165,1.1436894611193038
10465121613.jpg,1934.2004500230155,1.1630175563881504
10465293055.jpg,4718.59405217876,1.3983562562037333
10466350116.jpg,2215.014970332281,1.186752176395808
10466453556.jpg,48.23350015613765,1.003614442714423
10468110795.jpg,184.15011554294165,1.0151022005959598
10468540574.jpg,3364.9731653313825,1.2839473668472712
10469774844.jpg,1538.027410174306,1.1295327616997135
10471406506.jpg,621.954251305485,1.0521056817146033
10474002734.jpg,4662.889631910844,1.3936480835410459
10475435053.jpg,1034.8006655564532,1.0869997205021245
10475658035.jpg,386.1448550220165,1.0321749231168664
10481974434.jpg,272.3557293410931,1.0225573945928217
10486107003.jpg,1854.333306147381,1.1562671351175644
10490369963.jpg,272.257837785796,1.0225491207369528
10491358066.jpg,127.3115426198476,1.0102981686369947
10491423125.jpg,2666.028797942499,1.2248721489839007
10492897986.jpg,1410.8216130197204,1.1187812476579533
10505275743.jpg,939.2881407612516,1.078926941788654
10506082433.jpg,49.163126358115626,1.0036930153061423
10512432565.jpg,720.6182102374473,1.0604448216248978
10513907744.jpg,452.1434032056066,1.0377531619503477
10516786036.jpg,4454.192712702684,1.3760088885709307
10517436165.jpg,98.44734554893029,1.0078585485327711
10520192995.jpg,107.9134972871333,1.0086586336358978
10525460645.jpg,636.1714715862181,1.0533073301213762
10526881085.jpg,360.24684954175933,1.0299860073928748
10530470795.jpg,586.539483278576,1.0491124032300994
10532663625.jpg,7084.773916948897,1.5983472677021386
10534454676.jpg,5933.237381197408,1.50101867489684
10535849673.jpg,116.76298171217138,1.009406597629571
10536668436.jpg,225.024918319347,1.0185569646541626
10538085833.jpg,833.1522367602574,1.0699562683781105
10539008983.jpg,702.8705539765457,1.0589447785469435
10539142034.jpg,2231.8272688511965,1.188173162448674
10539341593.jpg,5792.131900702268,1.4890923508703555
10544775715.jpg,75.96295638007318,1.0059581538080276
10544833625.jpg,243.9313909808536,1.0201549516236819
10544945153.jpg,90.00458910065288,1.0071449614436976
10554234623.jpg,192.7758944679259,1.015831256859963
10556629035.jpg,5513.676074693186,1.465557089189566
10558118243.jpg,223.6491328328848,1.0184406823988958
105620456.jpg,265.54798599992256,1.0219819998406758
10567114974.jpg,175.36609892009037,1.0143597699821343
10567188645.jpg,246.0478602237741,1.020333836936248
10568567754.jpg,3953.054581758772,1.3336523783156846
10569725133.jpg,2354.3664479112617,1.1985302509918088
1057328504.jpg,126.1549193159574,1.0102004101073445
10574233584.jpg,190.797526050954,1.01566404391613
10575593285.jpg,45.23828823698892,1.0033612855177614
10576676414.jpg,1756.2135101519525,1.1479739882011741
10579282866.jpg,342.4452020891993,1.028481400945418
1057997640.jpg,122.64742665279968,1.009903954619758
10581525775.jpg,428.46317994429023,1.0357516945754242
10582113466.jpg,343.29755619902994,1.0285534424512721
10583786994.jpg,2424.5814613400853,1.2044648681217573
10586872235.jpg,239.39288469641988,1.0197713542158813
10589450596.jpg,353.8044419522242,1.0294414910484078
1059399148.jpg,111.05148318896278,1.0089238581794409
10597114264.jpg,1943.7232099653272,1.163822426052319
10602786066.jpg,15.549636838724837,1.00085198201486
10603218265.jpg,5610.288830385827,1.4737228601109988
10604417276.jpg,3341.7381317422773,1.2819835271836553
10605846204.jpg,1750.6777601092017,1.1475061031232325
10609356094.jpg,2251.012083776192,1.1897946750814985
10614052044.jpg,3510.50477680996,1.2962477902503842
10615424764.jpg,261.76222737630206,1.0216620251389639
10617981003.jpg,43.81480400447941,1.003240971734456
10619909515.jpg,216.58901956584305,1.0178439571817677
10620203775.jpg,25.642328339085605,1.0017050226530426
10620356404.jpg,848.8909820061332,1.0712865170326202
1062133952.jpg,113.19622799743792,1.009105133360605
10625988224.jpg,142.1723889708519,1.01155421672434
10628337356.jpg,431.67943846907775,1.0360235347703262
10628497685.jpg,1802.1044361007453,1.1518527181471705
10628645805.jpg,4589.084022657636,1.3874099869920165
10631219374.jpg,6351.608434043592,1.5363796596157633
10631630073.jpg,28.14989565351668,1.0019169638207788
1063351510.jpg,163.47669341702326,1.0133548699455497
10633933603.jpg,301.7761773659278,1.0250440293777874
10635160054.jpg,1943.56121747651,1.1638087343452022
1063722220.jpg,335.8663096721801,1.0279253488174254
10642085843.jpg,2250.656173619726,1.1897645933310559
10644234544.jpg,101.93522994706616,1.0081533467174562
106456452.jpg,43.34913604517674,1.0032016131854335
10660362264.jpg,319.9377085336536,1.0265790534233692
10660571735.jpg,159.10924732910158,1.0129857306532275
10660620125.jpg,217.02818595359307,1.0178810758012817
106652866.jpg,1204.928771703504,1.1013790551162164
10665464526.jpg,3723.9845625043886,1.314291236106365
10676427864.jpg,561.1675807038943,1.0469679540548282
1067765170.jpg,32.29858835372661,1.0022676139390831
10678199353.jpg,1076.1832576841116,1.0904974032359096
10678350303.jpg,6244.265272391936,1.5273069480287103
10679134563.jpg,31.586338310787045,1.0022074141171473
10680153225.jpg,45.725606256061134,1.0034024739434624
10680502673.jpg,1027.0075260694657,1.086341039447503
10680715605.jpg,70.43716923951999,1.0054911108008506
10680932454.jpg,982.8808819823122,1.082611427714932
10683218616.jpg,1304.5153082145584,1.1097961718641876
10686332213.jpg,567.5296266716128,1.0475056781844378
10689376076.jpg,1374.3045954877873,1.1156948063515035
10689538413.jpg,1579.4696230514808,1.1330354836167744
10689722684.jpg,2559.449429839747,1.2158639937083504
10690294454.jpg,3435.357339961842,1.289896281588456
10692654005.jpg,532.4514707686742,1.0445408503685232
10692667386.jpg,10394.750780079825,1.878108595549538
10692857705.jpg,973.9427547329624,1.0818559715739542
10693826785.jpg,5001.56787166597,1.4222733815370234
10694350076.jpg,2377.411955418583,1.2004780717917
10698962263.jpg,196.7165876676381,1.0161643267295657
10705911926.jpg,217.75146421417597,1.0179422077351141
10706770686.jpg,809.5190558836847,1.067958777055155
10713772814.jpg,386.90852215511,1.0322394687436252
10714662986.jpg,3547.907453113934,1.299409087993701
10715577856.jpg,193.3697608799363,1.0158814508228993
10721124556.jpg,2944.614628298596,1.2484183987139277
10723077086.jpg,2107.8615124387047,1.1776954986897918
10724461514.jpg,157.3611652891462,1.0128379816589275
10724889206.jpg,26.922454889010016,1.0018132197547833
10728525673.jpg,725.3209278074145,1.06084229827391
10730634575.jpg,596.3074642696884,1.04993799913166
10732971054.jpg,180.4484567604959,1.0147893340657583
10733259996.jpg,146.49206271827117,1.011919318268374
10737029565.jpg,393.0049116346572,1.0327547394196444
10740242265.jpg,3539.629009982338,1.298709388769576
10740725955.jpg,3504.9375092758687,1.2957772412942365
10740727595.jpg,2332.551954890265,1.1966864763111305
10745415703.jpg,6450.61055992417,1.544747381609405
10745932825.jpg,15268.41756673941,2.290033979955985
10747724694.jpg,379.1565204609393,1.0315842646811457
107505789.jpg,872.7862498795148,1.0733061601135097
10751799554.jpg,7162.771110249037,1.604939639573094
1075190309.jpg,265.18484415103575,1.021951306863038
10762659033.jpg,3365.359600562913,1.2839800285962713
10765812585.jpg,88.7545649780788,1.0070393086180638
10767441335.jpg,1440.135294236631,1.1212588584451118
10770026303.jpg,240.3111495733416,1.0198489665412558
10770700455.jpg,570.3198377953377,1.047741508584838
10773126784.jpg,1132.9315532147627,1.0952938048928427
10775358296.jpg,240.3047166962383,1.019848422830434
10776111906.jpg,334.6037501375863,1.0278186364908775
107799222.jpg,548.8839129343784,1.0459297307233255
10783395635.jpg,1791.00515705999,1.1509146000965045
10784159775.jpg,533.2280164754225,1.0446064845004333
10786271105.jpg,1018.7777054129532,1.085645449825576
10787038944.jpg,991.4698643270464,1.083337373908812
10787258285.jpg,93.5917910134627,1.0074481540072358
10790803694.jpg,3717.198603311528,1.3137176825641455
10791502435.jpg,489.9565523413476,1.0409491531157664
10792125886.jpg,437.9621199501885,1.036554550963574
10798439785.jpg,1515.7468566877972,1.127649595295141
10799367156.jpg,7005.509692323471,1.5916478055460717
10799853136.jpg,2304.6374688917363,1.1943271263845152
10805317444.jpg,1372.9993076817027,1.1155844826045551
10806677866.jpg,98.8014963960482,1.0078884815852802
10813730303.jpg,73.65681255267312,1.0057632370801959
10814874265.jpg,575.7033052553888,1.0481965226430399
10819001424.jpg,25.745377784569023,1.0017137324570364
10819132874.jpg,6125.531959633033,1.5172715337008498
10819329365.jpg,80.20044453938802,1.0063163089744254
10827568885.jpg,4718.850508699789,1.3983779320703105
10828147985.jpg,630.2807273053461,1.052809440706987
10828395135.jpg,486.1969237792978,1.0406313869433053
10829329963.jpg,273.7216844434281,1.0226728459778347
10836905604.jpg,3509.3068965580046,1.2961465446575156
10843403305.jpg,7661.560267116874,1.647097613060932
10847909336.jpg,35.696827980275785,1.0025548352912492
10849117054.jpg,265.75346731632527,1.0219993672508727
10849700404.jpg,91.32935023036164,1.0072569310882158
1084984228.jpg,14.72904421130402,1.0007826250094904
1085590803.jpg,27.72230295399721,1.0018808234166787
10856434794.jpg,760.9891363763146,1.0638569977125445
10856757.jpg,107.82781278714538,1.0086513915280269
10858952303.jpg,70.88522847493489,1.0055289810494465
10861031374.jpg,1870.9723130052444,1.1576734744501647
10862487886.jpg,326.0486026603936,1.0270955500412986
10864812016.jpg,221.23342443247216,1.0182365052043905
10865798996.jpg,3546.9910674256585,1.2993316344985337
10866463396.jpg,150.26266476139426,1.0122380119263623
10866561184.jpg,431.6398889966465,1.036020192024023
10868390853.jpg,5522.091037223322,1.466268327119184
10872249945.jpg,384.81425456164624,1.0320624599284454
10875461386.jpg,1456.239145422044,1.1226199660834373
10880314705.jpg,3289.667231241862,1.2775824618987377
10882856833.jpg,177.39137715722123,1.0145309477734932
10883456586.jpg,22.513595450643653,1.001440580180015
1089100444.jpg,159.8701779940683,1.0130500449919777
10893404795.jpg,246.08245594540813,1.0203367609884157
10895044423.jpg,42.24999991297308,1.0031087135077181
10897840884.jpg,347.31050723478097,1.0288926195986576
10898287705.jpg,984.0905858517314,1.0827136726473907
10898689245.jpg,3541.058800065864,1.2988302355273782
10899733355.jpg,5990.025694840485,1.5058184589098236
10900020096.jpg,4793.51175228814,1.4046883473719018
10905088155.jpg,104.1073398489712,1.0083369348135411
10905114716.jpg,16.17753156085706,1.000905052071986
10906887886.jpg,24.15251314132992,1.0015791025348044
1090979049.jpg,96.84836083399652,1.0077234013382272
10910262455.jpg,182.9734932591673,1.015002751739942
10911046243.jpg,1598.5393550648198,1.1346472693694698
10911095273.jpg,1282.2445845249783,1.1079138362802385
10912602716.jpg,287.1196612532561,1.023805251410796
10915557435.jpg,584.9954790156077,1.0489819030179615
10917741563.jpg,4016.082008123398,1.3389794960629346
10921653346.jpg,712.3277791192135,1.0597441091685968
10921880365.jpg,1159.9512022866145,1.0975775226391842
10923819485.jpg,70.16224636196988,1.0054678741461973
10925112255.jpg,22.5187510214746,1.0014410159321068
10927420963.jpg,3614.2272382328647,1.3050144779751511
109293948.jpg,50.49057362702055,1.003805211984836
10931213005.jpg,22.663411428427533,1.001453242720755
10932590295.jpg,569.5032647512853,1.0476724913171849
10933722123.jpg,551.4487440849965,1.0461465118665396
10936496124.jpg,336.71973766135574,1.0279974810882377
10937404313.jpg,644.8739131055772,1.0540428659561094
10943636256.jpg,140.13164754147235,1.0113817319742393
109436362569.jpg,35.88121211683998,1.0025704195545273
10947519133.jpg,788.3102709500946,1.066166197203271
10948257133.jpg,223.46979729168936,1.018425524846076
10953973716.jpg,931.3273927004128,1.078254094351874
10961758274.jpg,503.8397595149775,1.0421225705244916
10967023396.jpg,57.49927304685116,1.0043975916712367
10968711744.jpg,634.0639624147574,1.0531292021196896
10980930876.jpg,635.026184078306,1.0532105297003374
10981006796.jpg,77.73099772042285,1.0061075897749598
109825878.jpg,78.26497621024542,1.006152721973018
10983119996.jpg,1154.8248756921123,1.097144242288789
10990397626.jpg,85.10950721634757,1.006731226041759
10990887046.jpg,438.6686743074615,1.0366142693825722
11004139923.jpg,5043.662824948524,1.4258312734839966
11005410885.jpg,81.9413769039998,1.0064634536736652
11006895124.jpg,540.2576553641251,1.0452006340039228
1100873520.jpg,76.59465013814366,1.0060115449620624
11009340314.jpg,70.93700566885269,1.0055333572904663
11010062705.jpg,1043.960005161016,1.087773873650601
11013892854.jpg,42.085595716386,1.0030948179615427
11016309165.jpg,1410.4382585858043,1.1187488462999067
11016485883.jpg,399.6533813460005,1.0333166722643468
11018079835.jpg,1036.7356660063897,1.087163267958087
1101948952.jpg,1912.2955583655796,1.1611661411578214
11021514993.jpg,4866.4878097101,1.410856329678015
11021929275.jpg,780.8050103717381,1.0655318478552045
11023346856.jpg,1325.2686529850796,1.1115502576268246
11031973684.jpg,2992.1465105097486,1.2524358233160744
11033459414.jpg,1212.2131948069566,1.1019947391419036
110356262.jpg,20.63312276139752,1.0012816414447072
11035760784.jpg,3280.986912573765,1.276848795901318
1103755154.jpg,3090.099834807113,1.260714899939763
11051034136.jpg,1522.7865127796667,1.1282445914589472
11051374673.jpg,927.6743388020484,1.077945335937068
11051749575.jpg,418.75674550473263,1.0349313006271397
11054039594.jpg,187.92413109269305,1.015421182765677
11054638863.jpg,6721.339122850034,1.5676295301506837
11054899145.jpg,2548.5023456827425,1.214938739265054
11054955216.jpg,201.85515495296568,1.0165986416708541
11058112996.jpg,33.41443325486034,1.0023619258524654
11060185873.jpg,2238.666450175044,1.1887512143589036
11061633946.jpg,793.7439822123075,1.066625457899256
11062902804.jpg,399.4227017808914,1.0332971750823088
11063650646.jpg,456.0102482052882,1.038079990123602
11068654734.jpg,5289.6844484059975,1.446625175950291
11071132393.jpg,2999.012079228544,1.2530161055055338
11078122366.jpg,202.7255390282306,1.0166722070807352
11079282234.jpg,1403.424467751963,1.118156036283989
11081975613.jpg,648.9889497322341,1.0543906714418931
11087687983.jpg,251.12886099641523,1.0207632863196503
11089447095.jpg,633.3800391053989,1.0530713964911056
11095381506.jpg,1117.386496780647,1.093979926938615
11097661494.jpg,1436.2442147967458,1.1209299819617178
11098121724.jpg,4910.445034479075,1.4145716219831772
11109548195.jpg,134.8152866900588,1.010932389808838
11111585533.jpg,4891.623351851452,1.4129808015206904
11118140253.jpg,139.72392726004023,1.011347271199424
11124139926.jpg,2786.7804750866103,1.2350781567400042
11126091314.jpg,160.58194933334983,1.0131102043535791
11126232436.jpg,239.02324684313496,1.019740112191863
11126652126.jpg,1048.6405886208845,1.0881694795106962
11139368236.jpg,3707.6420620667177,1.3129099576830272
11139580153.jpg,126.24042381180662,1.0102076370011521
11141708043.jpg,1473.3638000834935,1.1240673526740745
11143825565.jpg,384.36343512673767,1.0320243563860507
11148529964.jpg,766.8873371802425,1.0643555173569557
11149566996.jpg,57.1758360961814,1.0043702545765874
11150131936.jpg,488.9979484192768,1.0408681313089057
11153943035.jpg,54.4076364784398,1.0041362846025275
11155257336.jpg,1057.8442002677407,1.0889473745600533
11156365526.jpg,169.43192125978467,1.0138582095511772
11158314215.jpg,172.9806092406054,1.0141581468929421
11159983896.jpg,518.6978606699397,1.0433783865861397
11163249414.jpg,275.9178228312068,1.0228584649766697
11165746213.jpg,8121.469746927008,1.68596945177209
11169904264.jpg,77.17582575850084,1.0060606662913003
11170758174.jpg,197.2813921967107,1.016212064363864
11170786154.jpg,256.2810560262037,1.0211987530864781
11172371243.jpg,602.248789469401,1.0504401636771465
11175382195.jpg,117.71517417887743,1.0094870775361888
11175538013.jpg,227.52844167987092,1.0187685640243693
1117582514.jpg,109.19466944163044,1.008766919112795
11183022383.jpg,118.38186133712428,1.009543426354432
11201160185.jpg,260.345781514628,1.0215423062431914
11208321473.jpg,2125.4862237454445,1.1791851503828361
11209059333.jpg,1120.3848368326824,1.0942333485270372
11209188974.jpg,5228.1973651243725,1.4414282489699435
11209221046.jpg,2329.2545202833658,1.196407775062674
11209649786.jpg,1516.4284472105148,1.12770720375513
11215941184.jpg,1436.420777987042,1.1209449051936946
11216436636.jpg,11052.44816917181,1.9336975928454576
11218793016.jpg,41.42284134858185,1.0030388015452232
11219420725.jpg,957.961748816668,1.0805052468950962
11221904805.jpg,1476.577939247066,1.1243390137392328
11226958966.jpg,570.5651641020086,1.047762243718692
11229777185.jpg,551.5964992586265,1.0461590002268153
11232665444.jpg,63.06538689878976,1.0048680431174426
11239106136.jpg,259.11237074921115,1.0214380575889614
11241096796.jpg,2145.588676122225,1.1808842223106675
11242015725.jpg,1172.0282182627252,1.0985982796310367
11245083256.jpg,497.24583850293953,1.0415652481701885
11245781693.jpg,2387.0026987020137,1.20128868745065
11250215644.jpg,759.30155122901,1.0637143619536893
11251138933.jpg,194.9353564317183,1.016013775944358
11252383376.jpg,862.8802144898931,1.0724688957672923
11252644224.jpg,406.7567385062316,1.0339170524825458
11253432804.jpg,71.63530454029225,1.0055923779506057
11256485296.jpg,248.163656886667,1.0205126654019268
11256776836.jpg,247.07274861507017,1.0204204611481686
11260247205.jpg,743.2067177866635,1.062354016500684
11260270773.jpg,1841.8591822646304,1.1552128143154938
11260385706.jpg,1918.062817247352,1.1616535935085541
11262156493.jpg,3015.5514540370145,1.2544140238746087
11264048414.jpg,106.01440404593528,1.0084981210798187
11268202995.jpg,245.49852451920088,1.020287406736733
11269474243.jpg,7063.888172997373,1.5965819914773882
11269626135.jpg,4155.189831432551,1.350736976846688
11270256213.jpg,14163.984907256956,2.196686636421208
11270280904.jpg,169.84474370783815,1.0138931015643267
11273127766.jpg,900.3318480575044,1.0756343314093466
11273190884.jpg,2235.194113558753,1.1884577302825263
11275584366.jpg,110.36140941818144,1.008865532709986
1127644406.jpg,142.51917978352867,1.0115835277021057
11287273183.jpg,211.8878721308946,1.0174466132415556
11288559554.jpg,985.4799443650732,1.0828311021034327
11291450085.jpg,549.8050019339556,1.0460075817453245
11292980633.jpg,2078.063498148048,1.17517695176639
11293176185.jpg,257.50073177605447,1.0213018408485475
