image_name,brisque_score,MOS_zscore
10576676414.jpg,15.178235652287043,66.4107142857143
10579282866.jpg,20.470664650698808,63.3181818181818
1057997640.jpg,35.236143470150836,52.7758620689655
10581525775.jpg,27.606200350508487,63.3766891891892
10582113466.jpg,27.574895395805328,58.1607142857143
10583786994.jpg,69.87748081695062,60.1880733944954
10586872235.jpg,31.980471124276363,41.6388888888889
10589450596.jpg,29.056636240177767,64.5773809523809
10597114264.jpg,4.463805971250366,72.8928571428571
10602786066.jpg,22.750440265110996,27.7605042016807
10603218265.jpg,27.438697490772682,71.8616071428571
10604417276.jpg,34.03900835430747,77.3692660550459
10605846204.jpg,9.128040485082892,70.4620535714286
10609356094.jpg,14.758434383691537,67.0
10614052044.jpg,7.205294220399736,74.6207627118644
10615424764.jpg,68.51644309898435,74.1903669724771
10617981003.jpg,58.298648356934876,40.3175675675676
10619909515.jpg,27.05917651796605,60.7775423728814
10620203775.jpg,45.439584121290835,20.8611111111111
10620356404.jpg,22.70088048449699,56.454347826087
1062133952.jpg,14.568096092385275,60.9872881355932
10625988224.jpg,10.331984440150535,66.8443396226415
10628337356.jpg,7.85802469633299,75.4042056074766
10628497685.jpg,3.1828051921681606,54.9478260869565
10628645805.jpg,16.203154495041503,83.5808823529412
10631219374.jpg,14.716009385554543,71.7142857142857
10631630073.jpg,33.15681305209077,21.4116379310345
1063351510.jpg,30.765310518487553,47.1153846153846
10633933603.jpg,14.807831985384354,58.8898305084746
10635160054.jpg,12.831662831881175,69.7049180327869
1063722220.jpg,19.126882805935765,56.0233050847458
10642085843.jpg,12.930600126543112,74.8375
10644234544.jpg,4.833994218146785,54.7289915966387
106456452.jpg,35.672737958217766,25.2727272727273
10660362264.jpg,21.89766671348579,77.8932038834951
10660571735.jpg,46.19833185768104,47.7021739130435
10660620125.jpg,5.0289777648867755,73.7898230088496
106652866.jpg,17.49983550857243,49.0441176470588
10665464526.jpg,11.506103391018058,76.9138655462185
10676427864.jpg,41.02805971623772,75.872641509434
1067765170.jpg,42.31482751286714,51.175
10678199353.jpg,9.761395820710476,70.3611111111111
10678350303.jpg,15.181688827062175,66.7866379310345
10679134563.jpg,70.78131966633995,33.2791262135922
10680153225.jpg,68.32466029452436,45.4065217391304
10680715605.jpg,39.133031707600566,37.3
10680932454.jpg,8.829085416209153,51.39375
10683218616.jpg,34.75291979426365,69.4391304347826
10686332213.jpg,28.579970298173833,57.4216101694915
10689376076.jpg,15.101350702186522,59.239406779661
10689538413.jpg,14.830332932849473,73.66875
10689722684.jpg,19.332310167054032,76.14375
10690294454.jpg,27.02393482301747,72.5
10692654005.jpg,9.129880616525583,68.2
10692667386.jpg,12.458066821218694,71.9033018867924
10692857705.jpg,12.014908182148105,68.9678899082569
10693826785.jpg,20.735809187850776,53.2757009345794
10694350076.jpg,12.440847880069754,73.1285714285714
10698962263.jpg,22.634249510154376,39.1106194690265
10705911926.jpg,33.60442268236008,70.7844036697248
10706770686.jpg,14.209805595177244,76.8519417475728
10713772814.jpg,23.725042471660657,62.3301886792453
10714662986.jpg,10.71518121981498,80.6551724137931
10715577856.jpg,12.610384375668417,45.2135922330097
10721124556.jpg,19.560819083700352,58.4579646017699
10723077086.jpg,10.064470010137455,71.8529411764706
10724461514.jpg,42.4004576901535,72.6631355932203
10724889206.jpg,43.972132255400055,63.5183486238532
10728525673.jpg,39.25929296553008,68.3026315789474
10730634575.jpg,22.10992909340277,58.75
10732971054.jpg,22.41258396127043,51.1
10733259996.jpg,44.03725935074462,62.3197115384615
10737029565.jpg,8.76573540003605,63.0172413793103
10740242265.jpg,9.689665874217411,69.1192660550459
10740725955.jpg,48.12230543970176,77.1482300884956
10740727595.jpg,21.351443934398702,72.9125
10745415703.jpg,50.774880029092486,69.1388888888889
10745932825.jpg,30.682411157131327,64.8846153846154
10747724694.jpg,3.833755100580987,58.438679245283
107505789.jpg,1.7965363240597014,54.35
10751799554.jpg,20.01805246983426,71.9954128440367
1075190309.jpg,43.92651551516164,38.2697368421053
10762659033.jpg,27.210320367354456,42.25
10765812585.jpg,28.999264360427645,46.6448598130841
10767441335.jpg,16.503263361599892,74.2094594594595
10770026303.jpg,3.1651720282665963,72.0825892857143
10770700455.jpg,8.985331301123296,60.74375
10773126784.jpg,2.8051412429873324,78.475
10775358296.jpg,37.16145900046624,37.7754237288136
107799222.jpg,6.619162345545277,73.2727272727273
10783395635.jpg,24.00553722536253,71.9915966386555
10784159775.jpg,25.641061735097963,74.8849557522124
10786271105.jpg,12.088817442108478,67.775641025641
10787038944.jpg,11.449821212086789,60.4978813559322
10787258285.jpg,42.057686343961876,71.8940677966102
10790803694.jpg,11.093783555186263,73.8564189189189
10791502435.jpg,17.895450225919916,70.813025210084
10792125886.jpg,7.7025403552263185,71.2224409448819
10798439785.jpg,2.4148132828805444,60.025
10799367156.jpg,18.779819890376046,73.6
10799853136.jpg,14.648805052418851,69.6985981308411
10805317444.jpg,12.016574295049935,51.9380733944954
10806677866.jpg,19.662073045114624,60.9054054054054
10813730303.jpg,34.060120116228944,40.0817307692308
10819001424.jpg,41.55651675317378,20.7702702702703
10819132874.jpg,12.125436918887516,75.7798165137615
10819329365.jpg,19.578482210811984,59.9911504424779
10827568885.jpg,14.162416854479801,77.4872881355932
10828147985.jpg,39.38061013634203,54.1184210526316
10828395135.jpg,7.520146865159717,74.0714285714286
10829329963.jpg,17.911671987681842,78.7967289719626
10836905604.jpg,12.475560213784519,75.9932432432432
10843403305.jpg,15.241600131317085,69.9299065420561
10847909336.jpg,46.1599062485071,24.114224137931
10849117054.jpg,24.68080642764491,56.8684210526316
10849700404.jpg,28.932149477536626,73.0065789473684
1084984228.jpg,43.640322076684214,34.8319327731092
1085590803.jpg,17.12164326389322,24.0558035714286
10856434794.jpg,13.56886078200634,44.0375
10856757.jpg,28.560756933461533,32.2954545454545
10858952303.jpg,52.13225788522752,45.5647321428571
10861031374.jpg,12.699271539477621,64.675
10862487886.jpg,8.789199748455502,65.303738317757
10864812016.jpg,6.8740139826309985,56.8847826086957
10865798996.jpg,11.196775838893899,76.4722222222222
10866463396.jpg,10.175233106975128,69.1029411764706
10866561184.jpg,9.960425523999419,77.3304347826087
10868390853.jpg,8.107729942731993,75.3149606299213
10872249945.jpg,14.397453327798274,77.0434782608696
10875461386.jpg,18.315660634331124,55.3888888888889
10882856833.jpg,1.9763938730955886,62.0065789473684
10883456586.jpg,59.53522931461302,28.8793103448276
1089100444.jpg,30.90828927979905,64.6228813559322
10893404795.jpg,9.389322339322774,36.8761467889908
10895044423.jpg,31.928200494430456,32.4747899159664
10897840884.jpg,10.606484552387286,74.8305084745763
10898287705.jpg,4.913315165334637,44.2212389380531
10898689245.jpg,6.889126885594777,64.1794871794872
10899733355.jpg,9.909942634983253,73.9904580152672
10900020096.jpg,7.232577733252782,69.3783783783784
10905088155.jpg,45.209708458257836,63.7139830508475
10905114716.jpg,44.827984229434236,50.0695652173913
10906887886.jpg,36.39022273375858,43.1061320754717
1090979049.jpg,35.5764710671767,57.5304347826087
10910262455.jpg,25.52134684299378,42.1763392857143
10911046243.jpg,21.715690655456427,76.2339449541284
10911095273.jpg,25.696078507283772,71.3805309734513
10912602716.jpg,36.07219873765527,74.9510869565217
10915557435.jpg,28.886476790618048,39.1836283185841
10917741563.jpg,17.954335404655666,75.9439252336449
10921653346.jpg,27.69267492406604,79.6176470588235
10921880365.jpg,8.28453246159242,68.5065217391304
10923819485.jpg,40.82377732906056,40.8275862068966
10925112255.jpg,33.030748348751416,22.7924528301887
10927420963.jpg,15.81811637723419,64.9551282051282
10931213005.jpg,77.70516382208027,47.0625
10932590295.jpg,23.794863349072187,38.4144736842105
10933722123.jpg,21.98732985061892,53.6890756302521
10936496124.jpg,2.533164148137729,59.1150442477876
10947519133.jpg,13.486612730481824,74.6092233009709
10948257133.jpg,12.35397472984343,42.0928571428571
10953973716.jpg,31.985826151395003,72.6486486486486
10961758274.jpg,43.618682364191585,75.1806722689076
10967023396.jpg,37.6461930486623,55.4797297297297
10968711744.jpg,14.238555790603272,78.3793103448276
10980930876.jpg,11.875630958085793,69.3571428571429
10981006796.jpg,41.14651507726134,17.7402912621359
109825878.jpg,20.678214537155185,37.23125
10983119996.jpg,18.145866596178365,57.5389908256881
10990397626.jpg,23.485557369175098,35.71875
10990887046.jpg,9.697016660169282,58.0765306122449
11005410885.jpg,30.85007476954806,55.4915966386555
11006895124.jpg,8.430228746232473,66.2567567567568
1100873520.jpg,46.634052295308805,51.5221238938053
11009340314.jpg,53.963274457986216,63.0277777777778
11010062705.jpg,2.3960595044987656,67.6689189189189
11013892854.jpg,48.56471993275167,27.4978813559322
11016309165.jpg,11.755023941760413,62.6891891891892
11016485883.jpg,29.226131860858317,68.1785714285714
11018079835.jpg,29.34153613577027,76.6602564102564
11021514993.jpg,17.24534821870347,67.7432432432432
11021929275.jpg,9.50828523637935,72.175
11023346856.jpg,7.8753445299824705,62.1513157894737
11031973684.jpg,12.751561669973256,71.4745762711864
11033459414.jpg,36.979816303658,63.5565217391304
110356262.jpg,26.07886723960152,35.925
1103755154.jpg,19.358690592078204,73.0641025641026
11051034136.jpg,21.191499275384416,65.531779661017
11051374673.jpg,22.91732191266007,62.6148648648649
11051749575.jpg,27.42366779147605,62.125
11054039594.jpg,13.517203676621051,42.7352941176471
11054638863.jpg,10.860709011687021,61.0070754716981
11054899145.jpg,11.650730681579233,74.0512820512821
11054955216.jpg,19.185495829810833,36.75
11058112996.jpg,36.40547085648515,33.5540540540541
11060185873.jpg,40.01486710402898,63.0148305084746
11061633946.jpg,21.781190712899814,35.7837837837838
11062902804.jpg,17.01330079260694,69.9117647058823
11063650646.jpg,8.78681861877871,61.045652173913
11068654734.jpg,99.85403653738459,68.0694444444444
11078122366.jpg,26.741519258018315,69.972972972973
11079282234.jpg,23.695227927060017,76.3617021276596
11081975613.jpg,4.671603805560238,68.0023364485981
11087687983.jpg,7.534622082364166,76.0889830508475
11089447095.jpg,30.6534204586886,66.1824324324324
11095381506.jpg,14.598234691410283,76.75
11097661494.jpg,3.9097464490862137,72.7171052631579
11098121724.jpg,6.363085045918723,72.6410256410256
11109548195.jpg,25.27106123620021,61.5231092436975
11111585533.jpg,17.07720843588558,83.8495762711864
11118140253.jpg,53.56722146267563,72.8235294117647
11124139926.jpg,10.219802903712974,47.2146017699115
11126091314.jpg,13.458895051176654,42.5472972972973
11126232436.jpg,17.48116350726454,52.2094594594595
11126652126.jpg,24.765625628372476,56.6485849056604
11139368236.jpg,19.48272149852434,70.525641025641
11139580153.jpg,8.569875405457964,45.325
11143825565.jpg,18.697695888937773,62.3550420168067
11148529964.jpg,12.919422139293005,58.2
11149566996.jpg,49.086860210116214,47.3974358974359
11150131936.jpg,24.367582650248295,63.9158878504673
11153943035.jpg,32.208254242360766,60.2777777777778
11155257336.jpg,85.73633408250905,58.2873831775701
11156365526.jpg,26.76177092469888,47.5882352941176
11158314215.jpg,9.588085669896117,46.3349514563107
11159983896.jpg,0.7041122395027912,71.0878378378378
11163249414.jpg,41.55476530933126,67.9611650485437
11165746213.jpg,7.674279137440152,64.3482142857143
11169904264.jpg,25.58575337566421,68.546875
11170758174.jpg,41.12758280836769,60.283185840708
11170786154.jpg,51.15824269512572,67.6932773109244
11172371243.jpg,64.60436247499203,75.8785714285714
11175382195.jpg,32.70955390163019,49.4423076923077
11175538013.jpg,24.22125691622577,73.6438053097345
11183022383.jpg,49.93876578635863,43.0675675675676
11201160185.jpg,2.2443231138049384,62.3197115384615
11208321473.jpg,4.121350100843273,72.8470873786408
11209059333.jpg,29.6687222016063,60.125
11209188974.jpg,22.737783487890482,66.9269911504425
11209221046.jpg,7.76906341365131,58.75
11209649786.jpg,17.488996362171036,69.475
11215941184.jpg,17.11394899574313,73.4077669902913
11216436636.jpg,12.23995854523875,74.0921052631579
11218793016.jpg,37.44896497846443,60.9173728813559
11219420725.jpg,20.867682695848742,72.8928571428571
11221904805.jpg,4.733175081487133,78.1297169811321
11226958966.jpg,21.599966018174968,72.954347826087
11229777185.jpg,20.72359009629983,66.0747663551402
11232665444.jpg,38.846976937431776,32.2668067226891
11239106136.jpg,29.19878020609937,56.4172413793103
11241096796.jpg,14.577293957684873,69.95625
11242015725.jpg,15.681420873056794,63.7152777777778
11245083256.jpg,6.285873219211311,61.775
11245781693.jpg,8.662132895999406,67.515625
11250215644.jpg,15.134760785939278,69.6776315789474
11251138933.jpg,22.120333415026238,69.2239130434783
11252644224.jpg,21.422071179480184,64.5872641509434
11253432804.jpg,43.2020533827143,61.2027027027027
11256485296.jpg,37.57338814723968,61.9044117647059
11256776836.jpg,32.210803294528176,69.578125
11260247205.jpg,15.827317884656367,74.7389380530973
11260270773.jpg,12.159696299147612,72.3513513513514
11260385706.jpg,16.800334708101076,72.7115384615385
11262156493.jpg,3.99547877348445,79.9271653543307
11264048414.jpg,12.005090828797364,20.8717391304348
11268202995.jpg,56.925406621609085,41.734375
11269474243.jpg,21.5962945481227,74.0608108108108
11269626135.jpg,3.1797726576806724,80.304054054054
11270256213.jpg,4.763063587599589,66.3370535714286
11270280904.jpg,43.68786561239901,31.7702702702703
11273127766.jpg,63.72508411888893,79.5575221238938
11275584366.jpg,24.610214814049726,47.4336283185841
11287273183.jpg,18.91034778565742,76.6973684210526
11291450085.jpg,7.350342870840535,56.7394957983193
11293176185.jpg,42.57140591004108,61.3
11293946974.jpg,10.126680364880798,75.9800884955752
11294894953.jpg,31.621233418334526,58.6101694915254
11295475784.jpg,20.349529482737893,49.4144736842105
11297504114.jpg,38.09252393977394,54.8899082568807
11297570034.jpg,38.97050921036677,56.5260869565217
11302087114.jpg,44.0065076170267,65.5441176470588
1130601148.jpg,3.9340624495067402,72.3804347826087
11307198154.jpg,17.40126343003746,80.8
11316105544.jpg,25.912186112609533,77.8625
11320098306.jpg,30.525001698298496,51.2236842105263
11321228905.jpg,22.254703247430115,77.0337837837838
11324704676.jpg,28.223754405671883,50.9230769230769
11327123904.jpg,13.882356682889707,74.8715596330275
11333447674.jpg,16.444788308188294,76.9978813559322
11333611705.jpg,17.70573025508233,63.3495575221239
11333782783.jpg,21.87003968171618,70.358407079646
11335231214.jpg,18.89619347346681,68.960396039604
11338371864.jpg,6.408708894602427,68.8245192307692
11339056674.jpg,17.79809500215228,67.1633663366337
11341117543.jpg,10.14721938840168,61.6850961538462
11347140483.jpg,23.726056105013498,53.6890756302521
11356760053.jpg,25.240310310969306,73.3577981651376
113663782.jpg,22.25470866451562,67.55
11369797883.jpg,0.20059833556271656,74.0277777777778
113701797.jpg,20.413816524327757,48.09375
11370407443.jpg,45.303677548124455,47.3434782608696
11372421485.jpg,29.952593362640386,65.6858407079646
11378848184.jpg,8.795486942402675,64.1334745762712
11381486584.jpg,26.373461242432626,51.94375
11382799454.jpg,0.6125291178293253,72.0711009174312
11389102005.jpg,26.12873847305238,60.2920560747664
11389330254.jpg,27.62029507858037,64.0535714285714
11393787465.jpg,25.770478533199338,21.5849514563107
11396447303.jpg,2.5685160528294944,48.010775862069
11399456186.jpg,7.987230689222059,63.2765486725664
11404463006.jpg,14.783369104563548,54.1504424778761
11406584295.jpg,12.353691974458997,55.3310810810811
11407368256.jpg,16.67432273697338,72.2884615384615
11407704456.jpg,13.610264296681606,72.1836283185841
11407835876.jpg,22.85413988023069,61.1071428571429
11407862453.jpg,18.147764783846554,70.6504424778761
11408091114.jpg,22.63565507588939,68.2411504424779
11408307524.jpg,22.149065728862155,66.4260869565217
11408357925.jpg,26.321083140390186,58.1906779661017
11408443745.jpg,23.64783163294655,63.475
11410644126.jpg,34.17938799906287,63.6282608695652
11410690075.jpg,39.86552470179319,71.3584905660377
11414474354.jpg,51.620437641637835,18.5514705882353
11414784395.jpg,42.1784675572944,70.9387096774194
11416241303.jpg,15.659063214413862,68.3512931034483
11419816946.jpg,11.631649860348688,76.14375
11424871693.jpg,63.0377870967188,37.813025210084
11426976205.jpg,27.506950742185126,35.1885593220339
11432746805.jpg,7.962772117765525,65.55625
11433127464.jpg,4.146630081854795,54.109375
11433593823.jpg,16.02331261019262,62.9486607142857
11436378704.jpg,12.746659450427813,79.3397435897436
11436390143.jpg,11.541642592773059,72.4481132075472
11436508006.jpg,6.633723856738101,65.14375
11437542656.jpg,20.294922708365192,57.6041666666667
11438612393.jpg,35.15621577340798,31.9953271028037
11439591215.jpg,25.54889690079878,31.1736111111111
11446005074.jpg,6.886684821345142,77.468487394958
11452299875.jpg,36.87215467120765,74.4608695652174
11453100924.jpg,7.4906443896718145,79.0254237288136
11456199025.jpg,31.627325833379103,34.5448113207547
11459826225.jpg,14.222435073760465,62.875
11460414725.jpg,19.04264144870953,71.95
11461273913.jpg,7.884240416514416,70.7754237288136
11474376103.jpg,36.857285802618975,53.25
11476172786.jpg,30.621538723551083,72.625
11477250346.jpg,13.015448739671882,77.0022123893805
11484412296.jpg,1.46048334533279,63.2641509433962
11490304024.jpg,46.808186208848355,54.6973684210526
11495616074.jpg,25.974514992567805,37.8303571428571
11498400544.jpg,17.72242956051511,50.6695205479452
