image_name,brisque_score,MOS_zscore_transformed_to_brisque_scale
10628337356.jpg,7.85802469633299,24.595794392523402
10628497685.jpg,3.1828051921681606,45.0521739130435
10628645805.jpg,16.203154495041503,16.419117647058798
10631219374.jpg,14.716009385554544,28.285714285714306
10631630073.jpg,33.15681305209077,78.5883620689655
1063351510.jpg,30.765310518487556,52.8846153846154
10633933603.jpg,14.807831985384354,41.1101694915254
10635160054.jpg,12.831662831881175,30.295081967213093
1063722220.jpg,19.126882805935765,43.9766949152542
10642085843.jpg,12.930600126543112,25.162499999999994
10644234544.jpg,4.833994218146785,45.2710084033613
106456452.jpg,35.672737958217766,74.7272727272727
10660362264.jpg,21.89766671348579,22.106796116504896
10660571735.jpg,46.19833185768104,52.2978260869565
10660620125.jpg,5.028977764886776,26.210176991150405
106652866.jpg,17.49983550857243,50.9558823529412
10665464526.jpg,11.506103391018058,23.086134453781497
10676427864.jpg,41.02805971623772,24.127358490565996
1067765170.jpg,42.31482751286714,48.825
10678199353.jpg,9.761395820710476,29.6388888888889
10678350303.jpg,15.181688827062176,33.213362068965495
10679134563.jpg,70.78131966633995,66.7208737864078
10680153225.jpg,68.32466029452436,54.5934782608696
10680715605.jpg,39.133031707600566,62.7
10680932454.jpg,8.829085416209153,48.60625
10683218616.jpg,34.75291979426365,30.560869565217402
10686332213.jpg,28.579970298173837,42.5783898305085
10689376076.jpg,15.101350702186522,40.760593220339
10689538413.jpg,14.830332932849473,26.331249999999997
10689722684.jpg,19.332310167054032,23.856250000000003
10690294454.jpg,27.02393482301747,27.5
10692654005.jpg,9.129880616525584,31.799999999999997
10692667386.jpg,12.458066821218694,28.096698113207594
10692857705.jpg,12.014908182148105,31.032110091743107
10693826785.jpg,20.735809187850776,46.7242990654206
10694350076.jpg,12.440847880069754,26.871428571428595
10698962263.jpg,22.634249510154376,60.8893805309735
10705911926.jpg,33.60442268236008,29.215596330275204
10706770686.jpg,14.209805595177244,23.148058252427205
10713772814.jpg,23.725042471660657,37.6698113207547
10714662986.jpg,10.71518121981498,19.344827586206904
10715577856.jpg,12.610384375668415,54.7864077669903
10721124556.jpg,19.560819083700352,41.5420353982301
10723077086.jpg,10.064470010137455,28.147058823529406
10724461514.jpg,42.4004576901535,27.336864406779696
10724889206.jpg,43.972132255400055,36.4816513761468
10728525673.jpg,39.25929296553008,31.6973684210526
10730634575.jpg,22.10992909340277,41.25
10732971054.jpg,22.41258396127043,48.9
10733259996.jpg,44.03725935074462,37.6802884615385
10737029565.jpg,8.76573540003605,36.9827586206897
10740242265.jpg,9.689665874217413,30.880733944954102
10740725955.jpg,48.12230543970176,22.851769911504405
10740727595.jpg,21.351443934398706,27.087500000000006
10745415703.jpg,50.774880029092486,30.8611111111111
10745932825.jpg,30.682411157131327,35.1153846153846
10747724694.jpg,3.833755100580987,41.561320754717
107505789.jpg,1.7965363240597014,45.65
10751799554.jpg,20.01805246983426,28.004587155963307
1075190309.jpg,43.92651551516164,61.7302631578947
10762659033.jpg,27.210320367354456,57.75
10765812585.jpg,28.999264360427645,53.3551401869159
10767441335.jpg,16.503263361599892,25.790540540540505
10770026303.jpg,3.1651720282665963,27.917410714285694
10770700455.jpg,8.985331301123296,39.25625
10773126784.jpg,2.8051412429873324,21.525000000000006
10775358296.jpg,37.16145900046624,62.2245762711864
107799222.jpg,6.619162345545277,26.727272727272705
10783395635.jpg,24.00553722536253,28.008403361344506
10784159775.jpg,25.641061735097963,25.115044247787594
10786271105.jpg,12.088817442108478,32.224358974359006
10787038944.jpg,11.449821212086787,39.5021186440678
10787258285.jpg,42.05768634396188,28.1059322033898
10790803694.jpg,11.093783555186263,26.143581081081095
10791502435.jpg,17.895450225919916,29.186974789915993
10792125886.jpg,7.7025403552263185,28.777559055118104
10798439785.jpg,2.4148132828805444,39.975
10799367156.jpg,18.779819890376046,26.400000000000006
10799853136.jpg,14.648805052418853,30.301401869158894
10805317444.jpg,12.016574295049937,48.0619266055046
10806677866.jpg,19.662073045114624,39.0945945945946
10813730303.jpg,34.060120116228944,59.9182692307692
10819001424.jpg,41.55651675317378,79.2297297297297
10819132874.jpg,12.125436918887516,24.220183486238497
10819329365.jpg,19.578482210811984,40.0088495575221
10827568885.jpg,14.1624168544798,22.512711864406796
10828147985.jpg,39.38061013634203,45.8815789473684
10828395135.jpg,7.520146865159717,25.928571428571402
10829329963.jpg,17.911671987681842,21.203271028037406
10836905604.jpg,12.47556021378452,24.0067567567568
10843403305.jpg,15.241600131317083,30.070093457943898
10847909336.jpg,46.1599062485071,75.885775862069
10849117054.jpg,24.68080642764491,43.1315789473684
10849700404.jpg,28.932149477536623,26.993421052631604
1084984228.jpg,43.64032207668421,65.1680672268908
1085590803.jpg,17.12164326389322,75.9441964285714
10856434794.jpg,13.56886078200634,55.9625
10856757.jpg,28.560756933461533,67.7045454545455
10858952303.jpg,52.13225788522752,54.4352678571429
10861031374.jpg,12.69927153947762,35.325
10862487886.jpg,8.789199748455502,34.696261682243005
10864812016.jpg,6.874013982630999,43.1152173913043
10865798996.jpg,11.1967758388939,23.5277777777778
10866463396.jpg,10.175233106975128,30.897058823529406
10866561184.jpg,9.96042552399942,22.669565217391295
10868390853.jpg,8.107729942731993,24.685039370078698
10872249945.jpg,14.397453327798274,22.956521739130395
10875461386.jpg,18.315660634331124,44.6111111111111
10882856833.jpg,1.9763938730955888,37.9934210526316
10883456586.jpg,59.53522931461302,71.1206896551724
1089100444.jpg,30.90828927979905,35.37711864406781
10893404795.jpg,9.389322339322774,63.1238532110092
10895044423.jpg,31.928200494430456,67.5252100840336
10897840884.jpg,10.606484552387286,25.169491525423695
10898287705.jpg,4.913315165334637,55.7787610619469
10898689245.jpg,6.889126885594777,35.8205128205128
10899733355.jpg,9.909942634983253,26.009541984732806
10900020096.jpg,7.232577733252782,30.6216216216216
10905088155.jpg,45.20970845825784,36.2860169491525
10905114716.jpg,44.82798422943424,49.9304347826087
10906887886.jpg,36.39022273375858,56.8938679245283
1090979049.jpg,35.5764710671767,42.4695652173913
10910262455.jpg,25.52134684299378,57.8236607142857
10911046243.jpg,21.715690655456427,23.766055045871596
10911095273.jpg,25.69607850728377,28.6194690265487
10912602716.jpg,36.07219873765527,25.048913043478294
10915557435.jpg,28.886476790618048,60.8163716814159
10917741563.jpg,17.954335404655666,24.056074766355096
10921653346.jpg,27.69267492406604,20.382352941176507
10921880365.jpg,8.28453246159242,31.493478260869594
10923819485.jpg,40.82377732906056,59.1724137931034
10925112255.jpg,33.030748348751416,77.2075471698113
10927420963.jpg,15.81811637723419,35.044871794871796
10931213005.jpg,77.70516382208027,52.9375
10932590295.jpg,23.794863349072187,61.5855263157895
10933722123.jpg,21.98732985061892,46.3109243697479
10936496124.jpg,2.533164148137729,40.8849557522124
10947519133.jpg,13.486612730481824,25.390776699029104
10948257133.jpg,12.35397472984343,57.9071428571429
10953973716.jpg,31.985826151395003,27.351351351351397
10961758274.jpg,43.61868236419159,24.8193277310924
10967023396.jpg,37.6461930486623,44.5202702702703
10968711744.jpg,14.238555790603272,21.6206896551724
10980930876.jpg,11.875630958085791,30.642857142857096
10981006796.jpg,41.14651507726134,82.2597087378641
109825878.jpg,20.678214537155185,62.76875
10983119996.jpg,18.145866596178365,42.4610091743119
10990397626.jpg,23.485557369175098,64.28125
10990887046.jpg,9.697016660169282,41.9234693877551
11005410885.jpg,30.85007476954806,44.5084033613445
11006895124.jpg,8.430228746232473,33.7432432432432
1100873520.jpg,46.634052295308805,48.4778761061947
11009340314.jpg,53.963274457986216,36.9722222222222
11010062705.jpg,2.3960595044987656,32.331081081081095
11013892854.jpg,48.56471993275167,72.50211864406779
11016309165.jpg,11.755023941760411,37.3108108108108
11016485883.jpg,29.22613186085832,31.821428571428598
11018079835.jpg,29.34153613577027,23.339743589743605
11021514993.jpg,17.24534821870347,32.2567567567568
11021929275.jpg,9.50828523637935,27.825000000000003
11023346856.jpg,7.8753445299824705,37.8486842105263
11031973684.jpg,12.751561669973256,28.525423728813607
11033459414.jpg,36.979816303658,36.4434782608696
110356262.jpg,26.07886723960152,64.075
1103755154.jpg,19.358690592078204,26.935897435897402
11051034136.jpg,21.191499275384416,34.468220338983
11051374673.jpg,22.91732191266007,37.3851351351351
11051749575.jpg,27.42366779147605,37.875
11054039594.jpg,13.517203676621053,57.2647058823529
11054638863.jpg,10.86070901168702,38.9929245283019
11054899145.jpg,11.650730681579232,25.9487179487179
11054955216.jpg,19.185495829810836,63.25
11058112996.jpg,36.40547085648515,66.44594594594591
11060185873.jpg,40.01486710402898,36.9851694915254
11061633946.jpg,21.78119071289981,64.2162162162162
11062902804.jpg,17.01330079260694,30.088235294117695
11063650646.jpg,8.78681861877871,38.954347826087
11068654734.jpg,99.8540365373846,31.9305555555556
11078122366.jpg,26.741519258018315,30.027027027027003
11079282234.jpg,23.695227927060017,23.638297872340402
11081975613.jpg,4.671603805560238,31.9976635514019
11087687983.jpg,7.534622082364166,23.911016949152497
11089447095.jpg,30.6534204586886,33.81756756756759
11095381506.jpg,14.598234691410283,23.25
11097661494.jpg,3.9097464490862137,27.282894736842096
11098121724.jpg,6.363085045918723,27.358974358974393
11109548195.jpg,25.27106123620021,38.4768907563025
11111585533.jpg,17.07720843588558,16.150423728813607
11118140253.jpg,53.56722146267563,27.176470588235304
11124139926.jpg,10.219802903712974,52.7853982300885
11126091314.jpg,13.458895051176654,57.4527027027027
11126232436.jpg,17.48116350726454,47.7905405405405
11126652126.jpg,24.76562562837248,43.3514150943396
11139368236.jpg,19.48272149852434,29.474358974359006
11139580153.jpg,8.569875405457964,54.675
11143825565.jpg,18.697695888937773,37.6449579831933
11148529964.jpg,12.919422139293005,41.8
11149566996.jpg,49.08686021011621,52.6025641025641
11150131936.jpg,24.36758265024829,36.0841121495327
11153943035.jpg,32.208254242360766,39.7222222222222
11155257336.jpg,85.73633408250905,41.7126168224299
11156365526.jpg,26.76177092469888,52.4117647058824
11158314215.jpg,9.588085669896117,53.6650485436893
11159983896.jpg,0.7041122395027912,28.912162162162204
11163249414.jpg,41.55476530933126,32.038834951456295
11165746213.jpg,7.674279137440152,35.651785714285694
11169904264.jpg,25.58575337566421,31.453125
11170758174.jpg,41.12758280836769,39.716814159292
11170786154.jpg,51.15824269512572,32.3067226890756
11172371243.jpg,64.60436247499203,24.121428571428595
11175382195.jpg,32.70955390163019,50.5576923076923
11175538013.jpg,24.22125691622577,26.356194690265497
11183022383.jpg,49.93876578635863,56.9324324324324
11201160185.jpg,2.2443231138049384,37.6802884615385
11208321473.jpg,4.121350100843273,27.152912621359206
11209059333.jpg,29.6687222016063,39.875
11209188974.jpg,22.73778348789048,33.073008849557496
11209221046.jpg,7.76906341365131,41.25
11209649786.jpg,17.488996362171036,30.525000000000006
11215941184.jpg,17.11394899574313,26.592233009708707
11216436636.jpg,12.23995854523875,25.907894736842096
11218793016.jpg,37.44896497846443,39.0826271186441
11219420725.jpg,20.867682695848742,27.107142857142904
11221904805.jpg,4.733175081487133,21.870283018867894
11226958966.jpg,21.599966018174968,27.045652173913
11229777185.jpg,20.72359009629983,33.9252336448598
11232665444.jpg,38.846976937431776,67.7331932773109
11239106136.jpg,29.19878020609937,43.5827586206897
11241096796.jpg,14.577293957684873,30.043750000000003
11242015725.jpg,15.681420873056794,36.2847222222222
11245083256.jpg,6.285873219211311,38.225
11245781693.jpg,8.662132895999406,32.484375
11250215644.jpg,15.134760785939278,30.3223684210526
11251138933.jpg,22.12033341502624,30.776086956521695
11252644224.jpg,21.422071179480184,35.4127358490566
11253432804.jpg,43.2020533827143,38.7972972972973
11256485296.jpg,37.57338814723968,38.0955882352941
11256776836.jpg,32.210803294528176,30.421875
11260247205.jpg,15.827317884656368,25.2610619469027
11260270773.jpg,12.159696299147612,27.648648648648603
11260385706.jpg,16.800334708101076,27.288461538461505
11262156493.jpg,3.99547877348445,20.072834645669303
11264048414.jpg,12.005090828797364,79.1282608695652
11268202995.jpg,56.925406621609085,58.265625
11269474243.jpg,21.5962945481227,25.939189189189193
11269626135.jpg,3.1797726576806724,19.695945945945994
11270256213.jpg,4.763063587599589,33.6629464285714
11270280904.jpg,43.68786561239901,68.2297297297297
11273127766.jpg,63.72508411888893,20.442477876106196
11275584366.jpg,24.610214814049726,52.5663716814159
11287273183.jpg,18.91034778565742,23.3026315789474
11291450085.jpg,7.350342870840535,43.2605042016807
11293176185.jpg,42.57140591004108,38.7
11293946974.jpg,10.126680364880798,24.019911504424797
11294894953.jpg,31.621233418334526,41.3898305084746
11295475784.jpg,20.349529482737893,50.5855263157895
11297504114.jpg,38.09252393977394,45.1100917431193
11297570034.jpg,38.97050921036677,43.4739130434783
11302087114.jpg,44.0065076170267,34.4558823529412
1130601148.jpg,3.93406244950674,27.619565217391298
11307198154.jpg,17.40126343003746,19.200000000000003
11316105544.jpg,25.912186112609533,22.137500000000003
11320098306.jpg,30.525001698298496,48.7763157894737
11321228905.jpg,22.254703247430115,22.966216216216196
11324704676.jpg,28.223754405671883,49.0769230769231
11327123904.jpg,13.882356682889707,25.128440366972498
11333447674.jpg,16.444788308188294,23.002118644067806
11333611705.jpg,17.70573025508233,36.6504424778761
11333782783.jpg,21.87003968171618,29.641592920354
11335231214.jpg,18.89619347346681,31.039603960395993
11338371864.jpg,6.408708894602427,31.175480769230802
11339056674.jpg,17.79809500215228,32.8366336633663
11341117543.jpg,10.14721938840168,38.3149038461538
11347140483.jpg,23.726056105013495,46.3109243697479
11356760053.jpg,25.240310310969303,26.642201834862405
113663782.jpg,22.25470866451562,32.45
11369797883.jpg,0.2005983355627165,25.9722222222222
113701797.jpg,20.41381652432776,51.90625
11370407443.jpg,45.303677548124455,52.6565217391304
11372421485.jpg,29.952593362640386,34.3141592920354
11378848184.jpg,8.795486942402675,35.8665254237288
11381486584.jpg,26.373461242432622,48.05625
11382799454.jpg,0.6125291178293253,27.928899082568805
11389102005.jpg,26.12873847305238,39.7079439252336
11389330254.jpg,27.62029507858037,35.9464285714286
11393787465.jpg,25.770478533199334,78.4150485436893
11396447303.jpg,2.5685160528294944,51.989224137931
11399456186.jpg,7.987230689222059,36.7234513274336
11404463006.jpg,14.783369104563548,45.8495575221239
11406584295.jpg,12.353691974458997,44.6689189189189
11407368256.jpg,16.67432273697338,27.711538461538495
11407704456.jpg,13.610264296681606,27.8163716814159
11407835876.jpg,22.85413988023069,38.8928571428571
11407862453.jpg,18.147764783846554,29.349557522123902
11408091114.jpg,22.63565507588939,31.758849557522097
11408307524.jpg,22.149065728862155,33.5739130434783
11408357925.jpg,26.321083140390183,41.8093220338983
11408443745.jpg,23.64783163294655,36.525
11410644126.jpg,34.17938799906287,36.3717391304348
11410690075.jpg,39.86552470179319,28.641509433962298
11414474354.jpg,51.62043764163784,81.4485294117647
11414784395.jpg,42.1784675572944,29.061290322580604
11416241303.jpg,15.659063214413862,31.6487068965517
11419816946.jpg,11.631649860348688,23.856250000000003
11424871693.jpg,63.0377870967188,62.186974789916
11426976205.jpg,27.50695074218513,64.81144067796609
11432746805.jpg,7.962772117765525,34.443749999999994
11433127464.jpg,4.146630081854795,45.890625
11433593823.jpg,16.02331261019262,37.0513392857143
11436378704.jpg,12.746659450427812,20.660256410256395
11436390143.jpg,11.54164259277306,27.551886792452805
11436508006.jpg,6.633723856738101,34.85625
11437542656.jpg,20.294922708365192,42.3958333333333
11438612393.jpg,35.15621577340798,68.0046728971963
11439591215.jpg,25.54889690079878,68.8263888888889
11446005074.jpg,6.886684821345142,22.531512605041996
11452299875.jpg,36.87215467120765,25.539130434782606
11453100924.jpg,7.4906443896718145,20.974576271186393
11456199025.jpg,31.627325833379103,65.45518867924531
11459826225.jpg,14.222435073760463,37.125
11460414725.jpg,19.04264144870953,28.049999999999997
11461273913.jpg,7.884240416514416,29.224576271186393
11474376103.jpg,36.857285802618975,46.75
