image_name,brisque_score,ground_truth,transformed_mos
10110458216.jpg,18.780227619538636,3.37,4.2487908952184545
10111411235.jpg,33.631258541057235,1.69911504424779,3.6547496583577104
10113730664.jpg,20.675624692157925,3.47286821705426,4.1729750123136835
10115071674.jpg,15.76521094707411,3.73394495412844,4.369391562117036
10118773964.jpg,20.944859300815523,3.03960396039604,4.16220562796738
10121813934.jpg,12.431914556297528,3.35238095238095,4.502723417748099
10125013364.jpg,20.67232399500992,2.19083969465649,4.1731070401996035
10126177964.jpg,75.45649847502446,3.59633027522936,1.9817400609990217
10126857344.jpg,3.1125094052343627,3.51754385964912,4.875499623790626
10130566006.jpg,31.397773545250146,3.68867924528302,3.744089058189994
10131980434.jpg,56.6508660785714,3.19259259259259,2.7339653568571443
10133867305.jpg,16.699379722646853,3.19047619047619,4.332024811094126
10134737015.jpg,44.33674459207643,3.00934579439252,3.226530216316943
10140071304.jpg,55.86920667487354,3.27184466019417,2.7652317330050584
1014369849.jpg,58.75165373828108,N/A,N/A
10147970884.jpg,24.298577976931455,3.81081081081081,4.028056880922742
101484668.jpg,30.891157321978966,N/A,N/A
10153847086.jpg,27.99123565333295,3.1651376146789,3.880350573866682
10154367094.jpg,34.59448847912401,3.58119658119658,3.6162204608350397
10154991453.jpg,11.194804094440741,3.57142857142857,4.552207836222371
10155925686.jpg,-1.6141455976370764,2.97087378640777,5.064565823905483
101601008.jpg,18.128717597256895,3.32,4.274851296109724
10164654253.jpg,18.926891778525913,2.97,4.2429243288589635
10164842933.jpg,12.65025053538372,3.83185840707965,4.493989978584651
10169304416.jpg,4.599058179661455,3.97142857142857,4.8160376728135414
10173544123.jpg,19.892623034478532,3.34351145038168,4.204295078620859
1017647143.jpg,18.198967237652568,N/A,N/A
10177270623.jpg,23.253479485509246,3.30392156862745,4.06986082057963
10177793964.jpg,6.010011912555882,3.4020618556701,4.759599523497765
10178112894.jpg,9.278347107619737,2.5377358490566,4.62886611569521
10178183416.jpg,-4.493375227047437,3.74766355140187,5.179735009081898
10178914656.jpg,20.618861336275785,3.50943396226415,4.175245546548968
10183769356.jpg,38.37718058156017,3.6,3.4649127767375933
10186643874.jpg,17.47062862723928,2.88095238095238,4.301174854910428
10186680555.jpg,27.03470120973688,3.06730769230769,3.918611951610525
10186832194.jpg,40.85884271548704,3.1980198019802,3.3656462913805183
10187102065.jpg,16.431449587225046,2.4392523364486,4.342742016510998
10187522803.jpg,29.416085427667753,3.5,3.82335658289329
10191607755.jpg,34.413949703191605,4.0,3.623442011872336
10196228605.jpg,8.570677367707816,3.33333333333333,4.657172905291688
10203647273.jpg,9.068612086101865,3.7196261682243,4.637255516555925
10205220286.jpg,37.814284615782725,2.10377358490566,3.487428615368691
10206674394.jpg,-10.930839270730672,3.88,5.4372335708292265
10207172624.jpg,3.5973812306095567,3.40594059405941,4.856104750775618
10209014225.jpg,30.087044021848527,3.36538461538462,3.796518239126059
10209917915.jpg,42.7547329071177,2.75490196078431,3.289810683715292
10211880874.jpg,38.67577843655849,2.30841121495327,3.4529688625376607
10213881683.jpg,35.53544912784602,2.375,3.5785820348861592
10218118033.jpg,15.446320234388708,3.79439252336449,4.382147190624451
10221144393.jpg,41.419098711516966,1.68181818181818,3.3432360515393214
10224586444.jpg,30.041040243916854,2.46078431372549,3.798358390243326
10226277514.jpg,22.09725836389029,2.59433962264151,4.116109665444388
10226524916.jpg,37.02855163697515,1.82242990654206,3.518857934520994
10227210045.jpg,18.529456895632478,3.45631067961165,4.258821724174701
10241630856.jpg,22.843660873700486,3.33962264150943,4.0862535650519805
10241895785.jpg,10.767945689735228,3.57281553398058,4.569282172410591
10244314384.jpg,30.252258646448666,2.77669902912621,3.789909654142053
10244715656.jpg,-7.59324002179315,2.95412844036697,5.303729600871726
10246311914.jpg,-1.3703551184753735,3.85046728971963,5.0548142047390145
10246318724.jpg,3.459545286415022,3.82075471698113,4.8616181885433996
10258169584.jpg,12.267552028017548,3.14285714285714,4.509297918879298
10260190424.jpg,10.179383860979868,3.50925925925926,4.592824645560805
1026198859.jpg,-18.339175242262883,3.58653846153846,5.733567009690515
10262588616.jpg,32.78024317991705,3.25,3.688790272803318
10264804094.jpg,27.88504525955679,3.72641509433962,3.884598189617728
10264984793.jpg,49.91043760293812,3.4950495049505,3.0035824958824753
10265315316.jpg,14.611380519042285,3.31372549019608,4.415544779238308
10265809113.jpg,18.653601927131234,3.66990291262136,4.253855922914751
10273804555.jpg,10.276117279266572,3.50961538461538,4.5889553088293376
10278246465.jpg,14.083182018170277,3.53488372093023,4.436672719273188
1027833701.jpg,-4.362262415980496,N/A,N/A
10279904885.jpg,47.27870594322482,2.64077669902913,3.1088517622710072
10280683815.jpg,44.49110842387424,3.7378640776699,3.2203556630450305
10280835505.jpg,36.11202498512202,2.23,3.5555190005951194
102825508.jpg,14.784469070494055,N/A,N/A
10283619534.jpg,11.384112073393425,3.69,4.544635517064263
10287677265.jpg,22.8457811538386,3.47058823529412,4.086168753846456
10289468185.jpg,21.96814089548795,3.69306930693069,4.121274364180482
10290759976.jpg,10.095710359275785,3.80582524271845,4.596171585628968
1029470257.jpg,19.405701449061752,2.63063063063063,4.22377194203753
10295875445.jpg,15.923485274686954,3.40366972477064,4.363060589012521
10296038236.jpg,31.4452872393027,2.55045871559633,3.742188510427892
10299438733.jpg,-10.749991755940783,3.09803921568627,5.429999670237631
102995966.jpg,62.306753394245305,1.625,2.5077298642301877
10316734944.jpg,21.833157288303795,3.46534653465347,4.126673708467848
10319186405.jpg,32.536841977827834,3.09803921568627,3.6985263208868866
10319713194.jpg,47.438321141797445,1.26785714285714,3.102467154328102
10325321.jpg,-0.900647246841487,3.875,5.03602588987366
10327985614.jpg,4.611936622148477,3.74311926605505,4.815522535114061
10329149264.jpg,16.490235505027584,3.73076923076923,4.340390579798896
10329235193.jpg,50.53487723360533,4.05357142857143,2.978604910655787
10330831494.jpg,24.867778726745627,2.76923076923077,4.0052888509301745
10335072144.jpg,28.24807496933974,3.24299065420561,3.8700770012264103
10336689775.jpg,39.84896848681328,3.34108527131783,3.406041260527469
103400056.jpg,22.949330417107575,3.96153846153846,4.082026783315698
10342569703.jpg,8.473192114040984,2.43689320388349,4.661072315438361
10344523015.jpg,35.802165992971794,2.92592592592593,3.5679133602811284
10344921126.jpg,86.88889082226282,1.14678899082569,1.5244443671094872
1034624333.jpg,14.220121676234925,N/A,N/A
10346758803.jpg,37.09777240334594,3.38613861386139,3.5160891038661624
10346796664.jpg,6.241478407945095,3.60576923076923,4.7503408636821955
10349956885.jpg,-9.656521230939603,3.68571428571429,5.386260849237584
10350497833.jpg,19.871267024845196,3.15238095238095,4.205149319006193
10351189716.jpg,19.24316867007846,3.26415094339623,4.230273253196861
10353620913.jpg,22.999461140706302,3.05882352941176,4.080021554371748
10358252894.jpg,19.273377378669664,3.31386861313869,4.229064904853214
10362672006.jpg,22.5142304464176,3.82692307692308,4.099430782143296
10366373284.jpg,-6.953282434502654,3.875,5.2781312973801064
1036840624.jpg,48.75989680376583,2.125,3.049604127849367
10371125786.jpg,11.96688030709467,2.41904761904762,4.521324787716213
10371211803.jpg,16.079138997319745,3.45132743362832,4.35683444010721
10372323314.jpg,19.1724700976184,3.42201834862385,4.233101196095264
10373546175.jpg,35.0295911162834,3.18181818181818,3.598816355348664
10375167904.jpg,18.294276236325885,3.17647058823529,4.268228950546964
10382843045.jpg,40.33257712390295,2.79807692307692,3.386696915043882
10387390396.jpg,36.26654667170257,3.64423076923077,3.549338133131897
10387844376.jpg,1.7871844352309552,3.44954128440367,4.928512622590762
10388184626.jpg,12.356855984492853,3.81,4.505725760620286
10395523125.jpg,25.362007359672106,3.23762376237624,3.985519705613116
10397166423.jpg,12.25970492510939,3.64220183486239,4.509611802995624
10397631976.jpg,4.19471952714693,3.70093457943925,4.832211218914123
10399580503.jpg,50.61982679185209,3.77884615384615,2.9752069283259166
10403509543.jpg,36.44870152846633,3.48076923076923,3.5420519388613467
10407720764.jpg,44.56640591575987,2.43689320388349,3.217343763369605
10408374535.jpg,30.64335984626254,2.79439252336449,3.7742656061494984
10408474376.jpg,7.922416845426227,3.96330275229358,4.683103326182951
10409059825.jpg,36.89173912285784,3.66037735849057,3.524330435085686
10410038143.jpg,8.425810532356621,3.90291262135922,4.662967578705735
10412894895.jpg,16.3925354873397,3.11,4.344298580506412
10414716033.jpg,14.820740341401319,3.64077669902913,4.407170386343948
10415628976.jpg,54.12422833225568,1.76859504132231,2.835030866709773
10415631353.jpg,58.023801002724866,2.59633027522936,2.6790479598910055
104219737.jpg,-5.176963716214374,2.91176470588235,5.207078548648575
10422425365.jpg,1.528424485087811,3.77227722772277,4.938863020596488
10422776735.jpg,21.258889784125216,3.50793650793651,4.149644408634991
10423472445.jpg,6.2231978704782875,3.60909090909091,4.751072085180868
10429780626.jpg,26.63397543371113,3.5625,3.9346409826515547
10430002553.jpg,20.048316083486924,3.84,4.198067356660523
10430335945.jpg,38.84827100827235,2.5188679245283,3.446069159669106
10440370734.jpg,37.32316957937368,2.43119266055046,3.5070732168250527
10442628686.jpg,37.94334334173956,2.59285714285714,3.4822662663304174
10446770756.jpg,-10.258285070129574,3.62745098039216,5.410331402805183
10446810546.jpg,-0.2670373787255187,3.70642201834862,5.01068149514902
10451177016.jpg,-1.8072529389772,3.59405940594059,5.072290117559088
10453950204.jpg,-4.3318705668787345,3.14953271028037,5.1732748226751495
10458591.jpg,18.649009687073743,2.9009900990099,4.25403961251705
10458703674.jpg,12.749983864275777,2.35294117647059,4.490000645428969
10459022813.jpg,17.029929986825977,3.96261682242991,4.318802800526961
10463545414.jpg,43.90339326949501,3.00917431192661,3.2438642692201993
10463583515.jpg,24.525765969672506,3.82,4.0189693612131
10464940425.jpg,18.76706352941298,3.58558558558559,4.249317458823481
10465121613.jpg,17.434550535795864,3.28971962616822,4.302617978568165
10465293055.jpg,-3.8795397873527975,3.78,5.155181591494112
10466350116.jpg,15.175308342080001,3.82142857142857,4.392987666316801
10466453556.jpg,32.53445892043541,2.05660377358491,3.6986216431825834
10468110795.jpg,14.358385572661604,3.31132075471698,4.425664577093536
10468540574.jpg,31.831094555396334,3.48514851485149,3.7267562177841467
10469774844.jpg,27.438982264731266,3.15454545454545,3.902440709410749
10471406506.jpg,32.50597265716439,2.07079646017699,3.699761093713424
10474002734.jpg,15.05254098611087,3.83018867924528,4.3978983605555655
10475435053.jpg,1.3175161655330783,3.14953271028037,4.947299353378677
10475658035.jpg,20.74986452923801,4.13761467889908,4.170005418830479
10481974434.jpg,16.581638382479667,2.56756756756757,4.336734464700813
10486107003.jpg,19.48637936664963,3.38834951456311,4.220544825334015
10490369963.jpg,24.291742329430434,2.48076923076923,4.028330306822783
10491358066.jpg,21.835875098601463,3.42574257425743,4.126564996055942
10491423125.jpg,14.670668006964405,3.60377358490566,4.413173279721423
10492897986.jpg,4.393715751823237,2.72641509433962,4.824251369927071
10505275743.jpg,-9.785859292107858,3.85148514851485,5.391434371684315
10506082433.jpg,21.845330388918995,2.55555555555556,4.12618678444324
10512432565.jpg,31.57507262029921,3.51376146788991,3.736997095188032
10513907744.jpg,44.139605406769505,3.16326530612245,3.23441578372922
10516786036.jpg,4.641484559100121,3.8256880733945,4.814340617635995
10517436165.jpg,15.453776696985273,2.59047619047619,4.3818489321205885
10520192995.jpg,51.11513629261137,3.04716981132075,2.955394548295545
10525460645.jpg,11.825116503850467,3.66346153846154,4.526995339845982
10526881085.jpg,26.233883410997322,2.6605504587156,3.950644663560107
10530470795.jpg,19.657960494096614,2.4811320754717,4.213681580236136
10532663625.jpg,16.697351960341592,3.56730769230769,4.3321059215863364
10534454676.jpg,9.884791439353847,3.62857142857143,4.604608342425847
10535849673.jpg,21.736595092210536,2.8265306122449,4.130536196311579
10536668436.jpg,16.295007937351187,2.37692307692308,4.348199682505952
10538085833.jpg,21.826263618144793,2.875,4.126949455274208
10539008983.jpg,28.20427043177071,3.52293577981651,3.8718291827291718
10539142034.jpg,12.810738048298248,3.74172185430464,4.48757047806807
10539341593.jpg,8.633773293040434,3.65346534653465,4.654649068278383
10544775715.jpg,21.449768335519565,2.75,4.142009266579217
10544833625.jpg,1.7203039017080926,2.96039603960396,4.931187843931676
10544945153.jpg,13.65124009868859,2.82692307692308,4.4539503960524565
10554234623.jpg,14.54106230782881,2.90265486725664,4.4183575076868475
10556629035.jpg,18.724889415445062,3.64705882352941,4.251004423382197
10558118243.jpg,5.7852903149689325,3.76785714285714,4.768588387401243
105620456.jpg,32.960688628691486,3.08333333333333,3.6815724548523407
10567114974.jpg,28.938312492900053,3.37614678899083,3.842467500283998
10567188645.jpg,24.285972093371782,3.38679245283019,4.028561116265129
10568567754.jpg,24.539826054661916,3.81981981981982,4.018406957813523
10569725133.jpg,23.596418421761058,3.77570093457944,4.056143263129558
1057328504.jpg,20.199078424989665,2.25714285714286,4.192036863000413
10574233584.jpg,29.362818040139558,2.91089108910891,3.8254872783944176
10575593285.jpg,29.379322094301727,3.18446601941748,3.824827116227931
10576676414.jpg,15.178235652287043,3.37007874015748,4.392870573908518
10579282866.jpg,20.470664650698808,3.41071428571429,4.181173413972047
1057997640.jpg,35.236143470150836,2.98095238095238,3.5905542611939665
10581525775.jpg,27.606200350508487,3.26428571428571,3.8957519859796603
10582113466.jpg,27.574895395805328,3.11538461538462,3.8970041841677867
10583786994.jpg,69.87748081695062,3.27450980392157,2.204900767321975
10586872235.jpg,31.980471124276363,2.56603773584906,3.7207811550289454
10589450596.jpg,29.056636240177767,3.27777777777778,3.8377345503928892
1059399148.jpg,16.598995431513316,N/A,N/A
10597114264.jpg,4.463805971250366,3.65714285714286,4.821447761149985
10602786066.jpg,22.750440265110996,2.0462962962963,4.08998238939556
10603218265.jpg,27.438697490772682,3.68571428571429,3.902452100369093
10604417276.jpg,34.03900835430747,3.8019801980198,3.6384396658277014
10605846204.jpg,9.128040485082892,3.54128440366972,4.634878380596684
10609356094.jpg,14.758434383691537,3.47619047619048,4.409662624652339
10614052044.jpg,7.205294220399736,3.80733944954128,4.711788231184011
10615424764.jpg,68.51644309898435,3.66346153846154,2.259342276040626
10617981003.jpg,58.298648356934876,2.47619047619048,2.668054065722605
10619909515.jpg,27.05917651796605,3.26168224299065,3.917632939281358
10620203775.jpg,45.439584121290835,1.80392156862745,3.1824166351483667
10620356404.jpg,22.70088048449699,3.16981132075472,4.0919647806201205
1062133952.jpg,14.568096092385275,3.22522522522523,4.417276156304589
10625988224.jpg,10.331984440150535,3.35294117647059,4.586720622393979
10628337356.jpg,7.85802469633299,3.67307692307692,4.6856790121466805
10628497685.jpg,3.1828051921681606,3.07339449541284,4.872687792313274
10628645805.jpg,16.203154495041503,3.93137254901961,4.35187382019834
10631219374.jpg,14.716009385554543,3.5462962962963,4.411359624577818
10631630073.jpg,33.15681305209077,1.84761904761905,3.673727477916369
1063351510.jpg,30.765310518487553,2.74311926605505,3.769387579260498
10633933603.jpg,14.807831985384354,3.15178571428571,4.407686720584626
10635160054.jpg,12.831662831881175,3.49193548387097,4.486733486724753
1063722220.jpg,19.126882805935765,3.03603603603604,4.23492468776257
10642085843.jpg,12.930600126543112,3.83177570093458,4.482775994938276
10644234544.jpg,4.833994218146785,3.03703703703704,4.8066402312741285
106456452.jpg,35.672737958217766,1.99,3.573090481671289
10660362264.jpg,21.89766671348579,3.76190476190476,4.124093331460569
10660571735.jpg,46.19833185768104,2.83035714285714,3.1520667256927584
10660620125.jpg,5.0289777648867755,3.7027027027027,4.798840889404529
106652866.jpg,17.49983550857243,2.89795918367347,4.3000065796571025
10665464526.jpg,11.506103391018058,3.8952380952381,4.539755864359277
10676427864.jpg,41.02805971623772,3.78787878787879,3.3588776113504912
1067765170.jpg,42.31482751286714,2.86915887850467,3.3074068994853145
10678199353.jpg,9.761395820710476,3.51851851851852,4.609544167171581
10678350303.jpg,15.181688827062175,3.50877192982456,4.392732446917513
10679134563.jpg,70.78131966633995,2.22448979591837,2.1687472133464016
10680153225.jpg,68.32466029452436,2.66037735849057,2.2670135882190254
10680502673.jpg,-3.1673707548369805,3.97196261682243,5.126694830193479
10680715605.jpg,39.133031707600566,2.40909090909091,3.4346787316959775
10680932454.jpg,8.829085416209153,2.91666666666667,4.646836583351634
10683218616.jpg,34.75291979426365,3.60714285714286,3.609883208229454
10686332213.jpg,28.579970298173833,3.11320754716981,3.856801188073047
10689376076.jpg,15.101350702186522,3.13157894736842,4.395945971912539
10689538413.jpg,14.830332932849473,3.76851851851852,4.406786682686021
10689722684.jpg,19.332310167054032,3.88888888888889,4.226707593317839
10690294454.jpg,27.02393482301747,3.62385321100917,3.919042607079301
10692654005.jpg,9.129880616525583,3.46728971962617,4.634804775338976
10692667386.jpg,12.458066821218694,3.60194174757282,4.501677327151253
10692857705.jpg,12.014908182148105,3.58823529411765,4.519403672714075
10693826785.jpg,20.735809187850776,2.98076923076923,4.1705676324859695
10694350076.jpg,12.440847880069754,3.61682242990654,4.50236608479721
10698962263.jpg,22.634249510154376,2.60606060606061,4.094630019593825
10705911926.jpg,33.60442268236008,3.61,3.655823092705597
10706770686.jpg,14.209805595177244,3.79245283018868,4.4316077761929105
10713772814.jpg,23.725042471660657,3.21296296296296,4.050998301133573
10714662986.jpg,10.71518121981498,4.02654867256637,4.571392751207401
10715577856.jpg,12.610384375668417,2.63809523809524,4.495584624973263
10721124556.jpg,19.560819083700352,3.14545454545455,4.217567236651986
10723077086.jpg,10.064470010137455,3.55660377358491,4.597421199594502
10724461514.jpg,42.4004576901535,3.65740740740741,3.30398169239386
10724889206.jpg,43.972132255400055,3.35714285714286,3.241114709783998
10728525673.jpg,39.25929296553008,3.54807692307692,3.429628281378797
10730634575.jpg,22.10992909340277,3.07692307692308,4.115602836263889
10732971054.jpg,22.41258396127043,2.8921568627451,4.103496641549183
10733259996.jpg,44.03725935074462,3.23,3.2385096259702153
10737029565.jpg,8.76573540003605,3.32380952380952,4.649370583998558
10740242265.jpg,9.689665874217411,3.57,4.612413365031303
10740725955.jpg,48.12230543970176,3.92156862745098,3.0751077824119295
10740727595.jpg,21.351443934398702,3.74311926605505,4.145942242624052
10745415703.jpg,50.774880029092486,3.48543689320388,2.9690047988363006
10745932825.jpg,30.682411157131327,3.45283018867925,3.772703553714747
10747724694.jpg,3.833755100580987,3.08823529411765,4.846649795976761
107505789.jpg,1.7965363240597014,3.1,4.928138547037612
10751799554.jpg,20.01805246983426,3.70588235294118,4.19927790120663
1075190309.jpg,43.92651551516164,2.48181818181818,3.2429393793935346
10762659033.jpg,27.210320367354456,2.58,3.9115871853058217
10765812585.jpg,28.999264360427645,2.66981132075472,3.840029425582894
10767441335.jpg,16.503263361599892,3.77884615384615,4.339869465536005
10770026303.jpg,3.1651720282665963,3.64150943396226,4.873393118869336
10770700455.jpg,8.985331301123296,3.26363636363636,4.6405867479550675
10773126784.jpg,2.8051412429873324,3.87254901960784,4.887794350280506
10775358296.jpg,37.16145900046624,2.41071428571429,3.5135416399813506
10776111906.jpg,-1.7125177609673585,3.7029702970297,5.068500710438695
107799222.jpg,6.619162345545277,3.73529411764706,4.735233506178188
10783395635.jpg,24.00553722536253,3.60550458715596,4.039778510985499
10784159775.jpg,25.641061735097963,3.83333333333333,3.9743575305960817
10786271105.jpg,12.088817442108478,3.49090909090909,4.516447302315661
10787038944.jpg,11.449821212086789,3.25,4.542007151516529
10787258285.jpg,42.057686343961876,3.68181818181818,3.317692546241525
10790803694.jpg,11.093783555186263,3.63571428571429,4.556248657792549
10791502435.jpg,17.895450225919916,3.7,4.284181990963203
10792125886.jpg,7.7025403552263185,3.51162790697674,4.691898385790948
10798439785.jpg,2.4148132828805444,3.13725490196078,4.903407468684778
10799367156.jpg,18.779819890376046,3.75238095238095,4.248807204384958
10799853136.jpg,14.648805052418851,3.49532710280374,4.414047797903246
10805317444.jpg,12.016574295049935,2.98019801980198,4.519337028198002
10806677866.jpg,19.662073045114624,3.25242718446602,4.213517078195415
10813730303.jpg,34.060120116228944,2.43225806451613,3.6375951953508423
10814874265.jpg,-0.37535064130568685,3.73584905660377,5.015014025652228
10819001424.jpg,41.55651675317378,1.81730769230769,3.337739329873049
10819132874.jpg,12.125436918887516,3.66990291262136,4.5149825232445
10819329365.jpg,19.578482210811984,3.15841584158416,4.21686071156752
10827568885.jpg,14.162416854479801,3.8348623853211,4.4335033258208085
10828147985.jpg,39.38061013634203,2.99074074074074,3.4247755945463187
10828395135.jpg,7.520146865159717,3.70093457943925,4.699194125393611
10829329963.jpg,17.911671987681842,3.72897196261682,4.283533120492726
10836905604.jpg,12.475560213784519,3.72815533980583,4.500977591448619
10843403305.jpg,15.241600131317085,3.51923076923077,4.390335994747316
10847909336.jpg,46.1599062485071,1.95192307692308,3.153603750059716
10849117054.jpg,24.68080642764491,3.09259259259259,4.012767742894203
10849700404.jpg,28.932149477536626,3.61682242990654,3.842714020898535
1084984228.jpg,43.640322076684214,2.31481481481481,3.2543871169326315
1085590803.jpg,17.12164326389322,1.9047619047619,4.315134269444272
10856434794.jpg,13.56886078200634,2.61946902654867,4.457245568719746
10856757.jpg,28.560756933461533,2.19266055045872,3.857569722661539
10858952303.jpg,52.13225788522752,2.63207547169811,2.9147096845908993
10861031374.jpg,12.699271539477621,3.40384615384615,4.492029138420895
10862487886.jpg,8.789199748455502,3.33644859813084,4.64843201006178
10864812016.jpg,6.8740139826309985,3.04716981132075,4.72503944069476
10865798996.jpg,11.196775838893899,3.85,4.5521289664442435
10866463396.jpg,10.175233106975128,3.45192307692308,4.592990675720995
10866561184.jpg,9.960425523999419,3.86666666666667,4.601582979040023
10868390853.jpg,8.107729942731993,3.66153846153846,4.67569080229072
10872249945.jpg,14.397453327798274,3.86666666666667,4.424101866888069
10875461386.jpg,18.315660634331124,3.02803738317757,4.267373574626755
10880314705.jpg,-6.4147141306952165,3.82882882882883,5.256588565227808
10882856833.jpg,1.9763938730955886,3.27777777777778,4.920944245076177
10883456586.jpg,59.53522931461302,2.09615384615385,2.6185908274154794
1089100444.jpg,30.90828927979905,3.33962264150943,3.763668428808038
10893404795.jpg,9.389322339322774,2.42,4.624427106427089
10895044423.jpg,31.928200494430456,2.24770642201835,3.7228719802227817
10897840884.jpg,10.606484552387286,3.76415094339623,4.575740617904509
10898287705.jpg,4.913315165334637,2.68224299065421,4.803467393386614
10898689245.jpg,6.889126885594777,3.36607142857143,4.724434924576209
10899733355.jpg,9.909942634983253,3.62790697674419,4.60360229460067
10900020096.jpg,7.232577733252782,3.50943396226415,4.7106968906698885
10905088155.jpg,45.209708458257836,3.33333333333333,3.1916116616696866
10905114716.jpg,44.827984229434236,2.85714285714286,3.2068806308226305
10906887886.jpg,36.39022273375858,2.57843137254902,3.5443910906496567
1090979049.jpg,35.5764710671767,3.09259259259259,3.576941157312932
10910262455.jpg,25.52134684299378,2.60952380952381,3.979146126280249
10911046243.jpg,21.715690655456427,3.76699029126214,4.131372373781742
10911095273.jpg,25.696078507283772,3.66355140186916,3.972156859708649
10912602716.jpg,36.07219873765527,3.66917293233083,3.557112050493789
10915557435.jpg,28.886476790618048,2.5047619047619,3.8445409283752783
10917741563.jpg,17.954335404655666,3.67924528301887,4.281826583813773
10921653346.jpg,27.69267492406604,4.04587155963303,3.8922930030373584
10921880365.jpg,8.28453246159242,3.53333333333333,4.668618701536303
10923819485.jpg,40.82377732906056,2.5607476635514,3.3670489068375775
10925112255.jpg,33.030748348751416,1.89795918367347,3.6787700660499434
10927420963.jpg,15.81811637723419,3.46846846846847,4.367275344910633
109293948.jpg,49.38305385827309,N/A,N/A
10931213005.jpg,77.70516382208027,2.7196261682243,1.8917934471167892
10932590295.jpg,23.794863349072187,2.43518518518519,4.048205466037112
10933722123.jpg,21.98732985061892,2.98165137614679,4.120506805975243
10936496124.jpg,2.533164148137729,3.27450980392157,4.898673434074491
10937404313.jpg,-1.030776526122537,3.18181818181818,5.041231061044901
10943636256.jpg,7.448655500547687,N/A,N/A
109436362569.jpg,28.001604558033677,N/A,N/A
10947519133.jpg,13.486612730481824,3.65714285714286,4.460535490780726
10948257133.jpg,12.35397472984343,2.57281553398058,4.505841010806263
10953973716.jpg,31.985826151395003,3.66990291262136,3.7205669539442
10961758274.jpg,43.618682364191585,3.79439252336449,3.2552527054323366
10967023396.jpg,37.6461930486623,3.0952380952381,3.494152278053508
10968711744.jpg,14.238555790603272,3.90384615384615,4.430457768375869
10980930876.jpg,11.875630958085793,3.64485981308411,4.524974761676568
10981006796.jpg,41.14651507726134,1.70707070707071,3.3541393969095465
109825878.jpg,20.678214537155185,2.39622641509434,4.172871418513793
10983119996.jpg,18.145866596178365,3.06930693069307,4.2741653361528655
10990397626.jpg,23.485557369175098,2.35185185185185,4.060577705232996
10990887046.jpg,9.697016660169282,3.06849315068493,4.612119333593229
11004139923.jpg,155.845,3.42574257425743,-1.2338
