image_name,Overall_Contrast_Score
10451177016.jpg,0.6302164947801632
10453950204.jpg,0.44011698474266486
10458591.jpg,2.1321932567206483
10458703674.jpg,0.2512898398032715
10459022813.jpg,1.8322187288595773
10463545414.jpg,0.13775880387872746
10463583515.jpg,1.7575518531596388
10464940425.jpg,1.0864632477771068
10465121613.jpg,3.128767719577921
10465293055.jpg,1.9661972803552712
10466350116.jpg,2.432352617484352
10466453556.jpg,1.0842472410856918
10468110795.jpg,0.3739599847033723
10468540574.jpg,2.4489921381216515
10469774844.jpg,1.8141561991723312
10471406506.jpg,1.4855547056446117
10474002734.jpg,1.7190897317455396
10475435053.jpg,1.6875919628278393
10475658035.jpg,0.3585197928379774
10481974434.jpg,2.2345962717101893
10486107003.jpg,0.8351836669605994
10490369963.jpg,3.0793665060219593
10491358066.jpg,0.32139991953108865
10491423125.jpg,3.081583786899308
10492897986.jpg,1.029160604539388
10505275743.jpg,1.509780744396736
10506082433.jpg,2.0118646688285415
10512432565.jpg,0.8715011579740239
10513907744.jpg,1.842589640134598
10516786036.jpg,3.3899465367263177
10517436165.jpg,0.8871559376774906
10520192995.jpg,0.6437534983843279
10525460645.jpg,1.250598544329038
10526881085.jpg,2.2030678164749236
10530470795.jpg,1.64606094877746
10532663625.jpg,3.0606458221785195
10534454676.jpg,1.2261672431490316
10535849673.jpg,2.485623994485156
10536668436.jpg,1.6408279784325768
10538085833.jpg,2.945021044863356
10539008983.jpg,0.7972810497987713
10539142034.jpg,1.3262104920287572
10539341593.jpg,2.0385731626337225
10544775715.jpg,2.2616757655263906
10544833625.jpg,1.8408667802143397
10544945153.jpg,0.678189398012669
10554234623.jpg,1.4517324381938528
10556629035.jpg,4.141091108580366
10558118243.jpg,0.4213495873861631
105620456.jpg,1.4559923521646976
10567114974.jpg,0.16114248780719315
10567188645.jpg,1.688639589285481
10568567754.jpg,2.0752527502660083
10569725133.jpg,2.6365916350896215
1057328504.jpg,0.5741601157236461
10574233584.jpg,1.5474456893723378
10575593285.jpg,0.9837990405861786
10576676414.jpg,3.059274668542358
10579282866.jpg,2.083388992748829
1057997640.jpg,0.7670783512403683
10581525775.jpg,1.8180433592526573
10582113466.jpg,1.718411430416767
10583786994.jpg,1.3931471191031568
10586872235.jpg,2.232238150591955
10589450596.jpg,0.9981549089163597
1059399148.jpg,0.6251740397829498
10597114264.jpg,2.955032017727179
10602786066.jpg,0.6268292759684938
10603218265.jpg,2.088703505333071
10604417276.jpg,2.2778063162717435
10605846204.jpg,4.002627107891883
10609356094.jpg,1.902215615319971
10614052044.jpg,2.406136599621788
10615424764.jpg,0.5133886711155493
10617981003.jpg,2.0585206177025452
10619909515.jpg,2.0195476624499444
10620203775.jpg,0.13558897650340346
10620356404.jpg,2.6520899157014983
1062133952.jpg,0.3039320073264377
10625988224.jpg,0.3963899030094681
10628337356.jpg,2.1324979178026777
10628497685.jpg,2.6024974490389132
10628645805.jpg,2.077936937479583
10631219374.jpg,2.5657229882861596
10631630073.jpg,1.250486909363948
1063351510.jpg,1.024109372770211
10633933603.jpg,1.8526875729290024
10635160054.jpg,1.3353890247498397
1063722220.jpg,0.6754245040168646
10642085843.jpg,3.458499968035904
10644234544.jpg,0.30005138639707407
106456452.jpg,0.7523818510285584
10660362264.jpg,0.5264435213216185
10660571735.jpg,1.0757800257778758
10660620125.jpg,0.5764743387001239
106652866.jpg,2.024423623109774
10665464526.jpg,1.5528698848562335
10676427864.jpg,1.1874397653212567
1067765170.jpg,0.9414721980712117
10678199353.jpg,0.7252044106439632
10678350303.jpg,3.548353412717228
10679134563.jpg,1.9710443608254375
10680153225.jpg,1.8792672572565452
10680502673.jpg,0.2938964596770347
10680715605.jpg,1.7798692857268243
10680932454.jpg,0.045779279964945054
10683218616.jpg,1.1508678543778799
10686332213.jpg,0.8924047812456823
10689376076.jpg,1.293242189857233
10689538413.jpg,0.8555892622352601
10689722684.jpg,1.6801590476251382
10690294454.jpg,2.914094232049605
10692654005.jpg,1.0323992672237563
10692667386.jpg,3.8196890830303465
10692857705.jpg,2.6023372334195223
10693826785.jpg,0.005085457010063121
10694350076.jpg,1.813129134935061
10698962263.jpg,0.4770669674660546
10705911926.jpg,0.17525841227673258
10706770686.jpg,0.5956835534128182
10713772814.jpg,0.8173676545511614
10714662986.jpg,0.8610929360422002
10715577856.jpg,0.00230149787908655
10721124556.jpg,2.881459484982235
10723077086.jpg,1.4830112423546409
10724461514.jpg,0.21751730500936015
10724889206.jpg,0.8665426316250509
10728525673.jpg,0.44278481978758955
10730634575.jpg,1.0878595803369753
10732971054.jpg,1.684099222356502
10733259996.jpg,1.3076366901629337
10737029565.jpg,1.506939608992744
10740242265.jpg,2.465257838066894
10740725955.jpg,1.335634214984533
10740727595.jpg,1.2014341784618778
10745415703.jpg,0.009134087332916555
10745932825.jpg,3.9944714347466257
10747724694.jpg,1.0626090366686678
107505789.jpg,0.9489895892633159
10751799554.jpg,1.3747427088336601
1075190309.jpg,1.1842798521562812
10762659033.jpg,5.103582695312609
10765812585.jpg,2.1794563830496205
10767441335.jpg,2.47772266289419
10770026303.jpg,0.5628552215850057
10770700455.jpg,1.4631805723284292
10773126784.jpg,1.0386049890533229
10775358296.jpg,0.9776151992817963
10776111906.jpg,0.3663052460370971
107799222.jpg,0.2874637233940586
10783395635.jpg,2.323688910668986
10784159775.jpg,0.6860493297029477
10786271105.jpg,2.0217657126637256
10787038944.jpg,1.088091200342637
10787258285.jpg,0.5969104424176673
10790803694.jpg,1.2083173555279716
10791502435.jpg,0.5540058700033486
10792125886.jpg,0.3110136280529897
10798439785.jpg,4.389494276396515
10799367156.jpg,1.9196549036681354
10799853136.jpg,0.6984021017801614
10805317444.jpg,3.097419822897829
10806677866.jpg,0.9977282463336289
10813730303.jpg,1.353725422225671
10814874265.jpg,0.5013005476155094
10819001424.jpg,1.1253644358637727
10819132874.jpg,2.3601951148536875
10819329365.jpg,1.2395652557344121
10827568885.jpg,3.1864929409993765
10828147985.jpg,1.1977331082755989
10828395135.jpg,0.5678282360795578
10829329963.jpg,0.8702081913287607
10836905604.jpg,3.21069337328421
10843403305.jpg,4.6538310494444035
10847909336.jpg,0.5933481618669777
10849117054.jpg,1.8580625585810293
10849700404.jpg,0.2890223000244153
1084984228.jpg,1.2047732127326078
1085590803.jpg,1.759348174198924
10856434794.jpg,0.5630805960835326
10856757.jpg,1.2983469833895014
10858952303.jpg,1.068943792644924
10861031374.jpg,1.9603432792098952
10862487886.jpg,0.37007932843100944
10864812016.jpg,1.0604004099963935
10865798996.jpg,1.894098962610007
10866463396.jpg,0.3752824939976643
10866561184.jpg,0.3972735076531311
10868390853.jpg,2.168646609253852
10872249945.jpg,1.4556816935517036
10875461386.jpg,3.338482969577946
10880314705.jpg,3.2859093981885468
10882856833.jpg,1.1149675076369663
10883456586.jpg,1.243293942293603
1089100444.jpg,0.22730578928699408
10893404795.jpg,1.5849551800410655
10895044423.jpg,1.1062273417191346
10897840884.jpg,0.2659009069079305
10898287705.jpg,2.799044220463813
10898689245.jpg,1.044131570979327
10899733355.jpg,1.9897535347180608
10900020096.jpg,0.8252070161701466
10905088155.jpg,0.6246171293630418
10905114716.jpg,0.14871020736646084
10906887886.jpg,0.41600928071536397
1090979049.jpg,0.28494779683917876
10910262455.jpg,1.7894884406557996
10911046243.jpg,1.0726907972526991
10911095273.jpg,1.1913155126076107
10912602716.jpg,0.6645188838443262
10915557435.jpg,3.8548524866508176
10917741563.jpg,1.7356255405791297
10921653346.jpg,3.2885630936154238
10921880365.jpg,1.3938467385533462
10923819485.jpg,1.8431564424933609
10925112255.jpg,0.17440091382967368
10927420963.jpg,2.1859186997224977
109293948.jpg,0.8853259096975697
10931213005.jpg,0.7745520487321249
10932590295.jpg,1.6969921754034505
10933722123.jpg,0.5464138809864224
10936496124.jpg,0.7729603998806494
10937404313.jpg,2.020364245460871
10943636256.jpg,1.2042744265752428
109436362569.jpg,1.0625552975594628
10947519133.jpg,1.4463227660436233
10948257133.jpg,1.2191438681483207
10953973716.jpg,1.6993630380657492
10961758274.jpg,0.7815462231811461
10967023396.jpg,1.0692452638133605
10968711744.jpg,1.5645524370181305
10980930876.jpg,1.1176165263783078
10981006796.jpg,0.5631602785358639
109825878.jpg,1.3726962197252164
10983119996.jpg,1.267256855259189
10990397626.jpg,0.9049674254540196
10990887046.jpg,1.7217880147178182
11004139923.jpg,4.436333561677442
11005410885.jpg,0.7474344588366472
11006895124.jpg,1.771961059399758
1100873520.jpg,0.9426747879097594
11009340314.jpg,0.5524207046550093
11010062705.jpg,1.8910762042495686
11013892854.jpg,0.5731956650743114
11016309165.jpg,2.039241012319979
11016485883.jpg,0.7498995352854436
11018079835.jpg,1.2076060715561716
1101948952.jpg,1.3692107883927724
11021514993.jpg,2.3909134879346534
11021929275.jpg,1.5458693677878832
11023346856.jpg,1.687414592381666
11031973684.jpg,1.2983206570698147
11033459414.jpg,2.6787768964609406
110356262.jpg,2.0987194789389005
11035760784.jpg,1.4576612998342549
1103755154.jpg,2.5631808889891343
11051034136.jpg,1.8259503242141724
11051374673.jpg,1.5652636163113207
11051749575.jpg,1.3034705519088463
11054039594.jpg,1.785429167841196
11054638863.jpg,0.007411284822639703
11054899145.jpg,3.607635106763391
11054955216.jpg,3.3518733709827018
11058112996.jpg,0.9585744007109818
11060185873.jpg,1.1061723659507476
11061633946.jpg,1.5314335102513357
11062902804.jpg,0.8444217440361012
11063650646.jpg,1.0176968983002515
11068654734.jpg,3.8415795392511396
11071132393.jpg,2.0082958501642554
11078122366.jpg,1.451105204787756
11079282234.jpg,0.9136937516204071
11081975613.jpg,1.731779744114628
11087687983.jpg,0.23030557963463716
11089447095.jpg,0.73531521905332
11095381506.jpg,1.1474229058689285
11097661494.jpg,1.9743280048195115
11098121724.jpg,2.170118547612237
11109548195.jpg,0.48216168991815817
11111585533.jpg,4.143986636054389
11118140253.jpg,0.43749481452386896
11124139926.jpg,2.898161320424076
11126091314.jpg,1.6246672296721503
11126232436.jpg,1.3797949632983402
11126652126.jpg,3.3048860783779688
11139368236.jpg,1.445909126305227
11139580153.jpg,1.6560056404229715
11141708043.jpg,0.8153194160891298
11143825565.jpg,1.0222437020009045
11148529964.jpg,2.4250774068792165
11149566996.jpg,0.9233163960658314
11150131936.jpg,1.1198072144711242
11153943035.jpg,0.4772389116238576
11155257336.jpg,1.3981984042162976
11156365526.jpg,2.0231996744466882
11158314215.jpg,1.7140333863811306
11159983896.jpg,0.9164436569006884
11163249414.jpg,0.9516626068026846
11165746213.jpg,2.8297650433460397
11169904264.jpg,1.25796706328133
11170758174.jpg,1.702208670424529
11170786154.jpg,0.1567641575118788
11172371243.jpg,0.317636192678746
11175382195.jpg,1.1441376606829614
11175538013.jpg,0.8920853823572168
1117582514.jpg,1.3383301541361627
11183022383.jpg,2.4293508347266193
11201160185.jpg,0.9953568262375044
11208321473.jpg,0.6875014085005089
11209059333.jpg,0.7405767945025156
11209188974.jpg,1.5124526690884383
11209221046.jpg,2.5215072683109594
11209649786.jpg,1.1545424625360103
11215941184.jpg,1.3181148052672247
11216436636.jpg,2.0000958950819845
11218793016.jpg,0.27762501293022157
11219420725.jpg,0.6392810392681749
11221904805.jpg,2.211900107758417
11226958966.jpg,3.1821227828508296
11229777185.jpg,1.6932107837198547
11232665444.jpg,1.8988054184860896
11239106136.jpg,1.8383306305485685
11241096796.jpg,1.8010060536915553
11242015725.jpg,2.548398970742128
11245083256.jpg,1.152083538222648
11245781693.jpg,2.2761759660192857
11250215644.jpg,1.233637494741163
11251138933.jpg,1.3481073427223391
11252383376.jpg,0.9643580461400065
11252644224.jpg,0.18139684124424452
11253432804.jpg,0.4377334719156532
11256485296.jpg,0.39524050789807064
11256776836.jpg,0.2219532796855291
11260247205.jpg,1.024576277047403
11260270773.jpg,1.70315761136221
11260385706.jpg,0.5320658315044337
11262156493.jpg,1.6610653502198671
11264048414.jpg,0.39216843458041345
11268202995.jpg,2.2120134774367934
11269474243.jpg,2.1805504278564904
11269626135.jpg,3.0044182303435236
11270256213.jpg,1.1582870218417605
11270280904.jpg,0.801955882239336
11273127766.jpg,0.531778536196754
11273190884.jpg,1.6438273001024208
11275584366.jpg,1.4589606905731105
1127644406.jpg,0.835795435886452
11287273183.jpg,0.37363388962829497
11288559554.jpg,1.4034395831390651
11291450085.jpg,2.0415271901468834
11292980633.jpg,1.202646329676163
11293176185.jpg,0.5385592086803505
11293946974.jpg,2.2840352834509803
11294894953.jpg,1.5561316516803507
11295475784.jpg,0.5295329169621905
11297504114.jpg,7.0204633480106216
11297570034.jpg,6.357976075834173
11301386435.jpg,0.9138061340561074
11302087114.jpg,2.048066015319103
1130601148.jpg,0.7497795091465203
11307198154.jpg,3.1970910761618354
11310848503.jpg,0.0034965561886287863
11316105544.jpg,1.2959579330289914
11320098306.jpg,3.3418702398892908
11321228905.jpg,2.406077979771597
11324704676.jpg,0.08320288387615055
11325081573.jpg,0.242554401734328
11327123904.jpg,1.604527305839313
11333447674.jpg,2.0464252427335397
11333611705.jpg,1.0954605241016209
11333782783.jpg,1.5610752443850993
11335231214.jpg,1.4402269765575955
11338371864.jpg,0.5828351211405003
11339056674.jpg,0.46488838181882186
11341117543.jpg,2.585871002843607
11346267905.jpg,1.5448077313165196
11347140483.jpg,2.442280384443422
11353895754.jpg,1.779099612678876
11356760053.jpg,3.1506658928671425
113663782.jpg,1.5474696165410848
11369797883.jpg,2.7149975159193995
113701797.jpg,1.762749945559357
11370407443.jpg,0.380222438341525
11372421485.jpg,0.4584391980851224
11378848184.jpg,3.1307769611482743
11381486584.jpg,0.6550724419584818
11382799454.jpg,2.3137775067550694
11389102005.jpg,0.3874845008736275
11389330254.jpg,0.8007974736611513
11393787465.jpg,1.4778765022894014
11396447303.jpg,1.6106443128854013
11399456186.jpg,1.2463019255205978
11404463006.jpg,0.7427382866274622
11406584295.jpg,1.7278265891048157
11407368256.jpg,4.04279868974759
11407704456.jpg,0.3556049233189372
11407835876.jpg,2.246363302110829
11407862453.jpg,0.3128846847037721
11408091114.jpg,0.2620729454569987
11408307524.jpg,0.31526794142103487
11408357925.jpg,0.2940482971308808
11408443745.jpg,0.2739420104716449
11410644126.jpg,0.5970786631484367
11410690075.jpg,0.7362192078847054
11414474354.jpg,1.4069665074634126
11414784395.jpg,0.23679685495335065
11416241303.jpg,1.605987010225763
11419816946.jpg,1.5065989119840306
11424871693.jpg,0.1815673414191829
11426976205.jpg,2.9482712323739975
11432746805.jpg,0.6918932133750317
11433127464.jpg,0.32654848932704905
11433593823.jpg,1.3692794602213518
11436378704.jpg,0.5030615497495133
11436390143.jpg,0.7194307361713397
11436508006.jpg,2.7416145414825666
11437542656.jpg,0.7561837695099418
11438612393.jpg,3.7910613430236233
11439591215.jpg,1.707852059620357
11446005074.jpg,1.0646001821947944
11452299875.jpg,0.28649479682880236
11453100924.jpg,0.9035582009792985
11456199025.jpg,0.7484947926218114
11457744603.jpg,0.846829175832609
114577446033.jpg,0.6357558218233988
11459826225.jpg,1.190880498704749
11460414725.jpg,1.7949306298887413
11461273913.jpg,0.9667332560447243
11474376103.jpg,0.4512054744331982
11476172786.jpg,4.342402740464215
11477250346.jpg,1.560502202003597
11484412296.jpg,0.9299430033464738
11490304024.jpg,3.176904242786311
11495616074.jpg,1.4071314567585316
11498400544.jpg,0.8262946774000318
11499073263.jpg,1.2927046414893373
11501016504.jpg,3.2368148892853355
11501322724.jpg,0.6592309536998128
11503076944.jpg,0.8452859916596823
11504259765.jpg,0.17751559377381787
11504601393.jpg,0.595398683416096
11506037556.jpg,1.2856338049853593
11509515706.jpg,1.0541028675432154
11511265293.jpg,0.0042034456132629345
11514342335.jpg,1.1771906664165248
11515148456.jpg,0.5914958782371826
11518631385.jpg,0.105534362056032
11519797605.jpg,1.3000676442488732
11520125355.jpg,1.7934003053776755
11521791886.jpg,0.09929612100760635
11522920033.jpg,2.047880890075888
11522984926.jpg,1.144711680843166
11523093675.jpg,1.3228400100103828
1152554814.jpg,1.0331871803553676
11527524903.jpg,1.462258462473152
115290990.jpg,0.046136491584082756
11529156723.jpg,0.8612878587375705
11533404563.jpg,0.7997225146781201
11535275706.jpg,5.2677503068131655
11541375264.jpg,0.6112355377045033
1154145143.jpg,2.0582493444898633
11546100824.jpg,2.6635272126014127
11548683805.jpg,1.1098200914196368
1154962046.jpg,0.8018559461489956
11551017545.jpg,0.6007012671238983
11554709013.jpg,0.722041904332229
11555549865.jpg,0.8598673113591649
11559530473.jpg,1.1115149319303748
1159028861.jpg,2.095382433374311
1166073016.jpg,0.8619220672374034
11706252.jpg,1.836425751253689
117172917.jpg,0.09360778416664077
1172858625.jpg,1.7413021628127665
1194894463.jpg,2.8051539602267095
1195689121.jpg,0.5898053368394199
1202598832.jpg,0.9879147835335319
120328351.jpg,0.5307663762144292
120459577.jpg,0.6690817633992525
120983206.jpg,0.3688225773424474
121123359.jpg,0.18298397803478728
12223016903.jpg,0.8189904876078956
122230169039.jpg,0.8675913334245053
122346209.jpg,0.861684366519461
122553631.jpg,1.067584406778563
122760647.jpg,1.1250051328425514
123242995.jpg,2.295442210289397
1240561841.jpg,1.5429350755150628
1241002913.jpg,1.195980303665662
1249337589.jpg,2.4243585632137767
1252305847.jpg,0.9128369987225226
1252945239.jpg,0.7121158165177917
125792926.jpg,3.2069396004503488
1258043245.jpg,0.6808070044962368
125829275.jpg,2.0115425200103205
1262002118.jpg,1.6711493313691737
12624585124.jpg,0.688561745969349
126245851242.jpg,2.3153979456393152
1266777709.jpg,1.5988166972990943
1275089910.jpg,1.170237795154677
127977276.jpg,2.6667109291648963
128079586.jpg,1.6402884452174553
128293583.jpg,0.7260067518036829
1286765019.jpg,1.9385246804451575
128715765.jpg,2.4727911311163817
128781220.jpg,1.0169291900360922
1288155068.jpg,1.9236756232514822
1289162225.jpg,0.47547505266359674
129023751.jpg,0.9917954163800837
1292518332.jpg,1.2051629937779003
12949713.jpg,1.18332304544009
1295925783.jpg,1.6064195862053459
1296759644.jpg,1.4035848414657843
1296775174.jpg,0.7514870034545327
1297819816.jpg,3.1995549941786114
1302738127.jpg,1.0843458346814596
1306121832.jpg,1.2373379200411994
1306193020.jpg,1.1953256961350867
13086788855.jpg,1.5754034692141985
130867888559.jpg,1.4004383867992014
131182190.jpg,1.1947816569844494
1312413141.jpg,1.640477021373183
1313706108.jpg,0.8244506459286058
1314838096.jpg,1.2495862077367395
1315889745.jpg,1.703514097006511
1316239068.jpg,0.0016282888036121533
1317678723.jpg,0.3794907561254229
132921013.jpg,0.2213885399968653
1329449674.jpg,1.0958497108012504
1329713028.jpg,5.252414453649447
1331642031.jpg,1.4631491906556147
1332211559.jpg,1.2059011583295074
13325497.jpg,1.5003147523532565
133829142.jpg,1.0617267929904814
1341717001.jpg,0.6306698576639228
134343714.jpg,2.3554771743046867
1348094685.jpg,0.5777371686574545
1348788122.jpg,1.4711630493450136
1351464251.jpg,0.3978488173454212
1351917139.jpg,0.11379016695781077
1352428885.jpg,2.135828263393759
135352055.jpg,0.9609694080643587
135403304.jpg,1.115681127191739
1357295757.jpg,4.766725252545946
1360063696.jpg,2.7387129908222847
1360663704.jpg,2.2792539695998295
1362231035.jpg,1.424410251256076
136287514.jpg,1.545011709728551
1367218588.jpg,0.6769397589471599
1368120580.jpg,1.536043438484841
136948336.jpg,2.0338881541939124
13695832255.jpg,2.82629578396862
136958322558.jpg,2.4290424127011985
1375320148.jpg,1.270463891488898
137731604.jpg,0.5676796854122218
137841242.jpg,4.864996921231307
138058796.jpg,1.7548530698558684
138750201.jpg,0.894892028277231
1387568510.jpg,0.47520535938103275
1392405539.jpg,0.5889879202676932
139253033.jpg,3.434820468442822
139463188.jpg,1.4918079730082094
1396109073.jpg,2.67406106280967
139611767.jpg,0.7871192533703921
1396758393.jpg,2.113577035938468
139999071.jpg,1.3786450867256483
1402675396.jpg,1.2752147562533003
1404458044.jpg,1.818264624226708
1408118135.jpg,1.8469729265006807
1408827056.jpg,0.8966951063265761
14092652.jpg,0.22989509233069433
1410303503.jpg,1.1927778432492055
141087919.jpg,0.5997217279599331
1413089132.jpg,0.06713814920140504
141683460.jpg,2.560985671210319
1418012844.jpg,0.24594562248338783
1418015310.jpg,2.732385647861815
142117255.jpg,2.8612144729437485
142607218.jpg,3.6399896318830978
1427484100.jpg,1.3330179755919072
1428835063.jpg,2.26693326706668
1429120335.jpg,0.005802782817740035
1429419760.jpg,1.3521972330011767
1429848565.jpg,2.7865921365003956
1430765461.jpg,1.4448616170798603
1431934782.jpg,5.3450061159599676
143394138.jpg,1.3720669188448185
1434258458.jpg,2.3970006210303385
1435966034.jpg,0.8709089433418582
143622689.jpg,1.325739877914285
143643298.jpg,2.3504583030300505
143899204.jpg,2.8055998530283452
144272742.jpg,2.970651677613896
1446670895.jpg,2.9686865320593254
145089144.jpg,1.4357065854829147
145215893.jpg,2.1148570020320774
145517507.jpg,1.196653642677248
1459611891.jpg,0.7600801634133323
1461013559.jpg,0.5084754461493511
1465282532.jpg,1.3566603357141405
1465706268.jpg,1.5839262677708796
1466864952.jpg,0.2853110886469529
146926363.jpg,1.118154087818094
