Image Name, BRISQUE Score, NIQE Score, VGG16 Score, GROUND TRUTH (MOS Z-Score) 
10556629035.jpg, 18.724889415445062, 5.39795470129649, 29.243412017822266, 73.2821100917431
10558118243.jpg, 5.7852903149689325, 11.587420479414176, 27.876056671142578, 75.8
105620456.jpg, 32.960688628691486, 22.031229308329358, 33.357791900634766, 55.8625
10567114974.jpg, 28.938312492900053, 18.370981217836192, 15.131487846374512, 64.8478260869565
10567188645.jpg, 24.285972093371782, 12.077374226452532, 53.58584213256836, 64.1575630252101
10568567754.jpg, 24.539826054661916, 7.402347790433446, 64.37226867675781, 75.1782608695652
10569725133.jpg, 23.596418421761058, 10.354218513939731, 77.37801361083984, 74.3008849557522
1057328504.jpg, 20.199078424989665, 14.692372044227067, 21.935192108154297, 31.4955357142857
10574233584.jpg, 29.362818040139558, 11.755638805662866, 32.89539337158203, 51.7110091743119
10575593285.jpg, 29.379322094301727, 14.27375872344746, 44.107601165771484, 59.2126168224299
10576676414.jpg, 15.178235652287043, 17.316563607744158, 31.618492126464844, 66.4107142857143
10579282866.jpg, 20.470664650698808, 9.147351226663666, 62.10332489013672, 63.3181818181818
1057997640.jpg, 35.236143470150836, 12.1976380288175, 40.8497314453125, 52.7758620689655
10581525775.jpg, 27.606200350508487, 9.684380113293548, 37.98836135864258, 63.3766891891892
10582113466.jpg, 27.574895395805328, 9.280848193744752, 14.187909126281738, 58.1607142857143
10583786994.jpg, 69.87748081695062, 14.273328148260948, 23.292131423950195, 60.1880733944954
10586872235.jpg, 31.980471124276363, 13.06952609880039, 30.124919891357422, 41.6388888888889
10589450596.jpg, 29.056636240177767, 12.63594058272115, 27.593963623046875, 64.5773809523809
1059399148.jpg, 16.598995431513316, 13.21713116484594, 31.165054321289062, N/A
10597114264.jpg, 4.463805971250366, 9.69047612564556, 65.39044189453125, 72.8928571428571
10602786066.jpg, 22.750440265110996, 14.696601643653063, 32.56879806518555, 27.7605042016807
10603218265.jpg, 27.438697490772682, 6.984417813431882, 55.336517333984375, 71.8616071428571
10604417276.jpg, 34.03900835430747, 9.473657370242842, 78.03768920898438, 77.3692660550459
10605846204.jpg, 9.128040485082892, 9.35823205021073, 55.18534851074219, 70.4620535714286
10609356094.jpg, 14.758434383691537, 8.837470752036715, 13.331781387329102, 67.0
10614052044.jpg, 7.205294220399736, 9.66434597481956, 26.732860565185547, 74.6207627118644
10615424764.jpg, 68.51644309898435, 10.258993399759266, 21.355161666870117, 74.1903669724771
10617981003.jpg, 58.298648356934876, 14.823341004924925, 14.146602630615234, 40.3175675675676
10619909515.jpg, 27.05917651796605, 13.66125373557687, 33.4658088684082, 60.7775423728814
10620203775.jpg, 45.439584121290835, 12.525460679266853, 7.252677917480469, 20.8611111111111
10620356404.jpg, 22.70088048449699, 17.82359220543836, 58.764625549316406, 56.454347826087
1062133952.jpg, 14.568096092385275, 7.8822339440674485, 59.75550842285156, 60.9872881355932
10625988224.jpg, 10.331984440150535, 7.427903317457014, 39.119571685791016, 66.8443396226415
10628337356.jpg, 7.85802469633299, 10.377774983735128, 57.306396484375, 75.4042056074766
10628497685.jpg, 3.1828051921681606, 7.860079152630719, 38.02467346191406, 54.9478260869565
10628645805.jpg, 16.203154495041503, 7.469108648520885, 78.62522888183594, 83.5808823529412
10631219374.jpg, 14.716009385554543, 7.14113988045479, 68.23579406738281, 71.7142857142857
10631630073.jpg, 33.15681305209077, 13.528907442679767, 28.403907775878906, 21.4116379310345
1063351510.jpg, 30.765310518487553, 13.345777708908471, 28.63610076904297, 47.1153846153846
10633933603.jpg, 14.807831985384354, 12.29560892988252, 32.16960906982422, 58.8898305084746
10635160054.jpg, 12.831662831881175, 18.64157969759957, 52.5511360168457, 69.7049180327869
1063722220.jpg, 19.126882805935765, 9.235946905732433, 26.809812545776367, 56.0233050847458
10642085843.jpg, 12.930600126543112, 17.21150344586471, 80.7960205078125, 74.8375
10644234544.jpg, 4.833994218146785, 16.000976765253057, 64.21566772460938, 54.7289915966387
106456452.jpg, 35.672737958217766, 19.759427456679223, 10.371644973754883, 25.2727272727273
10660362264.jpg, 21.89766671348579, 12.564678764005977, 47.90346145629883, 77.8932038834951
10660571735.jpg, 46.19833185768104, 13.27641947436113, 26.53545570373535, 47.7021739130435
10660620125.jpg, 5.0289777648867755, 9.328500210140453, 70.39936828613281, 73.7898230088496
106652866.jpg, 17.49983550857243, 11.684340843025415, 46.67386245727539, 49.0441176470588
10665464526.jpg, 11.506103391018058, 9.817806913510656, 59.77549362182617, 76.9138655462185
10676427864.jpg, 41.02805971623772, 9.615411696952261, 22.269962310791016, 75.872641509434
1067765170.jpg, 42.31482751286714, 12.520223922224805, 23.2484130859375, 51.175
10678199353.jpg, 9.761395820710476, 11.176850715079274, 35.44316101074219, 70.3611111111111
10678350303.jpg, 15.181688827062175, 8.798332633444526, 31.95435905456543, 66.7866379310345
10679134563.jpg, 70.78131966633995, 11.567726323371529, -0.4724217653274536, 33.2791262135922
10680153225.jpg, 68.32466029452436, 12.87501046006135, 26.49732208251953, 45.4065217391304
10680502673.jpg, -3.1673707548369805, 8.720251165396911, 65.59850311279297, 78.75625
10680715605.jpg, 39.133031707600566, 11.763251129714071, 25.78753089904785, 37.3
10680932454.jpg, 8.829085416209153, 13.970793761866766, 35.58638381958008, 51.39375
10683218616.jpg, 34.75291979426365, 12.184053952461005, 22.81438636779785, 69.4391304347826
10686332213.jpg, 28.579970298173833, 14.845324876722875, 18.136587142944336, 57.4216101694915
10689376076.jpg, 15.101350702186522, 11.511085849220454, 54.340415954589844, 59.239406779661
10689538413.jpg, 14.830332932849473, 10.000359008382606, 87.2372817993164, 73.66875
10689722684.jpg, 19.332310167054032, 12.021261388860454, 60.75869369506836, 76.14375
10690294454.jpg, 27.02393482301747, 8.226651610969078, 21.481491088867188, 72.5
10692654005.jpg, 9.129880616525583, 14.494353286998379, 84.06580352783203, 68.2
10692667386.jpg, 12.458066821218694, 10.977286970852754, 32.185916900634766, 71.9033018867924
10692857705.jpg, 12.014908182148105, 12.325962593494125, 58.01782989501953, 68.9678899082569
10693826785.jpg, 20.735809187850776, 7.1961231693780014, 40.809356689453125, 53.2757009345794
10694350076.jpg, 12.440847880069754, 6.842056125609179, 63.205928802490234, 73.1285714285714
10698962263.jpg, 22.634249510154376, 14.501659537352937, 27.53269386291504, 39.1106194690265
10705911926.jpg, 33.60442268236008, 11.48340754451937, 24.441675186157227, 70.7844036697248
10706770686.jpg, 14.209805595177244, 9.78851353833814, 31.274677276611328, 76.8519417475728
10713772814.jpg, 23.725042471660657, 13.938782307063844, 38.08610916137695, 62.3301886792453
10714662986.jpg, 10.71518121981498, 10.584833718897933, 60.49882888793945, 80.6551724137931
10715577856.jpg, 12.610384375668417, 12.87569396799469, 16.987621307373047, 45.2135922330097
10721124556.jpg, 19.560819083700352, 5.41923217538123, 38.32514572143555, 58.4579646017699
10723077086.jpg, 10.064470010137455, 8.046315304678231, 19.009477615356445, 71.8529411764706
10724461514.jpg, 42.4004576901535, 14.413404289046433, 51.6629638671875, 72.6631355932203
