Image Name, BRISQUE Score, IL-NIQE Score, NIQE Score, VGG16 Score, GROUND TRUTH (MOS Z-Score) 
10125013364.jpg, 20.67232399500992, 58.66506829528286, 10.013408299114616, 1.025302529335022, 31.2711538461538
10126177964.jpg, 75.45649847502446, 36.0072087173559, 13.981636624864501, 50.212554931640625, 70.9078947368421
10126857344.jpg, 3.1125094052343627, 20.581967879972012, 10.467591597341123, 36.37268829345703, 68.7331932773109
10130566006.jpg, 31.397773545250146, 19.34131686941902, 6.740042999143169, 24.28553009033203, 71.95
10131980434.jpg, 56.6508660785714, 55.456122580425024, 12.801200908897552, 23.695837020874023, 61.0279850746269
10133867305.jpg, 16.699379722646853, 51.42429601679641, 11.230374775060334, 53.360374450683594, 58.1607142857143
10134737015.jpg, 44.33674459207643, 28.378805208024257, 13.023399599229739, 30.82395362854004, 54.5903361344538
10140071304.jpg, 55.86920667487354, 30.583854258988808, 14.13672745310984, 29.46489715576172, 62.5576923076923
1014369849.jpg, 58.75165373828108, 53.88548000031358, 13.661337951352177, 42.3615608215332, N/A
10147970884.jpg, 24.298577976931455, 21.369711580836565, 12.436466506596911, 39.27370834350586, 76.8561946902655
101484668.jpg, 30.891157321978966, 41.20993277889688, 13.104781781084919, -1.3409498929977417, N/A
10153847086.jpg, 27.99123565333295, 16.670573382203763, 7.033932470334768, 31.647920608520508, 59.23125
10154367094.jpg, 34.59448847912401, 23.340188417108152, 14.043880052150326, 57.811710357666016, 74.1120689655172
10154991453.jpg, 11.194804094440741, 26.627982644477928, 5.4365177849945185, 47.3574104309082, 74.1854838709677
10155925686.jpg, -1.6141455976370764, 48.54479354739391, 9.803850576022997, 39.34749984741211, 52.8798076923077
101601008.jpg, 18.128717597256895, 23.11076426395519, 7.719880959516519, 60.65555953979492, 61.0875
10164654253.jpg, 18.926891778525913, 23.52665842752328, 19.50688172264931, 59.696842193603516, 52.9220183486239
10164842933.jpg, 12.65025053538372, 19.111585910621503, 13.391383348571912, 52.52522277832031, 76.69375
10169304416.jpg, 4.599058179661455, 17.385083968322192, 7.012905850039401, 68.84442901611328, 80.8716814159292
10173544123.jpg, 19.892623034478532, 29.38942481253255, 12.381767513431127, 25.967605590820312, 65.1055555555556
1017647143.jpg, 18.198967237652568, 18.886679666956177, 7.326221469204647, 48.23213195800781, N/A
10177270623.jpg, 23.253479485509246, 22.920939264722545, 14.709997468298507, 47.3552131652832, 59.4800884955752
10177793964.jpg, 6.010011912555882, 39.768320417429344, 11.235509357520442, 41.55912399291992, 68.5218446601942
10178112894.jpg, 9.278347107619737, 35.79184240290886, 8.248690191374111, 39.38654327392578, 40.2586206896552
10178183416.jpg, -4.493375227047437, 27.80991627221467, 12.642789967059864, 31.963022232055664, 75.6842105263158
10178914656.jpg, 20.618861336275785, 22.314313415654823, 7.679144257969541, 39.60896301269531, 69.7991071428571
10183769356.jpg, 38.37718058156017, 25.814747068659372, 9.840086670973886, 36.51372146606445, 70.0472972972973
10186643874.jpg, 17.47062862723928, 28.426279260452727, 13.073430446659938, 20.63364601135254, 51.5731707317073
10186680555.jpg, 27.03470120973688, 25.72952748437347, 19.84564585768684, 102.91976165771484, 55.3362068965517
10186832194.jpg, 40.85884271548704, 31.183168351427877, 12.773446227467, 77.4754409790039, 57.5818584070796
10187102065.jpg, 16.431449587225046, 46.43985729207016, 14.120779544425528, 18.95439910888672, 38.7142857142857
10187522803.jpg, 29.416085427667753, 37.05473041800446, 9.813007850018447, 56.8123893737793, 68.4601769911504
10191607755.jpg, 34.413949703191605, 27.39322009446326, 8.872240411549374, 60.879486083984375, 79.4115044247788
10196228605.jpg, 8.570677367707816, 39.95949722435116, 6.63297089060083, 31.877866744995117, 63.8040540540541
10203647273.jpg, 9.068612086101865, 20.477389711794885, 9.55639356506427, 24.823043823242188, 73.5021186440678
10205220286.jpg, 37.814284615782725, 30.949655054365024, 15.54432294163575, 34.16123962402344, 29.2638888888889
10206674394.jpg, -10.930839270730672, 23.460076378430962, 12.629880069328127, 60.232662200927734, 79.1100917431193
10207172624.jpg, 3.5973812306095567, 23.617341842888642, 8.955841896897745, 44.5909423828125, 62.5344036697248
10209014225.jpg, 30.087044021848527, 32.160280338395005, 8.053070956713574, 30.549388885498047, 64.8411214953271
10209917915.jpg, 42.7547329071177, 41.49660264907589, 15.099065486771353, 9.731720924377441, 46.9097222222222
10211880874.jpg, 38.67577843655849, 60.83859452251004, 11.966868288802925, 36.09262466430664, 35.0487288135593
10213881683.jpg, 35.53544912784602, 46.858454615832805, 12.7963245878039, 6.645439624786377, 37.1232142857143
10218118033.jpg, 15.446320234388708, 23.42160913016868, 12.78401800090957, 48.54179000854492, 75.6659663865546
10221144393.jpg, 41.419098711516966, 35.685659748993125, 13.549426669018459, 3.3969147205352783, 18.275641025641
10224586444.jpg, 30.041040243916854, 41.56257510559754, 9.313994201942906, 40.19441604614258, 37.975
10226277514.jpg, 22.09725836389029, 59.11273557162149, 12.742010945410588, 8.508217811584473, 43.2162162162162
10226524916.jpg, 37.02855163697515, 97.40240125083092, 17.778666400039267, 11.317930221557617, 20.6216216216216
10227210045.jpg, 18.529456895632478, 20.428120697739654, 11.895328053874865, 44.14301681518555, 70.4245283018868
10241630856.jpg, 22.843660873700486, 19.06698585913767, 9.698109571356566, 15.307023048400879, 63.6573275862069
10241895785.jpg, 10.767945689735228, 21.3894678026965, 10.750855048763805, 60.27014923095703, 67.0736607142857
10244314384.jpg, 30.252258646448666, 37.106491480875206, 10.913817666738055, 19.412879943847656, 47.5481651376147
10244715656.jpg, -7.59324002179315, 21.9223028392273, 12.894679578339273, 59.826866149902344, 53.3223684210526
10246311914.jpg, -1.3703551184753735, 23.142841803136584, 10.975690000680943, 31.829063415527344, 75.4579831932773
10246318724.jpg, 3.459545286415022, 28.86415174874797, 12.444929898649372, 30.985803604125977, 74.3581081081081
10258169584.jpg, 12.267552028017548, 21.920073122397106, 15.393307385518554, 33.21737289428711, 57.2302631578947
10260190424.jpg, 10.179383860979868, 30.384451671001933, 11.89435904315543, 21.666385650634766, 68.8652173913043
1026198859.jpg, -18.339175242262883, 31.121804495696235, 8.484627250831965, 80.8663558959961, 70.2715517241379
10262588616.jpg, 32.78024317991705, 30.423176630228983, 10.478516574728571, 33.47639465332031, 61.4485981308411
10264804094.jpg, 27.88504525955679, 33.21455617743792, 16.039866817138645, 31.11017608642578, 76.6495535714286
10264984793.jpg, 49.91043760293812, 45.04120786834834, 7.7283729694505885, 18.017271041870117, 66.1
10265315316.jpg, 14.611380519042285, 30.474070522140952, 15.772583369623135, 32.64860153198242, 62.9513888888889
10265809113.jpg, 18.653601927131234, 22.76187275633995, 13.565873141342854, 19.826454162597656, 73.7767857142857
10273804555.jpg, 10.276117279266572, 22.950494046862435, 9.907121587232819, 25.358253479003906, 68.3026315789474
10278246465.jpg, 14.083182018170277, 19.25086463048696, 15.325024928440145, 68.66594696044922, 70.8416030534351
1027833701.jpg, -4.362262415980496, 17.802145851689772, 8.76464133639641, 20.568740844726562, N/A
10279904885.jpg, 47.27870594322482, 66.826770048793, 14.297864427205088, 0.11943177878856659, 44.0400943396226
10280683815.jpg, 44.49110842387424, 28.56046443466252, 13.316887621620667, 68.74234008789062, 77.425
10280835505.jpg, 36.11202498512202, 43.84538600820548, 15.762808624438916, 19.88447380065918, 31.2256637168142
102825508.jpg, 14.784469070494055, 26.57983694503963, 15.755639930833887, 24.393190383911133, N/A
10283619534.jpg, 11.384112073393425, 19.8973937360754, 10.49867046773362, 13.742419242858887, 77.9740566037736
10287677265.jpg, 22.8457811538386, 23.89269952494943, 15.769756614464754, 39.676483154296875, 64.1272321428571
10289468185.jpg, 21.96814089548795, 26.565642978306954, 10.15831344746545, 122.33113098144531, 73.525
10290759976.jpg, 10.095710359275785, 17.694960228735724, 12.168068545533249, 17.760215759277344, 77.9256756756757
1029470257.jpg, 19.405701449061752, 35.49698103356811, 7.892959056777759, 24.222393035888672, 43.0961538461538
10295875445.jpg, 15.923485274686954, 22.621055098178747, 17.390299008876312, 27.797077178955078, 62.563025210084
10296038236.jpg, 31.4452872393027, 40.30950789212753, 8.696041841856639, 15.429234504699707, 40.6438053097345
10299438733.jpg, -10.749991755940783, 29.976162512103173, 12.72390625518433, 20.785181045532227, 55.2683486238532
102995966.jpg, 62.306753394245305, 66.11040921995843, 14.10053188326727, 31.80377197265625, 16.4600840336134
10316734944.jpg, 21.833157288303795, 26.385051105978363, 11.876451170043676, 40.964202880859375, 67.3055555555556
10319186405.jpg, 32.536841977827834, 46.15253319443661, 12.558921958788854, 43.667381286621094, 55.5540540540541
10319713194.jpg, 47.438321141797445, 104.60259248610647, 10.862331705439924, -8.723932266235352, 7.99152542372881
10325321.jpg, -0.900647246841487, 33.76932619900304, 9.400504146925146, 85.11325073242188, 76.8717948717949
10327985614.jpg, 4.611936622148477, 23.562510972667628, 9.06591403316166, 43.57094955444336, 75.1026785714286
10329149264.jpg, 16.490235505027584, 23.527292734132175, 10.797672491577604, 75.45792388916016, 71.9797297297297
10329235193.jpg, 50.53487723360533, 39.2011534747573, 5.152888543566763, 26.38016700744629, 84.1292372881356
10330831494.jpg, 24.867778726745627, 30.585070300434968, 12.521812718207117, 57.89834976196289, 48.5321100917431
10335072144.jpg, 28.24807496933974, 41.7177279965479, 12.75449124686412, 27.43156623840332, 62.1610576923077
10336689775.jpg, 39.84896848681328, 25.199142602580142, 7.9673178711081745, 2.320542335510254, 65.1811023622047
103400056.jpg, 22.949330417107575, 28.863017011018155, 5.740416260856404, 71.69192504882812, 77.8625
10342569703.jpg, 8.473192114040984, 28.941031905630847, 11.649991091669463, 35.154083251953125, 38.6081081081081
10344523015.jpg, 35.802165992971794, 34.31496490421889, 12.300303563261464, 24.386274337768555, 52.5263157894737
10344921126.jpg, 86.88889082226282, 57.45966450071478, 14.189321780813655, -0.17419862747192383, 4.46638655462185
1034624333.jpg, 14.220121676234925, 25.12060485693851, 11.290691682005585, 20.514076232910156, N/A
10346758803.jpg, 37.09777240334594, 35.98821208121492, 8.80124875680421, 44.99527359008789, 63.5336134453782
10346796664.jpg, 6.241478407945095, 19.540651399280588, 10.979616984574331, 59.547447204589844, 70.6504424778761
10349956885.jpg, -9.656521230939603, 20.161388270659117, 8.112038899250821, 54.1230354309082, 69.75
10350497833.jpg, 19.871267024845196, 35.30653937673148, 10.448615493866816, 37.734703063964844, 58.260593220339
10351189716.jpg, 19.24316867007846, 19.17258466159582, 9.748238148357066, 37.524356842041016, 61.01875
10353620913.jpg, 22.999461140706302, 37.35125799952141, 13.782441399819016, 32.80447006225586, 56.7071428571429
10358252894.jpg, 19.273377378669664, 19.173719596220113, 14.693243276511732, 25.868501663208008, 64.4615384615385
10362672006.jpg, 22.5142304464176, 27.52698014581054, 14.398863272932894, 40.8027229309082, 75.8189655172414
