image_name,niqe_score
10319186405.jpg,12.558921958788854
10319713194.jpg,10.862331705439924
10327985614.jpg,9.06591403316166
10329149264.jpg,10.797672491577604
10329235193.jpg,5.152888543566763
10330831494.jpg,12.521812718207117
10335072144.jpg,12.75449124686412
10336689775.jpg,7.9673178711081745
103400056.jpg,5.740416260856404
10342569703.jpg,11.649991091669463
10344523015.jpg,12.300303563261464
10344921126.jpg,14.189321780813655
10346758803.jpg,8.80124875680421
10346796664.jpg,10.979616984574331
10350497833.jpg,10.448615493866816
10351189716.jpg,9.748238148357066
10353620913.jpg,13.782441399819016
10358252894.jpg,14.693243276511732
10362672006.jpg,14.398863272932894
1036840624.jpg,13.010805813425062
10371125786.jpg,17.152801640830692
10371211803.jpg,9.228760639822285
10372323314.jpg,7.779760831323915
10373546175.jpg,17.258731641776524
10375167904.jpg,11.57020652383188
10382843045.jpg,16.410435090345988
10387390396.jpg,14.507571193529358
10387844376.jpg,10.42683305871472
10388184626.jpg,17.653092411793466
10395523125.jpg,16.051192961531424
10397166423.jpg,15.73554336807997
10397631976.jpg,15.734512787662194
10399580503.jpg,9.899607573295913
10403509543.jpg,19.00672583748512
10407720764.jpg,12.774737697190098
10408374535.jpg,16.837781475760107
10408474376.jpg,10.04717570636871
10409059825.jpg,15.922310626757323
10410038143.jpg,11.701736363240892
10412894895.jpg,14.995177841857085
10414716033.jpg,12.479655617734654
10415628976.jpg,12.219968905314843
10415631353.jpg,19.20473004865728
10422425365.jpg,9.79545305243885
10422776735.jpg,9.551825409417619
10423472445.jpg,10.285112152555092
10429780626.jpg,9.993099794976953
10430002553.jpg,14.567715805202177
10430335945.jpg,14.096495578888602
10440370734.jpg,11.061840480758427
10442628686.jpg,17.59036181666127
10458591.jpg,17.71711576739621
10458703674.jpg,14.648149780551782
10459022813.jpg,9.372835704286095
10463545414.jpg,15.686419500046966
10463583515.jpg,10.108359572844751
10464940425.jpg,12.32746211054044
10465121613.jpg,25.03222844114994
10466350116.jpg,15.798699630103975
10466453556.jpg,13.118243724967288
10468110795.jpg,19.896876353673015
10468540574.jpg,16.29050999851641
10469774844.jpg,19.462016859473643
10471406506.jpg,20.15272678088772
10474002734.jpg,7.750877098952014
10475435053.jpg,7.563054084280071
10475658035.jpg,12.789842562006932
10481974434.jpg,12.815966347319558
10486107003.jpg,9.546997450852396
10490369963.jpg,14.445504440097688
10491358066.jpg,20.62966040066099
10491423125.jpg,18.320355751495672
10492897986.jpg,11.062569813773624
10506082433.jpg,10.464894634416591
10512432565.jpg,16.40135359748735
10513907744.jpg,11.038214543928449
10516786036.jpg,12.254179238581697
10517436165.jpg,15.700403606866827
10520192995.jpg,16.529764880494454
10525460645.jpg,12.997216135708676
10526881085.jpg,19.035358452703377
10530470795.jpg,12.795399427965057
10532663625.jpg,14.633045436362673
10534454676.jpg,8.410669229956625
10535849673.jpg,13.282262745231762
10536668436.jpg,16.24908566783114
10538085833.jpg,12.485210823141982
10539008983.jpg,14.432671419034861
10539142034.jpg,8.350020452357638
10539341593.jpg,10.260625788117295
10544775715.jpg,10.53447129973888
10544833625.jpg,11.658854394155028
10544945153.jpg,15.63972464323734
10554234623.jpg,15.528080332499181
10556629035.jpg,5.39795470129649
10558118243.jpg,11.587420479414176
105620456.jpg,22.031229308329358
10567114974.jpg,18.370981217836192
10567188645.jpg,12.077374226452532
10568567754.jpg,7.402347790433446
10569725133.jpg,10.354218513939731
1057328504.jpg,14.692372044227067
10574233584.jpg,11.755638805662866
10575593285.jpg,14.27375872344746
10576676414.jpg,17.316563607744158
10579282866.jpg,9.147351226663666
1057997640.jpg,12.1976380288175
10581525775.jpg,9.684380113293548
10582113466.jpg,9.280848193744752
10583786994.jpg,14.273328148260948
10586872235.jpg,13.06952609880039
10589450596.jpg,12.63594058272115
10597114264.jpg,9.69047612564556
10602786066.jpg,14.696601643653063
10603218265.jpg,6.984417813431882
10604417276.jpg,9.473657370242842
10605846204.jpg,9.35823205021073
10609356094.jpg,8.837470752036715
10614052044.jpg,9.66434597481956
10615424764.jpg,10.258993399759266
10617981003.jpg,14.823341004924925
10619909515.jpg,13.66125373557687
10620203775.jpg,12.525460679266853
10620356404.jpg,17.82359220543836
1062133952.jpg,7.8822339440674485
10625988224.jpg,7.427903317457014
10628337356.jpg,10.377774983735128
10628497685.jpg,7.860079152630719
10628645805.jpg,7.469108648520885
10631219374.jpg,7.14113988045479
10631630073.jpg,13.528907442679767
1063351510.jpg,13.345777708908471
10633933603.jpg,12.29560892988252
10635160054.jpg,18.64157969759957
1063722220.jpg,9.235946905732433
10642085843.jpg,17.21150344586471
10644234544.jpg,16.000976765253057
106456452.jpg,19.759427456679223
10660362264.jpg,12.564678764005977
10660571735.jpg,13.27641947436113
10660620125.jpg,9.328500210140453
106652866.jpg,11.684340843025415
10665464526.jpg,9.817806913510656
10676427864.jpg,9.615411696952261
1067765170.jpg,12.520223922224805
10678199353.jpg,11.176850715079274
10678350303.jpg,8.798332633444526
10679134563.jpg,11.567726323371529
10680153225.jpg,12.87501046006135
10680715605.jpg,11.763251129714071
10680932454.jpg,13.970793761866766
10683218616.jpg,12.184053952461005
10686332213.jpg,14.845324876722875
10689376076.jpg,11.511085849220454
10689538413.jpg,10.000359008382606
10689722684.jpg,12.021261388860454
10690294454.jpg,8.226651610969078
10692654005.jpg,14.494353286998379
10692667386.jpg,10.977286970852754
10692857705.jpg,12.325962593494125
10693826785.jpg,7.1961231693780014
10694350076.jpg,6.842056125609179
10698962263.jpg,14.501659537352937
10705911926.jpg,11.48340754451937
10706770686.jpg,9.78851353833814
10713772814.jpg,13.938782307063844
10714662986.jpg,10.584833718897933
10715577856.jpg,12.87569396799469
10721124556.jpg,5.41923217538123
10723077086.jpg,8.046315304678231
10724461514.jpg,14.413404289046433
10724889206.jpg,13.39854130584924
10728525673.jpg,12.33970032074538
10730634575.jpg,12.010209390874124
10732971054.jpg,17.998151424697276
10733259996.jpg,16.82392724605235
10737029565.jpg,10.41548226830672
10740242265.jpg,8.720190621715673
10740725955.jpg,8.3751801989369
10740727595.jpg,8.781231076180594
10745415703.jpg,14.44544084025015
10745932825.jpg,11.507619301073774
10747724694.jpg,15.678713766463316
107505789.jpg,13.177755341134558
10751799554.jpg,8.073664869787718
1075190309.jpg,15.131218299710627
10762659033.jpg,10.078318947546391
10765812585.jpg,12.483632107031767
10767441335.jpg,14.200284645037367
10770026303.jpg,9.73620660775753
10770700455.jpg,8.842319286970085
10773126784.jpg,12.847240226963683
10775358296.jpg,14.85781114887138
107799222.jpg,18.97599992276895
10783395635.jpg,14.578060214250034
10784159775.jpg,15.815816232798479
10786271105.jpg,12.136142919205454
10787038944.jpg,11.591877051894446
10787258285.jpg,12.623950518199678
10790803694.jpg,11.503393147894128
10791502435.jpg,13.192950081059685
10792125886.jpg,16.27106873953591
10798439785.jpg,11.334112713791376
10799367156.jpg,9.186699569470385
10799853136.jpg,12.730999997709366
10805317444.jpg,9.8984191226179
10806677866.jpg,13.757619311316537
10813730303.jpg,19.463746708394616
10819001424.jpg,30.47688867382693
10819132874.jpg,6.6418728551645625
10819329365.jpg,12.770415336569085
10827568885.jpg,12.213671507128458
10828147985.jpg,12.123711335727588
10828395135.jpg,17.120614702414155
10829329963.jpg,12.264862296069321
10836905604.jpg,16.220593862087778
10843403305.jpg,9.2211288318149
10847909336.jpg,14.12435109208988
10849117054.jpg,14.828326822481408
10849700404.jpg,12.449117262076447
1084984228.jpg,12.36923738527045
1085590803.jpg,11.460660362113481
10856434794.jpg,12.387951921048892
10856757.jpg,17.397655222952263
10858952303.jpg,14.723079271498502
10861031374.jpg,10.134330917565187
10862487886.jpg,12.57738547756372
10864812016.jpg,12.980741293505494
10865798996.jpg,7.816640579269164
10866463396.jpg,12.971345966115654
10866561184.jpg,12.731362612476477
10868390853.jpg,12.655652456354176
10872249945.jpg,18.16155409961781
10875461386.jpg,12.916035640853746
10882856833.jpg,15.729210337304195
10883456586.jpg,14.112617628274297
1089100444.jpg,13.50603823112094
10893404795.jpg,9.37063648637083
10895044423.jpg,13.182974824400484
10897840884.jpg,11.052847829815457
10898287705.jpg,11.745664537105059
10898689245.jpg,10.437256709311315
10899733355.jpg,9.105966861929206
10900020096.jpg,10.907142558529754
10905088155.jpg,14.230947054525902
10905114716.jpg,18.5098412330124
10906887886.jpg,14.31784737208956
1090979049.jpg,26.157080481210027
10910262455.jpg,10.510955464783313
10911046243.jpg,11.134513118912423
10911095273.jpg,15.924371901854839
10912602716.jpg,13.392692435249913
10915557435.jpg,11.898002885775107
10917741563.jpg,12.223914239620587
10921653346.jpg,10.015898736315746
10921880365.jpg,9.903539767394102
10923819485.jpg,12.24486304497382
10925112255.jpg,13.025216742269983
10927420963.jpg,10.205564261836779
10931213005.jpg,13.462047342941924
10932590295.jpg,17.974451642356332
10933722123.jpg,21.042387627888925
10936496124.jpg,9.999510860348895
10947519133.jpg,11.319298187165124
10948257133.jpg,13.044659670198815
10953973716.jpg,11.190030738799525
10961758274.jpg,12.07950449464968
10967023396.jpg,13.414363131806505
10968711744.jpg,10.478397190612394
10980930876.jpg,8.976942212170657
10981006796.jpg,32.19565842966238
109825878.jpg,14.750590352554324
10983119996.jpg,10.905235407367957
10990397626.jpg,19.998314039668745
10990887046.jpg,18.423718965168643
11005410885.jpg,13.22523657168413
11006895124.jpg,15.33202308429046
1100873520.jpg,13.711594180241578
11009340314.jpg,15.466753171589149
11010062705.jpg,15.06843653182779
11013892854.jpg,16.118483974950987
11016309165.jpg,19.940186123998693
11016485883.jpg,9.672458270685688
11018079835.jpg,12.081216896958754
11021514993.jpg,15.588855936759375
11021929275.jpg,10.822329448839733
11023346856.jpg,13.28517442011759
11031973684.jpg,10.77496760268988
11033459414.jpg,9.876976335549122
110356262.jpg,13.90916819718145
1103755154.jpg,7.503308186200096
11051034136.jpg,12.154192111202653
11051374673.jpg,19.4234620393302
11051749575.jpg,18.19025815159061
11054039594.jpg,17.203417667393808
11054638863.jpg,10.844211504396498
11054899145.jpg,14.93234451113423
11054955216.jpg,12.17287392710251
11058112996.jpg,14.60856398360219
11060185873.jpg,9.021465889694317
11061633946.jpg,11.51660582090517
11062902804.jpg,10.965780271711937
11063650646.jpg,13.432991592410506
11068654734.jpg,12.095247145099174
11078122366.jpg,15.294948613671764
11079282234.jpg,11.364560966720264
11081975613.jpg,11.555799559705891
11087687983.jpg,12.096311760043372
11089447095.jpg,24.422696338181865
11095381506.jpg,11.900666872593494
11097661494.jpg,10.632625038612229
11098121724.jpg,7.2317035694773635
11109548195.jpg,17.800803831640028
11111585533.jpg,11.74285845744065
11118140253.jpg,14.364990099280716
11124139926.jpg,13.35409927158728
11126091314.jpg,15.26146568656558
11126232436.jpg,18.175902778450915
11126652126.jpg,14.391490300462975
11139368236.jpg,10.945942394431214
11139580153.jpg,11.15636884958636
11143825565.jpg,12.638039876711332
11148529964.jpg,9.770936933471289
11149566996.jpg,13.608588302794614
11150131936.jpg,22.04544514977676
11153943035.jpg,11.81897409900602
11155257336.jpg,16.620988020349255
11156365526.jpg,12.331847912370439
11158314215.jpg,12.476289262271747
11159983896.jpg,7.138897725320906
11163249414.jpg,9.135028582530637
11165746213.jpg,8.841916780428384
11169904264.jpg,16.068278721614227
11170758174.jpg,11.748265449142583
11170786154.jpg,11.208965958004633
11172371243.jpg,15.696988754417431
11175382195.jpg,13.522594662419557
11175538013.jpg,14.11917473840952
11183022383.jpg,13.489698010443487
11201160185.jpg,11.238799071404454
11208321473.jpg,15.717458470237844
11209059333.jpg,12.164355572013088
11209188974.jpg,12.52453739284755
11209221046.jpg,10.741567626928362
11209649786.jpg,14.979544768693534
11215941184.jpg,8.752728690929793
11216436636.jpg,10.744191107588314
11218793016.jpg,12.7627520000005
11219420725.jpg,9.213150339922468
11221904805.jpg,10.085925078586522
11226958966.jpg,10.728572277575708
11229777185.jpg,17.34697740837458
11232665444.jpg,14.36676587779391
11239106136.jpg,13.900032993126269
11241096796.jpg,10.44971122580372
11242015725.jpg,13.036259754939048
11245083256.jpg,14.306963323729965
11245781693.jpg,9.533191087174163
11250215644.jpg,14.095704192896484
11251138933.jpg,12.658914727832435
11252644224.jpg,17.87366701327235
11253432804.jpg,14.153167382372889
11256485296.jpg,12.325599617203324
11256776836.jpg,14.797519548848857
11260247205.jpg,11.234831952868436
11260270773.jpg,12.11539846760689
11260385706.jpg,8.974061590978298
11262156493.jpg,7.692121511788845
11264048414.jpg,19.287668770181092
11268202995.jpg,13.826503801014498
11269474243.jpg,7.1470358143269035
11269626135.jpg,9.708598536427708
11270256213.jpg,9.652884494232307
11270280904.jpg,14.06627514399063
11273127766.jpg,11.389458112617792
11275584366.jpg,12.170617322206006
11287273183.jpg,8.082519149606833
11291450085.jpg,13.98234087315203
11293176185.jpg,13.258505078864431
11293946974.jpg,10.746498399455238
11294894953.jpg,10.827766539625525
11295475784.jpg,11.552167328022064
11297504114.jpg,8.450610273161805
11297570034.jpg,7.3507502116025645
11302087114.jpg,10.475647616978476
1130601148.jpg,9.954956609184833
11307198154.jpg,8.397650560266781
11316105544.jpg,9.855270624812254
11320098306.jpg,10.250590519853302
11321228905.jpg,7.523973322853516
11324704676.jpg,14.032201915445624
11327123904.jpg,7.7728999006347195
11333447674.jpg,14.327079067704892
11333611705.jpg,10.993464842218277
11333782783.jpg,6.6375781340986295
11335231214.jpg,9.10263580413895
11338371864.jpg,9.899418941510511
11339056674.jpg,18.779879670013667
11341117543.jpg,14.459920419644261
11347140483.jpg,16.190840329904265
11356760053.jpg,14.70065638333883
113663782.jpg,12.806068642776836
11369797883.jpg,9.872022000891809
113701797.jpg,18.1167282326811
11370407443.jpg,15.506360355552138
11372421485.jpg,20.183345052502403
11378848184.jpg,10.200164947109162
11381486584.jpg,13.997638466680119
11382799454.jpg,7.5115035626519475
11389102005.jpg,16.422393240110594
11389330254.jpg,9.435464876641584
11393787465.jpg,16.651470123149018
11396447303.jpg,6.550561091736722
11399456186.jpg,10.443512533576408
11404463006.jpg,16.25118359387851
11406584295.jpg,16.997976637006076
11407368256.jpg,16.649342129183612
11407704456.jpg,13.244642819255422
11407835876.jpg,15.772604751652175
11407862453.jpg,16.696790342727187
11408091114.jpg,14.99341108094495
11408307524.jpg,11.681524960398868
11408357925.jpg,13.333936712018485
11408443745.jpg,12.856617017001865
11410644126.jpg,17.46464988456843
11410690075.jpg,14.24482604421035
11414474354.jpg,13.268918061369964
11414784395.jpg,14.105591213937638
11416241303.jpg,15.49280134094592
11419816946.jpg,7.441015698483805
11424871693.jpg,10.295209628386976
11426976205.jpg,7.809004532443879
11432746805.jpg,19.6741542744629
11433127464.jpg,12.803782010683237
11433593823.jpg,11.717014316838084
11436378704.jpg,6.7668667783476915
11436390143.jpg,11.668892105590901
11436508006.jpg,7.6516182104599215
11437542656.jpg,14.438048396801998
11438612393.jpg,14.136098069173787
11439591215.jpg,13.072481014428837
11446005074.jpg,9.584562648320993
11452299875.jpg,10.82677225019878
11453100924.jpg,12.419309612813239
11456199025.jpg,12.698516743140717
11459826225.jpg,14.57027292448471
11460414725.jpg,12.400818337727186
11461273913.jpg,9.071807433811147
11474376103.jpg,11.276304565290943
11476172786.jpg,8.760424556955172
11477250346.jpg,13.554877011916481
11484412296.jpg,8.879870822797859
11490304024.jpg,11.42730320075524
11495616074.jpg,17.09216974157361
11498400544.jpg,15.151848842030736
11499073263.jpg,12.918118591279903
11501016504.jpg,12.658091326913615
11501322724.jpg,14.015376349880661
11503076944.jpg,8.79470988659012
11504259765.jpg,16.420915503314692
11504601393.jpg,16.26160525903109
11506037556.jpg,12.153583534704259
11509515706.jpg,15.894159225317832
11511265293.jpg,7.274194703071834
11514342335.jpg,13.199859306191223
11515148456.jpg,8.394475075340734
11518631385.jpg,10.126795453493473
11520125355.jpg,7.090635636314161
11521791886.jpg,16.837626910607412
11522920033.jpg,10.338340032992082
11522984926.jpg,14.718806311180684
11523093675.jpg,10.015629299310104
1152554814.jpg,13.882067228767873
11527524903.jpg,12.70753741979773
115290990.jpg,16.03280946354905
11529156723.jpg,12.925347411905062
11533404563.jpg,16.47996920779284
11535275706.jpg,16.215743601104705
11541375264.jpg,15.101037213919868
11546100824.jpg,11.52794241562706
11548683805.jpg,14.608293437155387
1154962046.jpg,13.376513339480486
11551017545.jpg,12.48037172926194
11554709013.jpg,12.922827144721833
11555549865.jpg,17.28782805632624
11559530473.jpg,8.890570785425824
1159028861.jpg,18.40298117531447
11706252.jpg,16.898428772378374
117172917.jpg,11.429484947695139
1172858625.jpg,12.742660660880464
1194894463.jpg,13.579047332507766
1195689121.jpg,16.71963389255493
1202598832.jpg,14.556275378912071
120328351.jpg,22.097720256353455
120459577.jpg,11.781270914387745
120983206.jpg,12.070904520162394
121123359.jpg,9.26428659816295
122346209.jpg,14.534806484194593
122553631.jpg,15.983560932756271
123242995.jpg,15.48809890486458
1240561841.jpg,10.807263477886057
1241002913.jpg,14.79215754767299
1249337589.jpg,23.29715077903407
1252945239.jpg,14.977728838373197
125829275.jpg,16.230619056259307
1266777709.jpg,9.344158625521166
127977276.jpg,11.682644705018692
128079586.jpg,9.396770288907739
1286765019.jpg,15.344567365338301
128715765.jpg,18.11080671269125
128781220.jpg,16.814166812981693
1288155068.jpg,15.184619081172745
1289162225.jpg,7.662240625965145
129023751.jpg,12.664871408145077
1292518332.jpg,11.614374548471327
12949713.jpg,12.733932983929025
1295925783.jpg,18.188176222185735
1296759644.jpg,19.38625664170107
1296775174.jpg,15.972902054595208
1297819816.jpg,12.57354477707412
1302738127.jpg,7.032825218311214
1306121832.jpg,15.068891187904985
1306193020.jpg,20.12515657391872
1312413141.jpg,22.542387716884093
1313706108.jpg,12.137012826939383
1314838096.jpg,12.271168890826646
1315889745.jpg,13.922308231411254
1316239068.jpg,10.343087519015716
1317678723.jpg,17.107414765933285
132921013.jpg,11.519432846802015
1329449674.jpg,13.998730459804625
1329713028.jpg,15.762246255887225
1332211559.jpg,23.467275454799463
13325497.jpg,9.357526824250693
133829142.jpg,16.032706925346794
134343714.jpg,16.07808672283622
1348788122.jpg,10.176705566157315
1351464251.jpg,10.628559732494955
1351917139.jpg,17.032080023188403
1352428885.jpg,11.68001213824502
135352055.jpg,12.377681368518159
135403304.jpg,11.78568434927297
1357295757.jpg,6.571380817328771
1360063696.jpg,9.806900454751267
1360663704.jpg,7.863051271577558
136287514.jpg,21.86036873774549
1367218588.jpg,10.748430702187015
1368120580.jpg,8.37515619118751
136948336.jpg,9.788728365351938
1375320148.jpg,10.985563863856678
137841242.jpg,7.506525514118893
138750201.jpg,7.427098425240879
1387568510.jpg,33.594012524459174
1392405539.jpg,11.316894910314492
139253033.jpg,12.895945941344538
1396109073.jpg,7.814620970752296
139611767.jpg,18.062456937477435
1396758393.jpg,10.006147409057862
139999071.jpg,11.443031264011486
1402675396.jpg,13.194787458616338
1404458044.jpg,11.561077331049662
1408118135.jpg,14.150857368906049
1408827056.jpg,17.27607346522944
14092652.jpg,25.789044356867475
1410303503.jpg,23.888341925238787
141087919.jpg,9.454721437746361
1413089132.jpg,21.62361191050412
141683460.jpg,11.83740944228214
1418012844.jpg,14.154636604327218
142117255.jpg,14.291287776837915
1427484100.jpg,9.936615565214899
1428835063.jpg,14.035281228061638
1429120335.jpg,9.680215441130274
1429419760.jpg,15.852384259753896
1429848565.jpg,7.913530313923767
1430765461.jpg,13.424200750616464
1431934782.jpg,11.814186747405959
143394138.jpg,11.404697895688924
1434258458.jpg,11.193625344744333
143643298.jpg,19.85525472239684
143899204.jpg,13.135393146560075
144272742.jpg,12.33399407811585
1446670895.jpg,15.415321101457984
145089144.jpg,10.824927210650467
145215893.jpg,19.710460534766117
145517507.jpg,12.867979256718593
1459611891.jpg,13.944606802861882
1461013559.jpg,9.65065543171267
1465282532.jpg,11.072877897404496
1465706268.jpg,10.243257842144459
1466864952.jpg,18.046172075695534
146926363.jpg,12.333092129311723
1473138944.jpg,13.882048671954902
147639760.jpg,13.196132998986926
147783170.jpg,19.150322177209954
1487386722.jpg,14.44516388131655
14898266.jpg,15.26498015897466
1490095554.jpg,12.008605122340894
1492755190.jpg,13.040853025080832
1494601659.jpg,13.69463744230789
149795981.jpg,10.51760245799462
149836125.jpg,13.562964577408598
149867784.jpg,8.969789752626761
1500316824.jpg,12.165871997333564
15012954.jpg,14.760264818713281
1511406857.jpg,9.434750410807338
1513796016.jpg,8.116809787512091
1516506386.jpg,9.466552626301697
1519242706.jpg,13.375315357263815
1519650440.jpg,11.84207351143259
1527228794.jpg,15.050624877594927
152780037.jpg,14.587818127600466
1529757375.jpg,9.630781291390507
153557108.jpg,9.467801842949244
153876946.jpg,12.95351662013282
1539716347.jpg,13.01233106966145
154270569.jpg,10.940552480116866
1543375325.jpg,10.080480612691533
1543929747.jpg,12.947829750690028
154603426.jpg,10.042663581043609
154740129.jpg,9.486346743388564
155289213.jpg,14.27250353231783
155365010.jpg,14.382672943792771
155711788.jpg,16.385481254423826
155797839.jpg,10.044071969455057
1558503807.jpg,16.10044688198798
156015117.jpg,11.032152970257235
156117321.jpg,12.911654665650346
1561250178.jpg,12.555836394123734
1562015932.jpg,7.310813599848519
156266461.jpg,12.820955721251691
156451756.jpg,13.476881690597311
1565882132.jpg,20.77864893024154
1571972975.jpg,10.885798309111784
1572596360.jpg,13.255437438610524
1572804254.jpg,13.897714075607643
1573719804.jpg,15.932190189347876
1576235224.jpg,14.14385008473966
1580074951.jpg,13.236966599818956
158100229.jpg,10.622539171607805
159838722.jpg,12.278921437169705
160123908.jpg,11.071658987796496
16057476.jpg,8.253536178965243
16079437.jpg,13.176830666461504
160981911.jpg,13.545743416692545
160999577.jpg,12.557290022135039
161483962.jpg,18.54902131179207
161551525.jpg,13.102363411606087
1626230781.jpg,11.631544384875092
163208499.jpg,11.270490003235103
1634910276.jpg,13.362209714051385
163666873.jpg,27.29791155566907
163977327.jpg,11.34206676919068
1646704912.jpg,17.920812919593157
165074300.jpg,15.000786685525961
16523804.jpg,11.561453943913879
1654836945.jpg,16.915386448630965
1663721615.jpg,17.01039173280963
166528976.jpg,13.482780784161701
1669800671.jpg,6.018841305118309
1674951001.jpg,11.158678242736775
16799807.jpg,12.202657025496883
1682888994.jpg,11.506228482471657
1693839090.jpg,16.468083118043783
169625095.jpg,12.296635362042021
169779095.jpg,14.76427042300006
1708787959.jpg,13.461663697189424
171857013.jpg,14.623640463122532
174715115.jpg,15.740343434601492
1748861184.jpg,18.63986252037972
175326787.jpg,15.547776829824443
17606027.jpg,12.616896106736146
1777841357.jpg,11.811003116649912
178403727.jpg,12.769219328206947
1794888173.jpg,11.90511896929247
1795186582.jpg,14.475881728159793
1797683075.jpg,16.64124647948543
1798554647.jpg,13.82405592365717
1802306299.jpg,10.972168777249724
1805206682.jpg,14.464167151533816
1807195948.jpg,21.626380056001658
1809848435.jpg,13.721484342525986
1812202754.jpg,10.776798495452946
181220864.jpg,6.930710081252656
1814122396.jpg,8.974609645942195
1820291567.jpg,16.00221855416177
18238731.jpg,19.582917838318547
183156510.jpg,17.28787730382475
18438855.jpg,13.94035292744662
185458280.jpg,14.1183796495352
186520031.jpg,6.95376340415398
187485230.jpg,16.81418714051337
187499391.jpg,13.88775066331651
187640892.jpg,18.48610993610922
1896792999.jpg,12.611470315384471
189899579.jpg,20.19222798000104
1929087646.jpg,14.13678298271414
19300996.jpg,13.267864855042417
194278089.jpg,12.204605424066632
194369363.jpg,14.212319930155184
1947195937.jpg,17.085663226249242
19502065.jpg,10.226415864543895
1966235400.jpg,17.75450722374791
196734006.jpg,6.7841426461978624
1970440733.jpg,12.014935847499654
197324620.jpg,12.422819296814387
1979184408.jpg,14.361992058152572
198187235.jpg,12.402559489560494
1987196687.jpg,19.014389384701925
1988371580.jpg,9.032794735790793
1990074154.jpg,14.657530608328138
1990510796.jpg,8.854232200361528
